content,country,recipient,sender,timestamp
I am in tirupur.  call you da.,ID,12-9876564,92-9875527,1516364549
I think chennai well settled?,ET,12-9876579,92-9875445,1516366141
K I'll take care of it,CN,129876569,929875478,1516365885
Love you aathi..love u lot..,LU,129876624,929875479,1516365865
Do well :)all will for little time. Thing of good times ahead:,IM,12-9876571,92-9875453,1516364685
FREE entry into our �250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,MA,12-9876594,999999995,1516366033
"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!",ML,12-9876554,92-9875451,1516365374
Alright. I'm out--have a good night!,AF,129876585,929875493,1516364275
"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",VU,129876580,929875522,1516364522
HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com,BD,12-9876628,929875468,1516365129
"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",NE,129876582,92-9875531,1516365676
Ok. I.ll do you right later.,PY,129876536,92-9875465,1516365595
There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,BG,12-9876572,929875519,1516365992
Where did u go? My phone is gonna die you have to stay in here,CC,12-9876587,929875456,1516365763
"Aight, you close by or still down around alex's place?",IT,12-9876610,929875462,1516365447
"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",NI,12-9876555,929875451,1516365058
"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",TC,129876544,92-9875457,1516365840
"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",SC,12-9876625,999999999,1516364942
You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|,UY,12-9876610,929875441,1516365641
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",BO,12-9876623,929875525,1516364701
Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,MQ,129876583,929875464,1516364177
Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,NI,12-9876622,92-9875442,1516364431
Eatin my lunch...,DZ,129876621,92-9875525,1516364556
Wish u many many returns of the day.. Happy birthday vikky..,SH,129876569,929875480,1516365983
"Yeah, where's your class at?",VG,12-9876586,929875485,1516364681
On the way to office da..,EC,12-9876594,929875512,1516365915
K..k:)how much does it cost?,TO,129876536,929875455,1516364461
Still i have not checked it da. . .,QA,12-9876545,92-9875459,1516364815
Can �_ send me a copy of da report?,VN,129876558,92-9875521,1516365050
But i haf enuff space got like 4 mb...,ST,12-9876621,929875527,1516366054
I was just callin to say hi. Take care bruv!,PS,12-9876606,929875514,1516364842
You'd like that wouldn't you? Jerk!,GR,129876586,92-9875453,1516365088
So when you gonna get rimac access,MR,129876592,92-9875490,1516365642
"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",RW,12-9876543,929875447,1516365856
Dare i ask... Any luck with sorting out the car?,SL,129876555,92-9875495,1516365196
Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),GW,129876542,92-9875518,1516364917
Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,NA,129876596,92-9875458,1516365880
I love ya too but try and budget your money better babe. Gary would freak on me if he knew,AR,129876619,92-9875511,1516365383
"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",SM,12-9876534,92-9875513,1516364920
Excellent! Are you ready to moan and scream in ecstasy?,KZ,12-9876552,929875498,1516365792
Aah bless! How's your arm?,CY,129876534,92-9875471,1516366145
"Sorry, I'll call later",JM,12-9876533,92-9875499,1516365237
Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX �1.50,LU,129876624,999999995,1516364331
"\"\\Life is nothing wen v get everything\"\". But \\\"\"life is everything wen v miss something \\\"\". Real value of people wil be realized only in their absence.... gud mrng\"\"\"",PY,129876593,92-9875451,1516365631
Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,HT,12-9876568,92-9875495,1516364568
"Ha. You don���t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",KP,12-9876620,92-9875493,1516364362
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",DK,129876603,999999997,1516364280
"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",GS,129876558,92-9875467,1516364323
Ooooooh I forgot to tell u I can get on yoville on my phone,TM,12-9876541,92-9875445,1516364203
Can you say what happen,BV,129876535,929875497,1516364265
"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",IR,12-9876607,999999990,1516365166
WIN a year supply of CDs 4 a store of ur choice worth �500 & enter our �100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,VN,12-9876593,999999990,1516364220
Then why no one talking to me,IM,129876580,929875446,1516365599
I hope you know I'm still mad at you.,DO,12-9876589,929875529,1516364760
"\"Edison has rightly said, \\A fool can ask more questions than a wise man can answer\"\" Now you know why all of us are speechless during ViVa.. GM\"",ET,129876539,92-9875475,1516365980
Am also doing in cbe only. But have to pay.,SV,12-9876606,929875463,1516364748
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",LV,12-9876566,999999992,1516364394
Surly ill give it to you:-) while coming to review.,KI,129876587,92-9875497,1516364322
"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",VI,12-9876584,999999991,1516365635
sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,PS,129876548,999999995,1516365154
Ok thanx...,IR,129876543,92-9875510,1516364158
"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",PE,129876573,929875484,1516364839
"Yes but i dont care! I need you bad, princess!",IR,12-9876585,929875530,1516365266
Ha ha cool cool chikku chikku:-):-DB-),ID,129876616,92-9875498,1516364410
Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,CL,129876615,92-9875458,1516365771
U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,AM,129876582,929875463,1516364781
Wah... Okie okie... Muz make use of e unlimited... Haha...,CN,12-9876544,929875456,1516364404
A guy who gets used but is too dumb to realize it.,MC,129876579,92-9875530,1516364222
URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,IM,129876556,999999999,1516366136
"Oh fine, I'll be by tonight",EH,12-9876534,92-9875500,1516366057
No need to buy lunch for me.. I eat maggi mee..,KH,129876546,929875489,1516364897
Hasn't that been the pattern recently crap weekends?,ET,129876613,929875490,1516366034
Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,AG,12-9876628,92-9875509,1516366118
Congratulations YOU'VE Won. You're a Winner in our August �1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,MK,129876612,999999995,1516365198
Yup no more already... Thanx 4 printing n handing it up.,JM,129876629,929875493,1516365639
"Awesome, think we can get an 8th at usf some time tonight?",SI,129876599,929875525,1516364317
Ok I'm gonna head up to usf in like fifteen minutes,SO,129876562,929875437,1516366078
"that would be good ��_ I'll phone you tomo lunchtime, shall I, to organise something?",SG,12-9876604,929875477,1516364349
Enjoy urself tmr...,TC,129876622,929875470,1516365120
"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",GW,12-9876568,92-9875463,1516364786
"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",ES,129876603,929875508,1516365789
I am great princess! What are you thinking about me? :),IM,12-9876566,92-9875526,1516365469
"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 �3",HU,129876597,999999995,1516365187
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",SV,129876571,999999998,1516364690
So when do you wanna gym harri,KE,12-9876553,92-9875512,1516366013
Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,TD,12-9876536,929875480,1516364395
Hey... Very inconvenient for your sis a not huh?,JE,129876537,92-9875473,1516365733
Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,TG,129876618,929875433,1516364827
URGENT! We are trying to contact U. Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,SD,129876560,999999998,1516365841
Hows that watch resizing,RU,12-9876535,92-9875523,1516364519
Pls send me your address sir.,VN,129876580,92-9875456,1516365258
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",NF,12-9876567,999999993,1516364403
aathi..where are you dear..,SI,12-9876596,92-9875487,1516365654
"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",NC,12-9876574,999999993,1516365218
Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,PY,12-9876563,999999990,1516365329
I've reached already.,GI,12-9876533,92-9875445,1516365177
G.W.R,NR,129876552,92-9875508,1516364968
What you doing?how are you?,VC,12-9876536,929875481,1516365883
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",IL,12-9876600,999999994,1516365005
"\"Storming msg: Wen u lift d phne, u say \\HELLO\"\" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \\\"\"Margaret Hello\\\"\" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person\"",SD,12-9876537,92-9875529,1516364447
You are a big chic. Common. Declare,TK,12-9876583,929875442,1516364811
Cos i want it to be your thing,RE,129876564,929875445,1516365565
Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls�1/minMobsmoreLKPOBOX177HP51FL,BA,129876578,999999996,1516365550
Thanx 4 sending me home...,AO,12-9876534,929875438,1516364392
Ok...,IL,12-9876608,929875440,1516364676
Did you stitch his trouser,TM,12-9876564,92-9875496,1516365135
"\\Hi darlin did youPhone me? Im atHome if youwanna chat.\"\"\"\"",FO,129876556,92-9875468,1516364227
ok. I am a gentleman and will treat you with dignity and respect.,BE,12-9876570,929875433,1516365735
"Aight, can you text me the address?",KG,12-9876626,929875483,1516365056
Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,MU,12-9876622,929875467,1516365531
No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,EE,129876538,929875463,1516365279
Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,GL,129876573,999999996,1516364269
How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,MM,129876626,929875487,1516364292
Daddy will take good care of you :),AG,12-9876578,929875465,1516365348
Den wat will e schedule b lk on sun?,WF,12-9876565,92-9875526,1516365668
okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,IS,129876630,999999998,1516365221
You flippin your shit yet?,ML,12-9876631,929875475,1516364833
Is she replying. Has boye changed his phone number,TG,12-9876615,92-9875445,1516364801
U know we watchin at lido?,CC,129876555,929875512,1516366097
"Pity, * was in mood for that. So...any other suggestions?",SC,129876537,929875444,1516364998
I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,GM,12-9876561,92-9875509,1516365725
Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,AW,12-9876604,929875447,1516365171
Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,MT,12-9876580,999999996,1516365674
How are you with moneY...as in to you...money aint a thing....how are you sha!,KP,129876536,929875461,1516365381
Aiyah u did ok already lar. E nydc at wheellock?,RW,129876628,92-9875529,1516365510
Haha... can... But i'm having dinner with my cousin...,BF,129876615,92-9875475,1516365672
"Sorry, I'll call later",HT,129876560,929875485,1516364328
"I'll get there at 3, unless you guys want me to come some time sooner",ET,12-9876596,92-9875443,1516364623
Are you willing to go for apps class.,BM,12-9876548,929875495,1516365725
�� called dad oredi...,TL,129876621,929875475,1516365640
Why you Dint come with us.,MY,12-9876572,92-9875512,1516365937
Oh is it? Send me the address,AU,12-9876625,929875499,1516365211
Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,HT,129876541,92-9875448,1516364922
V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),ET,12-9876580,92-9875517,1516366022
Some are lasting as much as 2 hours. You might get lucky.,RE,129876595,929875497,1516366137
i dnt wnt to tlk wid u,DJ,129876547,92-9875440,1516365024
"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",SE,129876576,929875453,1516365584
Just finished. Missing you plenty,NC,12-9876555,92-9875528,1516365664
I am going to film 2day da. At 6pm. Sorry da.,NP,129876630,929875459,1516364328
Shall i send that exe to your mail id.,AE,12-9876540,92-9875436,1516365557
Bought one ringtone and now getting texts costing 3 pound offering more tones etc,ST,12-9876620,999999997,1516364543
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,NF,129876536,929875454,1516364901
ALRITE,UZ,129876537,92-9875512,1516364522
This message is brought to you by GMW Ltd. and is not connected to the,ET,129876609,999999993,1516365517
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",AF,12-9876629,929875518,1516364484
"Lol, oh you got a friend for the dog ?",AT,129876555,92-9875436,1516366127
Lol alright i was thinkin that too haha,TW,12-9876555,929875520,1516364443
WINNER! As a valued network customer you hvae been selected to receive a �900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,DE,12-9876598,999999996,1516366034
I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,CV,12-9876548,92-9875527,1516365123
"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.",PN,129876632,92-9875479,1516364522
It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,AG,12-9876631,929875478,1516365053
"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",CM,129876541,929875435,1516365975
Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,VU,12-9876551,999999998,1516365191
Have you started in skye,AR,129876573,929875490,1516364737
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,CK,12-9876542,929875458,1516364703
U dun say so early hor... U c already then say...,MZ,129876563,92-9875485,1516366117
Why don't you wait 'til at least wednesday to see if you get your .,GR,12-9876577,929875474,1516365412
I'm working technical support :)voice process.networking field.,VI,12-9876541,92-9875527,1516365082
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",SH,12-9876556,929875486,1516364434
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed �1000 cash or �5000 prize!,AI,12-9876591,999999994,1516364655
Wait . I will msg after  &lt;#&gt;  min.,CU,129876538,929875468,1516364826
"Yes, princess. Are you going to make me moan?",KR,12-9876561,92-9875525,1516364754
Well done and ! luv ya all,RW,129876610,92-9875439,1516365045
\Keep ur problems in ur heart,TK,12-9876609,92-9875497,1516364298
Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,CM,12-9876598,929875488,1516365369
I am in a marriage function,SO,129876607,929875496,1516365244
What you need. You have a person to give na.,SE,129876594,929875500,1516364766
Lol its ok I didn't remember til last nite,WF,129876574,929875507,1516365430
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a �150 prize. To collect is easy. Just call 09061743386,AF,129876590,999999997,1516364696
HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX,AW,129876548,92-9875478,1516364914
"Thanks for your ringtone order, ref number K718. Your mobile will be charged �4.50. Should your tone not arrive please call customer services on 09065069120",GN,129876540,999999997,1516365510
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,KP,129876617,999999999,1516365693
"Jay wants to work out first, how's 4 sound?",JE,12-9876543,92-9875462,1516364881
That's the way you should stay oh.,AN,12-9876576,92-9875453,1516365641
"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",MV,12-9876537,999999991,1516365358
Company is very good.environment is terrific and food is really nice:),HN,129876603,929875434,1516365655
So no messages. Had food?,GL,12-9876591,92-9875461,1516365143
Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,SA,129876622,929875464,1516364334
Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,VG,12-9876557,929875455,1516365424
", ow u dey.i paid 60,400thousad.i told  u would call .",NG,12-9876595,929875508,1516364738
If you have belive me. Come to my home.,BM,129876534,929875476,1516365397
"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",KN,12-9876593,929875515,1516364440
"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",MT,12-9876596,999999998,1516365165
I'm not coming home 4 dinner.,IM,12-9876600,929875450,1516365712
"Alright, I'll head out in a few minutes, text me where to meet you",NR,12-9876577,929875462,1516366091
We'll you pay over like  &lt;#&gt; yrs so its not too difficult,AW,12-9876619,929875492,1516365925
Nope i'm not drivin... I neva develop da photos lei...,LV,129876631,92-9875439,1516364784
Thats cool. How was your day?,JM,12-9876611,929875454,1516364664
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. �1.50 SP:Tyrone,GG,129876549,999999992,1516365008
You getting back any time soon?,GI,12-9876609,929875496,1516365419
I dunno until when... Lets go learn pilates...,GG,12-9876579,929875510,1516364615
I AM AT THE GAS STATION. GO THERE.,AM,12-9876585,929875523,1516365023
"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...",EH,129876574,929875519,1516364183
"Aight, text me tonight and we'll see what's up",SL,12-9876542,92-9875476,1516365076
Will be out of class in a few hours. Sorry,IM,12-9876609,929875528,1516366108
Ladies first and genus second k .,BG,12-9876550,929875453,1516366084
Does uncle timi help in clearing cars,MM,12-9876557,92-9875468,1516364562
Yun ah.now �_ wkg where?btw if �_ go nus sc. �� wana specialise in wad?,CK,129876591,929875454,1516365291
"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",MK,129876618,92-9875445,1516364854
"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for!",CA,12-9876583,92-9875511,1516365222
Raviyog Peripherals bhayandar east,AS,12-9876585,92-9875449,1516364721
"Dear relieved of westonzoyland, all going to plan this end too!",PE,12-9876575,92-9875451,1516364297
"Y cant u try new invention to fly..i'm not joking.,",AM,129876569,92-9875503,1516364584
"Oh yes, why is it like torture watching england?",CR,129876556,92-9875448,1516364967
HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,GD,129876534,929875435,1516366038
�� collecting ur laptop then going to configure da settings izzit?,PL,129876574,92-9875504,1516365339
Then �_ wait 4 me at bus stop aft ur lect lar. If i dun c �_ then i go get my car then come back n pick �_.,AG,12-9876573,929875461,1516365518
Surely result will offer:),AU,12-9876623,92-9875530,1516365540
Yep get with the program. You're slacking.,TT,12-9876610,929875495,1516365318
Ok then no need to tell me anything i am going to sleep good night,GY,129876624,92-9875464,1516364214
Yes..gauti and sehwag out of odi series.,KH,129876594,92-9875495,1516365994
Bring it if you got it,MR,129876611,92-9875472,1516365415
:-) :-),GS,129876572,92-9875470,1516364876
Have you got Xmas radio times. If not i will get it now,MT,12-9876602,92-9875456,1516364657
A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,UZ,129876538,92-9875437,1516365017
U sick still can go shopping?,AQ,12-9876574,929875481,1516365087
when you and derek done with class?,ER,12-9876578,929875520,1516365829
What you doing?how are you?,BF,12-9876566,929875489,1516364705
How was txting and driving,FK,129876629,929875497,1516364724
UR awarded a City Break and could WIN a �200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+�1.50perWKsub,TK,129876602,999999999,1516365198
Can u look 4 me in da lib i got stuff havent finish yet.,BF,12-9876629,92-9875470,1516364693
Howz that persons story,CV,129876564,92-9875446,1516364258
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,ES,12-9876629,999999991,1516365937
Don no da:)whats you plan?,MY,12-9876615,929875440,1516364447
For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,BM,129876601,929875465,1516365443
Wat u doing there?,IS,129876599,929875442,1516365123
Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,AM,12-9876546,999999990,1516365909
Hey leave it. not a big deal:-) take care.,VN,129876562,929875507,1516365880
Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,TK,12-9876541,92-9875505,1516365101
What happen to her tell the truth,TZ,129876625,929875521,1516365659
