content,country,recipient,sender,timestamp
I am in escape theatre now. . Going to watch KAVALAN in a few minutes,ER,129876533,929875443,1516365290
DO U WANT 2 MEET UP 2MORRO,UY,129876581,929875527,1516364931
Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,RU,129876612,999999993,1516365876
"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",PY,12-9876618,92-9875445,1516365978
Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,CD,12-9876579,92-9875456,1516365312
1's finish meeting call me.,ES,129876595,92-9875513,1516364960
"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",AT,12-9876588,999999993,1516364461
I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,MG,129876550,929875442,1516364908
You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,TZ,12-9876629,999999995,1516365563
I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),BO,12-9876614,929875471,1516364342
Also remember to get dobby's bowl from your car,TW,129876546,929875443,1516364336
....photoshop makes my computer shut down.,BM,129876620,929875530,1516365283
Jokin only lar... :-) depends on which phone my father can get lor...,CG,12-9876537,929875436,1516365944
"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",WF,129876577,92-9875507,1516365394
"\"Don't Think About \\What u Have Got\"\" Think About \\\"\"How to Use It That You Have Got\\\"\" gooD ni8\"\"\"",DK,129876588,929875442,1516365843
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",GT,129876553,929875498,1516364615
"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",MR,129876583,999999997,1516365999
"Like  &lt;#&gt; , same question",EG,129876594,92-9875523,1516365582
"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",WF,12-9876537,929875475,1516364622
"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",TF,12-9876592,929875440,1516365620
Okie �_ wan meet at bishan? Cos me at bishan now. I'm not driving today.,GQ,129876607,929875453,1516365996
Finish already... Yar they keep saying i mushy... I so embarrassed ok...,TV,129876564,929875499,1516365994
Ok... Ur typical reply...,NO,12-9876582,92-9875521,1516365429
It's justbeen overa week since we broke up and already our brains are going to mush!,GT,12-9876550,929875454,1516364739
Ok... U enjoy ur shows...,GZ,129876539,92-9875476,1516364581
He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,TJ,129876572,929875528,1516364194
"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",LV,12-9876615,929875446,1516364507
Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,FK,12-9876621,929875452,1516364923
Now project pa. After that only i can come.,YT,12-9876606,92-9875441,1516364956
Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,BN,129876544,999999995,1516364803
"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please",CA,12-9876565,929875457,1516364744
If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,NF,129876538,92-9875509,1516365800
The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,MZ,12-9876577,929875446,1516365955
Customer place i will call you,BZ,129876623,929875495,1516364624
Watching tv lor...,PG,12-9876535,92-9875477,1516365421
Nice.nice.how is it working?,BN,12-9876614,929875472,1516365495
+123 Congratulations - in this week's competition draw u have won the �1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,LR,129876547,999999998,1516365039
"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or �250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",GT,129876599,999999998,1516364320
Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?,GR,129876625,92-9875470,1516364860
Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,PN,12-9876617,92-9875434,1516365835
You still around? Looking to pick up later,HN,129876539,92-9875484,1516364877
Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,LT,12-9876600,92-9875491,1516365337
How's ur paper?,IE,129876583,92-9875489,1516365271
"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x�150pw to e�nd txt stop",MY,129876628,999999999,1516365619
I think if he rule tamilnadu..then its very tough for our people.,KN,129876551,929875512,1516365819
She's fine. Good to hear from you. How are you my dear? Happy new year oh.,MQ,129876568,929875510,1516364704
"I'd say that's a good sign but, well, you know my track record at reading women",VI,129876619,929875519,1516366040
Okie,PF,12-9876572,92-9875480,1516365126
"Sir, i am waiting for your call, once free please call me.",GR,129876561,92-9875488,1516364621
Oh ok wait 4 me there... My lect havent finish,AG,129876537,92-9875459,1516364924
You are a winner you have been specially selected to receive �1000 cash or a �2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,MX,129876603,999999999,1516364694
"YOU VE WON! Your 4* Costa Del Sol Holiday or �5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost�1.50/pm, Max10mins",CF,12-9876580,999999997,1516365218
"2 celebrate my b��day, y else?",PT,129876565,929875482,1516365058
"Yeah, don't go to bed, I'll be back before midnight",GT,129876595,929875502,1516364362
Babe ? I lost you ... :-(,BH,12-9876593,92-9875524,1516365255
IM GONNA MISS U SO MUCH,PW,129876628,92-9875450,1516365359
Just come home. I don't want u to be miserable,KZ,12-9876559,92-9875443,1516364821
Wat would u like 4 ur birthday?,ME,129876603,92-9875461,1516364567
Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,LT,12-9876583,929875485,1516365591
I wont do anything de.,BD,129876569,92-9875531,1516364285
"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",GS,129876547,929875470,1516365778
"K, can that happen tonight?",TG,12-9876625,92-9875513,1516364737
Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,MR,12-9876592,999999991,1516365189
She ran off with a younger man. we will make pretty babies together :),ET,129876537,929875444,1516365704
"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",LV,12-9876562,92-9875446,1516364583
I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,PW,129876611,929875477,1516364157
I thk 50 shd be ok he said plus minus 10.. Did �_ leave a line in between paragraphs?,RE,129876593,92-9875458,1516365742
No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.,MX,129876547,92-9875472,1516365523
Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,CM,129876592,929875501,1516365476
I liked the new mobile,CU,129876601,929875444,1516365083
"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",MZ,12-9876549,929875452,1516364595
He remains a bro amongst bros,MM,12-9876533,92-9875434,1516365690
Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,CX,12-9876604,999999994,1516365035
"I think we're going to finn's now, come",MH,129876562,929875516,1516365696
U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,DK,129876622,92-9875472,1516364534
Ya that one is slow as poo,TC,12-9876607,92-9875464,1516365461
No screaming means shouting..,NL,129876596,929875433,1516365253
"Sorry, I'll call later  &lt;#&gt; mins",SH,12-9876563,92-9875475,1516364569
You bad girl. I can still remember them,GU,129876551,92-9875446,1516364167
Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,FK,129876553,92-9875470,1516364918
Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,CV,129876546,92-9875468,1516364289
"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me",ST,12-9876623,92-9875480,1516365386
Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + �200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,LT,12-9876536,999999993,1516365377
I am going to sao mu today. Will be done only at 12,SD,129876542,929875451,1516365628
No no:)this is kallis home ground.amla home town is durban:),CH,12-9876631,929875436,1516365077
"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or �1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",EH,12-9876607,999999997,1516365299
K:)eng rocking in ashes:),BM,129876588,92-9875446,1516365657
I love to give massages. I use lots of baby oil... What is your fave position?,ZA,12-9876624,92-9875522,1516365099
"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",RE,129876629,92-9875440,1516365260
"It's cool, we can last a little while. Getting more any time soon?",BJ,129876607,929875469,1516365217
Haf u found him? I feel so stupid da v cam was working.,PW,129876603,92-9875469,1516364781
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",TM,12-9876545,92-9875470,1516365810
Kinda. First one gets in at twelve! Aah. Speak tomo,AL,12-9876598,929875499,1516364296
"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",CU,129876540,999999997,1516364634
it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt;,JP,12-9876579,929875500,1516364932
"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",LK,12-9876533,92-9875526,1516366106
"Yeah, give me a call if you've got a minute",HT,129876602,929875507,1516364766
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate",GE,12-9876594,999999992,1516365302
Ok. So april. Cant wait,JM,12-9876612,92-9875522,1516365406
Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX �1.50,TW,12-9876611,999999994,1516364536
"��_ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon \"",IR,129876622,92-9875531,1516365584
Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY �10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,KW,12-9876628,999999990,1516364458
URGENT This is our 2nd attempt to contact U. Your �900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,AS,129876561,999999999,1516365472
Me too baby! I promise to treat you well! I bet you will take good care of me...,GU,12-9876601,929875471,1516365617
Dai what this da.. Can i send my resume to this id.,FJ,12-9876593,929875474,1516365431
Pls speak to that customer machan.,PA,129876618,929875449,1516364548
Good morning princess! Happy New Year!,RE,12-9876620,92-9875520,1516364758
Give me a sec to think think about it,UZ,129876609,92-9875494,1516364674
Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,SB,129876581,92-9875453,1516365060
Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,TL,12-9876571,92-9875501,1516365851
"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",SR,129876623,92-9875495,1516365597
Mm so you asked me not to call radio,GS,12-9876595,929875501,1516365048
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,HR,12-9876558,999999995,1516365574
He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,WF,129876629,92-9875515,1516364153
Call FREEPHONE 0800 542 0578 now!,GR,12-9876554,999999993,1516365845
"sorry brah, just finished the last of my exams, what up",SD,12-9876615,929875486,1516365442
MMM ... Fuck .... Merry Christmas to me,UG,12-9876592,92-9875519,1516365772
Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,BO,12-9876609,929875503,1516365518
"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",JM,12-9876567,929875440,1516365510
"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us",MX,12-9876572,92-9875497,1516365553
What u talking bout early morning? It's almost noon where your at!,FM,12-9876631,929875495,1516364820
Cool. Do you like swimming? I have a pool and jacuzzi at my house.,AZ,12-9876559,92-9875469,1516364704
I don know account details..i will ask my mom and send you.my mom is out of reach now.,CL,12-9876544,92-9875485,1516364476
"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",UY,12-9876548,92-9875489,1516366022
No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,SG,12-9876624,929875444,1516365198
Shall call now dear having food,AD,129876627,92-9875519,1516364257
Just wait till end of march when el nino gets himself. Oh.,ID,12-9876627,929875464,1516365732
R we still meeting 4 dinner tonight?,VE,129876618,92-9875511,1516364335
Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,HT,129876586,929875530,1516365811
"Aight, I'll ask a few of my roommates",NG,129876593,929875486,1516365410
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",KM,129876564,92-9875467,1516364493
Super da:)good replacement for murali,MO,12-9876558,929875506,1516365469
Onum ela pa. Normal than.,KM,12-9876549,929875523,1516364357
I'm in office now da:)where are you?,IO,12-9876616,929875439,1516364634
"Sorry, I'll call later",IM,12-9876626,92-9875449,1516365711
"Sir, I am waiting for your mail.",DM,12-9876539,92-9875472,1516364932
K.i did't see you.:)k:)where are you now?,FO,12-9876596,929875531,1516364628
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",SL,129876587,999999994,1516366083
I.ll get there tomorrow and send it to you,BA,129876559,92-9875503,1516366140
Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,GZ,129876570,929875513,1516364357
K da:)how many page you want?,KI,129876561,929875528,1516365073
I cant pick the phone right now. Pls send a message,ZW,12-9876583,92-9875443,1516365651
URGENT! We are trying to contact U. Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,MM,12-9876559,999999994,1516364655
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,TN,129876613,92-9875456,1516365889
Check audrey's status right now,YT,12-9876563,92-9875504,1516366092
"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",IL,129876630,929875472,1516364538
"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",VN,129876550,929875453,1516364917
Hey i will be late... i'm at amk. Need to drink tea or coffee,AF,12-9876541,92-9875450,1516364313
Can you do online transaction?,AG,12-9876545,92-9875466,1516365702
"you are sweet as well, princess. Please tell me your likes and dislikes in bed...",GA,129876563,92-9875454,1516365473
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",LR,12-9876585,929875451,1516364412
"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri.",GN,12-9876534,92-9875519,1516364832
Two fundamentals of cool life: \Walk,BD,129876561,929875448,1516365439
Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,DE,12-9876599,929875436,1516365278
We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,GU,12-9876579,999999996,1516365626
Am I the only one who doesn't stalk profiles?,BH,129876550,92-9875477,1516364470
"Sorry, I'll call later",MG,129876587,929875513,1516364533
If india win or level series means this is record:),CF,129876620,929875460,1516364310
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,BH,129876542,999999993,1516365157
Hey what are you doing. Y no reply pa..,GQ,129876597,929875447,1516365542
what is your account number?,MD,12-9876535,92-9875481,1516365846
Exactly. Anyways how far. Is jide her to study or just visiting,VU,12-9876629,92-9875526,1516365214
"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",MA,12-9876631,92-9875455,1516365574
Prakesh is there know.,GE,129876562,92-9875439,1516365090
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",GS,129876538,92-9875490,1516364279
I am in escape theatre now. . Going to watch KAVALAN in a few minutes,EG,129876544,929875475,1516366037
"Wait, do you know if wesleys in town? I bet she does hella drugs!",BG,129876558,92-9875523,1516365372
I am waiting for your call sir.,UM,12-9876546,929875435,1516365818
URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,SA,129876588,999999995,1516364484
I thk �_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present.,AM,12-9876631,929875485,1516365820
Ard 530 lor. I ok then message �_ lor.,CG,12-9876611,929875500,1516365727
Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,BI,129876613,929875464,1516365227
Erutupalam thandiyachu,CZ,129876533,929875449,1516364989
Finished class where are you.,PM,129876566,92-9875463,1516365494
Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,BS,12-9876554,92-9875505,1516364959
My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,SY,129876534,929875526,1516366034
I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),AU,129876570,92-9875474,1516366029
Some of them told accenture is not confirm. Is it true.,AQ,129876536,929875437,1516365104
Do you always celebrate NY's with your family ?,NC,129876563,929875510,1516366066
I've got it down to a tea. not sure which flavour,DE,129876541,929875500,1516364698
25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,AD,129876540,999999999,1516364443
There are many company. Tell me the language.,NG,129876533,929875454,1516366073
"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",RU,12-9876619,929875474,1516364251
How come u got nothing to do?,SM,129876622,92-9875499,1516364808
Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,GM,12-9876578,929875451,1516366093
Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,VE,129876630,929875441,1516364560
"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",PF,12-9876555,999999998,1516364550
Ok... Let u noe when i leave my house.,MY,12-9876570,92-9875445,1516365045
K:)k:)what are detail you want to transfer?acc no enough?,BY,12-9876583,929875465,1516364378
Havent shopping now lor i juz arrive only,IM,12-9876600,92-9875498,1516364759
U in town alone?,MO,129876543,929875435,1516364417
"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/̼1.20 POBOXox36504W45WQ 16+",MH,12-9876593,999999993,1516364990
Sure but since my parents will be working on Tuesday I don't really need a cover story,BV,12-9876537,929875510,1516364981
I'm stuck in da middle of da row on da right hand side of da lt...,HT,12-9876631,92-9875437,1516365352
You always make things bigger than they are,PL,12-9876615,929875530,1516365769
Yup i shd haf ard 10 pages if i add figures... �� all got how many pages?,ER,129876624,92-9875465,1516364761
"Hi Chikku, send some nice msgs",MY,12-9876573,929875507,1516364608
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,KG,129876536,929875457,1516365061
If you r @ home then come down within 5 min,BJ,12-9876553,92-9875514,1516364345
Are you this much buzy,MO,12-9876620,92-9875508,1516365493
