content,country,recipient,sender,timestamp
Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,GZ,12-9876631,999999996,1516365778
2 and half years i missed your friendship:-),GH,12-9876574,92-9875530,1516365763
Sac will score big hundred.he is set batsman:-),RU,12-9876580,929875512,1516365755
Quite late lar... Ard 12 anyway i wun b drivin...,CR,12-9876607,929875474,1516365714
"Uh, heads up we don't have THAT much left",BN,129876626,929875478,1516365740
Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,TG,129876584,92-9875458,1516365768
Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,IS,129876605,92-9875475,1516364437
Ok lar... Joking wif u oni...,DM,129876628,92-9875454,1516364979
No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,VG,129876596,999999992,1516364317
Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,MT,12-9876596,92-9875464,1516365440
Lol your always so convincing.,AQ,12-9876572,929875486,1516365121
"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",ID,129876565,929875530,1516365350
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",LR,12-9876628,92-9875510,1516365121
K.k.this month kotees birthday know?,RU,129876556,92-9875485,1516365438
Wait 2 min..stand at bus stop,TD,12-9876612,92-9875457,1516365462
"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",TL,129876600,929875436,1516364471
Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry.,IE,12-9876601,929875511,1516365458
Simply sitting and watching match in office..,KM,129876605,92-9875530,1516364716
Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,IE,129876558,929875516,1516365073
"That's very rude, you on campus?",JP,12-9876544,92-9875458,1516364628
This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,ID,129876590,92-9875477,1516366085
I was about to do it when i texted. I finished a long time ago and showered and er'ything!,PF,129876620,92-9875483,1516364665
Boo. How's things? I'm back at home and a little bored already :-(,SY,12-9876606,92-9875466,1516365759
Ya even those cookies have jelly on them,GD,12-9876558,92-9875440,1516365701
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",OM,12-9876550,999999993,1516365236
Sorry da thangam.it's my mistake.,RS,129876570,929875451,1516365249
"You aren't coming home between class, right? I need to work out and shower!",NU,129876604,92-9875501,1516365115
I luv u soo much u don��t understand how special u r 2 me ring u 2morrow luv u xxx,SL,129876614,92-9875525,1516365985
But i'm surprised she still can guess right lor...,BA,129876546,92-9875521,1516364468
I can send you a pic if you like :),HU,12-9876557,92-9875450,1516364524
I absolutely LOVE South Park! I only recently started watching the office.,FK,12-9876604,92-9875467,1516364618
Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,TO,129876595,92-9875454,1516364184
What r u cooking me for dinner?,MH,129876578,92-9875494,1516365864
"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",HR,12-9876585,929875455,1516364605
Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,TM,12-9876627,929875445,1516364607
Xy trying smth now. U eat already? We havent...,GA,12-9876623,92-9875518,1516365404
Oic... I saw him too but i tot he din c me... I found a group liao...,CU,12-9876572,929875508,1516364240
Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...,LI,12-9876576,929875443,1516364502
74355 XMAS iscoming & ur awarded either �500 CD gift vouchers & free entry 2 r �100 weekly draw txt MUSIC to 87066 TnC,PE,12-9876578,999999997,1516365319
"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",PN,12-9876611,92-9875463,1516365230
The evo. I just had to download flash. Jealous?,KG,12-9876537,92-9875442,1516365939
U reach orchard already? U wan 2 go buy tickets first?,SM,129876616,929875493,1516366141
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth �33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,BG,129876612,999999990,1516364468
Shall i get my pouch?,UG,12-9876579,929875454,1516364549
"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",RW,129876617,92-9875463,1516365069
ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,BS,129876611,999999999,1516365374
Phony �350 award - Todays Voda numbers ending XXXX are selected to receive a �350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,BZ,129876557,999999997,1516365025
Gud mrng dear hav a nice day,GM,12-9876625,929875512,1516366045
Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself.,HK,12-9876577,92-9875480,1516365760
I'm working technical support :)voice process.,UA,12-9876597,92-9875496,1516366014
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,UZ,129876631,929875517,1516364500
LMAO where's your fish memory when I need it?,GA,12-9876542,929875461,1516364641
"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",GL,129876555,999999998,1516365821
"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",MV,12-9876557,929875461,1516365824
It shall be fine. I have avalarr now. Will hollalater,FK,129876552,929875451,1516365334
Jay is snickering and tells me that x is totally fucking up the chords as we speak,AT,12-9876597,92-9875458,1516365927
There bold 2  &lt;#&gt; . Is that yours,KG,129876622,929875485,1516364213
K:)all the best:)congrats...,CY,12-9876625,92-9875497,1516365376
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,MD,12-9876538,999999991,1516364824
"\\Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\"\"\"\"",LT,129876578,92-9875525,1516365131
"We made it! Eta at taunton is 12:30 as planned, hope that���s still okday?! Good to see you! :-xx",WS,129876546,929875506,1516365762
"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",EG,12-9876627,999999990,1516365182
No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,MW,12-9876548,92-9875472,1516365009
"YOU VE WON! Your 4* Costa Del Sol Holiday or �5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost�1.50/pm, Max10mins",MG,12-9876579,999999993,1516365188
Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,FJ,129876556,92-9875531,1516365899
Happy birthday to you....dear.with lots of love.rakhesh NRI,GI,129876569,929875492,1516365862
Wat's my dear doing? Sleeping ah?,CH,129876566,92-9875468,1516364472
Networking technical support associate.,MD,12-9876575,929875485,1516366064
"Sorry my roommates took forever, it ok if I come by now?",CL,129876622,929875514,1516364346
"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",KP,129876623,929875468,1516364323
"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or �1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",AE,12-9876601,999999997,1516364161
"Haha, just what I was thinkin",BS,129876593,92-9875457,1516365179
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,AM,129876616,999999994,1516365240
Oh k:)after that placement there ah?,NR,129876563,92-9875450,1516365144
Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,LA,12-9876561,92-9875493,1516364808
Me fine..absolutly fine,EG,129876622,929875469,1516364405
Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,HK,12-9876536,929875471,1516364416
I wait 4 �_ inside da car park...,PW,129876555,92-9875528,1516365667
Yes... I trust u to buy new stuff ASAP so I can try it out,ID,129876574,929875442,1516364496
What you did in  leave.,DJ,129876570,929875471,1516364579
We're finally ready fyi,ID,129876625,929875469,1516365126
"\"Helloooo... Wake up..! \\Sweet\"\" \\\"\"morning\\\"\" \\\"\"welcomes\\\"\" \\\"\"You\\\"\" \\\"\"Enjoy\\\"\" \\\"\"This Day\\\"\" \\\"\"with full of joy\\\"\".. \\\"\"GUD MRNG\\\"\".\"\"\"",CM,12-9876605,92-9875440,1516365972
"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",AR,12-9876599,929875492,1516365579
Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,TJ,12-9876589,92-9875508,1516365514
Hope you are having a great day.,BD,129876617,92-9875479,1516364945
Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY �10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,HK,12-9876571,999999997,1516365326
"see you then, we're all christmassy here!",EE,12-9876566,92-9875433,1516365011
"Sorry, I'll call later",GM,129876589,92-9875492,1516365267
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,VE,12-9876573,929875532,1516365392
"That's fine, have him give me a call if he knows what he wants or has any questions",MP,129876601,929875506,1516364464
Genius what's up. How your brother. Pls send his number to my skype.,VE,129876570,929875522,1516365711
Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,AE,129876582,999999992,1516365693
"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",CF,12-9876536,92-9875437,1516365650
YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,SO,129876594,999999998,1516365834
Can i get your opinion on something first?,UY,12-9876623,929875451,1516365001
:),SA,12-9876591,92-9875508,1516364857
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. �1.50 SP:Tyrone,GN,12-9876561,999999998,1516365960
I'm in inside office..still filling forms.don know when they leave me.,ML,129876564,92-9875513,1516366020
Now get step 2 outta the way. Congrats again.,KR,129876539,929875453,1516365559
"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",UY,12-9876629,999999991,1516364575
Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,HK,129876554,929875445,1516365861
Where at were hungry too,MK,12-9876609,92-9875528,1516365047
Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,IS,12-9876625,999999994,1516365945
;-) ok. I feel like john lennon.,BS,12-9876539,92-9875525,1516364209
"Cool, text me when you head out",IN,129876537,929875483,1516365431
"It���s reassuring, in this crazy world.",LK,129876572,92-9875482,1516364468
YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,AS,129876631,999999992,1516364337
Unni thank you dear for the recharge..Rakhesh,GB,12-9876569,929875459,1516364285
Can �_ all decide faster cos my sis going home liao..,ER,129876618,92-9875507,1516365401
Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,TT,12-9876591,999999992,1516365755
Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,IE,129876573,92-9875456,1516364258
Oh god. I'm gonna Google nearby cliffs now.,PM,129876544,929875443,1516366122
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",EC,129876615,999999998,1516364675
"When you just put in the + sign, choose my number and the pin will show. Right?",WF,129876587,929875492,1516366070
THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,JP,12-9876600,92-9875449,1516365054
Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,SD,129876558,92-9875498,1516366049
Can... I'm free...,AR,12-9876538,929875525,1516365952
Did u got that persons story,PR,129876602,92-9875445,1516364808
how are you? I miss you!,OM,129876617,92-9875457,1516364391
I'm leaving my house now...,SN,12-9876576,92-9875489,1516365605
Huh so fast... Dat means u havent finished painting?,LA,12-9876559,929875449,1516364945
�� still attending da talks?,GB,129876571,92-9875496,1516364660
"Congratulations - Thanks to a good friend U have WON the �2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",KY,12-9876592,999999998,1516364343
Should I be stalking u?,BR,129876576,92-9875439,1516365418
Ok. I only ask abt e movie. U wan ktv oso?,DZ,129876542,92-9875496,1516366005
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,KH,12-9876606,92-9875500,1516364156
Hello madam how are you ?,TO,129876550,92-9875470,1516364552
Ok lor.,CM,12-9876630,929875466,1516366056
Jay's getting really impatient and belligerent,JE,129876570,929875440,1516364282
Argh why the fuck is nobody in town ;_;,DO,129876552,929875515,1516365278
Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,BZ,129876564,92-9875435,1516365047
"Probably not, I'm almost out of gas and I get some cash tomorrow",FR,129876570,92-9875435,1516364915
"Until 545 lor... Ya, can go 4 dinner together...",ML,129876617,92-9875485,1516365499
"WELL DONE! Your 4* Costa Del Sol Holiday or �5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost�1.50/pm, Max10mins",MU,12-9876601,999999999,1516364789
Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,MP,12-9876614,929875468,1516364303
Just wanted to say holy shit you guys weren't kidding about this bud,JP,12-9876558,929875504,1516365244
hanks lotsly!,CD,129876551,929875524,1516364633
Think + da. You wil do.,AU,129876567,929875520,1516364651
Ok which your another number,MR,129876533,92-9875435,1516364648
Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,GG,12-9876624,999999994,1516364706
No just send to you. Bec you in temple na.,PR,12-9876593,929875455,1516364905
Shb b ok lor... Thanx...,TO,12-9876600,92-9875490,1516365226
"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",MV,129876610,92-9875460,1516364991
As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,SH,129876615,999999996,1516364449
"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",EH,12-9876578,999999992,1516365838
Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,ZM,12-9876611,92-9875462,1516365767
Ard 530 like dat lor. We juz meet in mrt station then �_ dun haf to come out.,NA,129876608,929875450,1516364943
"Yes, my reg is  Ciao!",NC,12-9876579,929875435,1516365914
When are you going to ride your bike?,RU,12-9876630,92-9875489,1516365831
This is the 2nd time we have tried to contact u. U have won the �1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,MK,12-9876568,999999991,1516365187
I want to be inside you every night...,SE,12-9876563,929875433,1516365375
Aiyah then i wait lor. Then u entertain me. Hee...,RW,12-9876571,929875523,1516365570
Hi:)cts employee how are you?,IL,129876567,92-9875509,1516364815
Ok set let u noe e details later...,VA,12-9876550,929875447,1516364793
Yeah that's the impression I got,KP,12-9876611,92-9875530,1516366133
"Oh... Icic... K lor, den meet other day...",AL,129876545,929875498,1516364371
No dear i do have free messages without any recharge. Hi hi hi,AS,12-9876620,929875449,1516365692
"Dear, take care. I am just reaching home.love u a lot.",IN,12-9876593,92-9875482,1516365312
Is xy in ur car when u picking me up?,MM,129876626,929875447,1516365588
We got a divorce. Lol. She.s here,MR,129876625,929875509,1516365540
Beauty sleep can help ur pimples too.,KZ,12-9876575,92-9875531,1516365115
FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,LR,12-9876614,999999999,1516365737
"\"Free Msg: get Gnarls Barkleys \\Crazy\"\" ringtone TOTALLY FREE just reply GO to this message right now!\"\"\"",UY,12-9876604,999999998,1516365223
Wat time r �_ going to xin's hostel?,MK,129876562,929875458,1516364804
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,FI,129876629,999999994,1516366132
says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,CC,12-9876578,92-9875443,1516366138
Printer is cool. I mean groovy. Wine is groovying,AU,12-9876632,929875476,1516364939
"Ever green quote ever told by Jerry in cartoon \\A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt\"\"",CK,129876544,92-9875474,1516365241
hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,CD,12-9876543,929875488,1516364156
"Usf I guess, might as well take 1 car",KZ,12-9876554,929875527,1516365054
I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),CH,12-9876593,929875468,1516364173
"\\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\"\"\"\"",MT,129876560,929875492,1516365862
Guai... �� shd haf seen him when he's naughty... �� so free today? Can go jogging...,BO,12-9876618,929875500,1516365412
Thats cool princess! I will cover your face in hot sticky cum :),OM,12-9876611,92-9875479,1516365513
So i could kiss and feel you next to me...,IM,129876578,929875511,1516364346
Are there TA jobs available? Let me know please cos i really need to start working,KN,129876593,92-9875518,1516365670
"Yo, any way we could pick something up tonight?",SM,12-9876571,929875464,1516364319
K actually can you guys meet me at the sunoco on howard? It should be right on the way,GF,129876603,92-9875462,1516364722
Yup... From what i remb... I think should be can book...,MO,129876612,929875524,1516365850
SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,AE,12-9876611,92-9875498,1516365520
Yeah sure I'll leave in a min,LA,12-9876594,929875447,1516364910
Yes I know the cheesy songs from frosty the snowman :),NE,129876621,929875513,1516365202
Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,BS,129876600,92-9875437,1516364503
Anything lor. Juz both of us lor.,MV,12-9876624,929875437,1516364974
Yes:)here tv is always available in work place..,NE,129876567,92-9875525,1516365511
I fetch yun or u fetch?,VN,12-9876547,929875457,1516364172
Thanks 4 your continued support Your question this week will enter u in2 our draw 4 �100 cash. Name the NEW US President? txt ans to 80082,SI,12-9876556,999999998,1516365735
Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,NL,12-9876626,929875475,1516365452
That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,RO,12-9876577,929875455,1516364656
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",MT,129876582,929875518,1516364815
Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,ME,12-9876581,999999999,1516364525
Thts god's gift for birds as humans hav some natural gift frm god..,DJ,12-9876564,92-9875513,1516364462
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,NE,129876565,929875508,1516364434
"Sir, i am waiting for your call.",SB,12-9876624,92-9875510,1516364790
Shhhhh nobody is supposed to know!,GT,12-9876540,92-9875442,1516365117
Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed �1000 cash or �5000 prize!,TJ,12-9876593,999999994,1516365831
Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please....,BV,12-9876622,929875458,1516364269
Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,MS,12-9876558,92-9875439,1516365573
"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",SC,12-9876537,92-9875508,1516364671
So why didnt you holla?,AN,129876603,92-9875516,1516365590
"Hi this is yijue, can i meet u at 11 tmr?",NZ,129876564,929875494,1516364635
Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,PH,129876605,999999992,1516364396
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",GE,12-9876613,929875443,1516366042
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",BR,12-9876588,92-9875497,1516365429
Thanx a lot 4 ur help!,SK,12-9876617,92-9875434,1516365512
Crucify is c not s. You should have told me earlier.,TV,12-9876581,929875528,1516365176
"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....",CA,129876565,929875464,1516365131
What your plan for pongal?,SB,129876536,929875509,1516365792
That's y we haf to combine n c how lor...,CG,129876626,929875449,1516364560
I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,GW,12-9876572,929875448,1516364627
"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",IT,129876626,92-9875454,1516365936
And pls pls drink plenty plenty water,KG,129876624,929875526,1516366019
I'm okay. Chasing the dream. What's good. What are you doing next.,CZ,12-9876628,929875491,1516365034
Maybe i could get book out tomo then return it immediately ..? Or something.,OM,129876549,92-9875518,1516365286
How much for an eighth?,MG,129876558,929875458,1516365368
What pa tell me.. I went to bath:-),SL,129876564,929875487,1516364816
Give one miss from that number please,GE,12-9876568,929875498,1516365935
Hey so whats the plan this sat?,KR,129876542,92-9875518,1516364288
I cant pick the phone right now. Pls send a message,VI,129876591,92-9875519,1516365574
You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,RE,12-9876599,92-9875446,1516365884
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or �1000. To claim txt DIS to 87121 18+6*�1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",BG,12-9876630,999999998,1516365566
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,ID,12-9876551,999999992,1516364805
CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,IQ,129876597,929875532,1516364256
What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,SJ,129876613,929875446,1516364445
I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,AN,12-9876610,929875494,1516365933
Try to do something dear. You read something for exams,ZM,12-9876562,929875513,1516365758
About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,AE,129876553,929875494,1516365158
Good. No swimsuit allowed :),UM,12-9876591,92-9875531,1516364215
That is wondarfull song,GR,12-9876557,929875520,1516365128
When u wana see it then,AF,12-9876562,929875483,1516364265
Are you there in room.,KE,12-9876594,929875434,1516364246
Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,IM,12-9876584,92-9875446,1516365172
I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,LC,129876553,929875509,1516364772
"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",NE,129876585,92-9875520,1516364443
Good evening! How are you?,GL,129876567,929875456,1516365579
Anytime lor...,IO,12-9876581,92-9875445,1516364777
HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,BJ,129876627,929875493,1516364683
Lol yes. But it will add some spice to your day.,GD,129876591,92-9875486,1516366048
Ranjith cal drpd Deeraj and deepak 5min hold,RU,12-9876609,92-9875479,1516364347
