content,country,recipient,sender,timestamp
Oh k.k..where did you take test?,SR,129876581,92-9875510,1516365759
Dun need to use dial up juz open da browser n surf...,GM,12-9876598,92-9875433,1516365548
"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",SA,129876629,92-9875453,1516364489
Ok lor wat time �_ finish?,AT,12-9876568,92-9875447,1516364998
"Tick, tick, tick ... Babe",KZ,12-9876599,92-9875500,1516364267
My friends use to call the same.,GE,129876629,929875441,1516364620
"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",MS,129876582,92-9875525,1516364389
Already one guy loving you:-.,CH,12-9876611,92-9875527,1516364824
"Good! No, don���t need any receipts���well done! (��_) Yes, please tell . What���s her number, i could ring her",TO,129876563,92-9875435,1516364546
I'm fine. Hope you are also,BM,12-9876578,929875513,1516365259
K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,IR,129876556,92-9875527,1516366076
Yup ok thanx...,SE,129876546,929875501,1516366034
Howz pain.it will come down today.do as i said ystrday.ice and medicine.,EC,129876573,92-9875461,1516364469
YOU ARE CHOSEN TO RECEIVE A �350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,AF,12-9876607,999999994,1516364746
I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,AW,12-9876533,92-9875513,1516365059
Yup bathe liao...,UY,12-9876577,929875530,1516365749
Check with nuerologist.,CR,129876632,92-9875481,1516364236
I am literally in bed and have been up for like  &lt;#&gt;  hours,TW,129876561,929875449,1516364215
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",LT,129876540,92-9875465,1516365480
See you there!,OM,12-9876631,929875477,1516365780
Ok lor... Or u wan me go look 4 u?,AG,12-9876551,929875513,1516365917
Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,FO,12-9876617,929875448,1516364994
Dude we should go sup again,TW,12-9876586,929875456,1516365545
"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",ET,12-9876543,929875443,1516366117
U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,DJ,129876583,92-9875515,1516364353
Ding me on ya break fassyole! Blacko from londn,RW,129876626,92-9875467,1516365044
I donno if they are scorable,PS,12-9876536,929875496,1516364488
It means u could not keep ur words.,GW,129876539,92-9875530,1516364790
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",SY,129876622,92-9875509,1516365358
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",KY,129876534,929875447,1516365530
Free any day but i finish at 6 on mon n thurs...,AO,12-9876562,929875466,1516364590
Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,BS,12-9876599,92-9875470,1516365433
"Nah, I'm a perpetual DD",MS,12-9876570,92-9875475,1516366111
Yunny i'm walking in citylink now �_ faster come down... Me very hungry...,US,12-9876600,929875521,1516365980
Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost�3.75max,PK,129876576,999999992,1516365598
Will do. Have a good day,IS,129876618,92-9875508,1516364259
I.ll post her out l8r. In class,LR,129876610,92-9875522,1516365674
RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,IQ,129876577,999999998,1516366003
But if she.s drinkin i'm ok.,NL,129876591,929875482,1516365554
Should I tell my friend not to come round til like  &lt;#&gt; ish?,ZW,129876601,929875489,1516366056
"URGENT!! Your 4* Costa Del Sol Holiday or �5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost�1.50/pm, Max10mins",NI,129876587,999999995,1516365408
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,VU,12-9876621,999999998,1516365846
Will you be here for food,GZ,129876585,929875445,1516365724
Pathaya enketa maraikara pa',CU,129876616,929875477,1516365896
You've always been the brainy one.,NF,12-9876537,92-9875523,1516365649
Rightio. 11.48 it is then. Well arent we all up bright and early this morning.,MQ,12-9876629,92-9875517,1516365735
Rats. Hey did u ever vote for the next themes?,MQ,129876567,92-9875451,1516365488
"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(",BV,129876615,92-9875520,1516364330
Jus finish bathing...,DM,12-9876630,92-9875481,1516365856
\CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,SV,129876614,92-9875497,1516366092
U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,IO,12-9876533,999999994,1516364613
Me fine..absolutly fine,ST,129876626,92-9875458,1516364600
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",PS,129876623,999999992,1516365489
I will treasure every moment we spend together...,AW,12-9876548,929875532,1516365255
"\\HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.\"\"\"\"",PK,129876553,929875514,1516366023
Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,YT,129876546,929875507,1516365945
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of�2000 CASH 18+only. To opt out txt X to 07786200117,KZ,12-9876632,999999994,1516365701
Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),MH,12-9876594,92-9875439,1516365680
"Just looked it up and addie goes back Monday, sucks to be her",BN,12-9876617,92-9875529,1516365518
V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,RE,129876544,929875488,1516365543
I can do that! I want to please you both inside and outside the bedroom...,US,12-9876564,929875488,1516364751
"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",AG,129876567,92-9875519,1516364798
Have a nice day my dear.,CK,12-9876585,92-9875450,1516365319
"\"Single line with a big meaning::::: \\Miss anything 4 ur \"\"Best Life\\\"\" but\"",FI,12-9876547,929875467,1516365521
You stayin out of trouble stranger!!saw Dave the other day he��s sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!,UZ,129876591,929875460,1516365290
Okay... I booked all already... Including the one at bugis.,DO,12-9876609,929875524,1516365054
I don't think he has spatula hands!,NA,12-9876541,92-9875501,1516365448
Then why you not responding,MX,129876564,929875473,1516365326
"alright, I'll make sure the car is back tonight",MG,12-9876592,92-9875453,1516365324
"Sorry, I can't help you on this.",MM,129876629,92-9875461,1516365973
Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,IN,129876615,92-9875490,1516365123
Hey r �_ still online? I've finished the formatting...,SV,12-9876590,929875459,1516364500
Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,GZ,129876594,92-9875501,1516365233
"I'll see, but prolly yeah",AI,129876540,929875466,1516364973
Please CALL 08712402972 immediately as there is an urgent message waiting for you,NR,12-9876537,999999998,1516365633
i thought we were doing a king of the hill thing there.,BT,129876627,929875433,1516364736
We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,EE,129876555,929875503,1516365622
But you dint in touch with me.,FR,12-9876607,929875442,1516364262
Its  &lt;#&gt; k here oh. Should i send home for sale.,DJ,129876579,92-9875504,1516364968
"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",AM,12-9876624,929875518,1516365346
Nice.nice.how is it working?,GF,12-9876608,92-9875498,1516365779
Hello- thanx for taking that call. I got a job! Starts on monday!,QA,12-9876627,92-9875523,1516364361
Am in gobi arts college,ST,129876582,92-9875513,1516365627
staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,PK,12-9876572,929875523,1516364214
"Haha good to hear, I'm officially paid and on the market for an 8th",VA,129876619,929875487,1516365766
Its not the same here. Still looking for a job. How much do Ta's earn there.,VI,129876593,92-9875510,1516365902
Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,LI,129876579,929875501,1516364198
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,ES,129876623,999999993,1516365809
"He will, you guys close?",SZ,129876628,929875467,1516364260
You call him now ok i said call him,MK,12-9876565,929875500,1516364274
"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",PK,129876538,929875460,1516365317
Yes its possible but dint try. Pls dont tell to any one k,MP,129876610,929875527,1516366121
"Bill, as in: Are there any letters for me. i�۪m expecting one from orange that isn�۪t a bill but may still say orange on it.",BO,129876593,929875527,1516364411
Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,DZ,129876554,929875528,1516365303
"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*",SG,12-9876561,929875520,1516365791
"Nah, Wednesday. When should I bring the mini cheetos bag over?",GL,129876621,92-9875485,1516364408
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,MW,12-9876607,999999991,1516365684
Pandy joined 4w technologies today.he got job..,UZ,12-9876605,92-9875459,1516365481
Ic. There are a lotta childporn cars then.,TO,129876536,929875436,1516365282
"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",CG,12-9876553,92-9875507,1516365898
"Aight no rush, I'll ask jay",GZ,12-9876554,92-9875492,1516365475
"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",LV,129876608,929875455,1516365488
"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",UM,129876619,999999995,1516364392
Not directly behind... Abt 4 rows behind �_...,BO,129876624,929875515,1516364879
No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),SD,12-9876602,92-9875461,1516364460
"U so lousy, run already come back then half dead... Hee...",PL,129876553,929875461,1516365114
"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",AM,12-9876600,92-9875468,1516364569
"That's what I love to hear :V see you sundayish, then",TK,129876579,92-9875473,1516364697
It certainly puts things into perspective when something like this happens,NP,12-9876590,92-9875489,1516365045
Stupid auto correct on my phone,GL,12-9876554,92-9875436,1516365762
I can't describe how lucky you are that I'm actually awake by noon,MD,12-9876585,92-9875528,1516364511
The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,VG,12-9876535,92-9875526,1516364397
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,CY,129876540,929875459,1516366092
Even my brother is not like to speak with me. They treat me like aids patent.,RE,12-9876553,92-9875450,1516364734
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. �1.50 SP:Tyrone,TD,12-9876621,999999995,1516364244
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",GR,12-9876612,92-9875484,1516365307
", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",GI,129876590,929875457,1516364822
Send to someone else :-),MU,12-9876625,92-9875472,1516365603
Huh? 6 also cannot? Then only how many mistakes?,SV,12-9876537,92-9875495,1516364243
Loosu go to hospital. De dont let it careless.,GB,129876577,92-9875442,1516365669
I dont thnk its a wrong calling between us,CO,12-9876556,92-9875513,1516365510
"Haha awesome, I might need to take you up on that, what you doin tonight?",CC,12-9876571,929875503,1516365388
You said not now. No problem. When you can. Let me know.,PF,129876620,92-9875489,1516364899
FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,AZ,129876554,999999990,1516365723
Lol boo I was hoping for a laugh,RW,129876567,92-9875514,1516365644
Thank u!,FK,12-9876559,929875517,1516366135
"No, but you told me you were going, before you got drunk!",VA,129876627,929875447,1516365014
Haha okay... Today weekend leh...,MP,12-9876608,929875474,1516365762
Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,NF,12-9876554,929875515,1516365657
hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,TJ,12-9876598,929875515,1516364714
His frens go then he in lor. Not alone wif my mum n sis lor.,KP,129876615,92-9875518,1516365761
I'll talk to the others and probably just come early tomorrow then,GT,12-9876554,92-9875475,1516365185
Gettin rdy to ship comp,AD,12-9876549,929875435,1516364566
Cause I'm not freaky lol,JE,129876622,929875473,1516364496
I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,PN,12-9876562,92-9875494,1516365439
K. I will sent it again,MX,129876578,929875460,1516364170
Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,VN,129876566,929875502,1516365260
"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",VE,12-9876626,92-9875472,1516365780
\CHA QUITEAMUZING THAT��SCOOL BABE,VN,12-9876555,92-9875477,1516365590
Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,NO,12-9876602,929875462,1516364823
oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,BM,129876596,929875500,1516364682
"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",TN,12-9876629,929875526,1516365192
Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,RE,12-9876535,929875507,1516364534
Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,LT,129876606,92-9875475,1516364342
Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,MK,12-9876563,999999996,1516365303
Am going to take bath ill place the key in window:-),AS,129876562,92-9875517,1516364785
"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm",GA,129876580,92-9875526,1516364805
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",CO,12-9876567,92-9875502,1516365178
Have you bookedthe hut? And also your time off? How are you by the way?,KY,12-9876567,92-9875459,1516366128
We confirm eating at esplanade?,AS,129876570,929875433,1516366084
Now only i reached home. . . I am very tired now. . I will come tomorro,AD,12-9876534,929875494,1516365504
Okay... We wait ah,MS,129876619,92-9875438,1516364183
"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",PK,12-9876580,929875463,1516364490
Missing you too.pray inshah allah,TJ,12-9876540,92-9875443,1516364822
Yup,NF,129876622,92-9875440,1516365600
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",PF,129876579,999999992,1516365676
Not able to do anything.,IT,12-9876629,92-9875473,1516365722
When should I come over?,CR,129876610,929875511,1516365526
Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,SA,12-9876621,92-9875511,1516364236
Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,ES,129876629,929875439,1516364877
Dont let studying stress you out. L8r.,FR,129876590,929875444,1516364603
Yeah so basically any time next week you can get away from your mom &amp; get up before 3,KM,12-9876615,929875467,1516365382
Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,MQ,12-9876534,929875437,1516364474
"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",RE,129876629,92-9875506,1516365229
Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,DJ,12-9876616,929875443,1516364506
Can not use foreign stamps in this country.,SV,12-9876564,929875491,1516364421
Yes princess! I want to catch you with my big strong hands...,AG,12-9876621,929875493,1516364310
Am only searching for good dual sim mobile pa.,MN,12-9876592,92-9875443,1516365080
My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,LR,129876579,929875500,1516365366
I'm on da bus going home...,GA,129876578,929875480,1516364677
Your dad is back in ph?,GN,12-9876563,929875522,1516365979
"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",PS,129876540,929875513,1516365970
I tot u reach liao. He said t-shirt.,TR,129876623,929875440,1516365690
K.:)do it at evening da:)urgent:),BM,129876553,929875494,1516364251
Happy New Year Princess!,CV,129876552,92-9875436,1516365797
Good Morning plz call me sir,GU,12-9876580,92-9875462,1516365271
"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.",BG,12-9876537,92-9875450,1516364678
I asked sen to come chennai and search for job.,LR,129876577,929875490,1516365384
"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",TR,129876591,929875482,1516364223
I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,CM,129876588,92-9875452,1516365378
Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,AT,129876551,929875498,1516365240
O i played smash bros  &lt;#&gt;  religiously.,ZM,129876585,929875517,1516364398
Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,EG,129876584,929875459,1516365302
I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,GF,129876553,929875434,1516364748
I HAVE A DATE ON SUNDAY WITH WILL!!,GZ,12-9876537,92-9875467,1516364357
"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",TV,12-9876569,92-9875498,1516364604
Noooooooo please. Last thing I need is stress. For once in your life be fair.,KW,12-9876563,92-9875436,1516364992
"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",SH,129876626,92-9875466,1516365067
Even if he my friend he is a priest call him now,CN,12-9876555,929875473,1516366032
Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,TR,12-9876598,92-9875440,1516365288
ARE YOU IN TOWN? THIS IS V. IMPORTANT,CK,12-9876578,92-9875456,1516364666
PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,DM,129876549,999999997,1516366029
What time should I tell my friend to be around?,LV,12-9876570,92-9875470,1516364266
Can. Dunno wat to get 4 her...,RW,12-9876546,929875493,1516364340
It has issues right now. Ill fix for her by tomorrow.,ZW,129876558,929875477,1516365275
How long does applebees fucking take,NZ,129876574,929875511,1516366013
Hows the pain dear?y r u smiling?,HM,129876548,929875508,1516364792
A bloo bloo bloo I'll miss the first bowl,GB,12-9876550,929875434,1516365679
Mom wants to know where you at,KY,129876623,92-9875507,1516365806
Ok lor.,YT,12-9876537,92-9875519,1516365529
Yeah but which is worse for i,CD,129876537,929875457,1516364213
\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS �� FUCKINNICE!SELFISH,TO,12-9876630,92-9875438,1516366028
"We're all getting worried over here, derek and taylor have already assumed the worst",BE,12-9876591,92-9875519,1516366059
Lmao ok I wont be needing u to do my hair anymore.,DO,129876548,92-9875459,1516364446
Otherwise had part time job na-tuition..,TM,12-9876591,929875486,1516365241
"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx",TM,12-9876611,999999995,1516364509
"Nah I don't think he goes to usf, he lives around here though",ES,12-9876601,92-9875486,1516364616
FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,ID,129876573,999999996,1516364686
"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",JO,12-9876554,92-9875507,1516366140
Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,MU,12-9876560,92-9875448,1516365993
Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if �_ leaving earlier or wat mah cos mayb �_ haf to walk v far...,LT,12-9876538,92-9875452,1516365934
Tell where you reached,CI,129876631,92-9875513,1516365966
Pls go there today  &lt;#&gt; . I dont want any excuses,LU,129876581,929875528,1516364582
Thanks love. But am i doing torch or bold.,FK,12-9876595,929875473,1516364415
Anything lor is she coming?,IL,12-9876558,929875516,1516364824
Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,BO,12-9876552,999999993,1516365172
Nope... C �_ then...,GY,12-9876549,92-9875466,1516364487
"\\CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUND��S LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.\"\"\"\"",SV,12-9876614,92-9875475,1516365151
"4 tacos + 1 rajas burrito, right?",PS,129876567,92-9875436,1516365906
Missed call alert. These numbers called but left no message. 07008009200,SG,129876567,999999993,1516365571
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,SL,12-9876621,999999994,1516364376
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,MU,129876622,92-9875479,1516364831
Will you come online today night,TF,129876617,929875508,1516364482
How much it will cost approx . Per month.,SG,12-9876625,929875436,1516366036
Have you had a good day? Mine was really busy are you up to much tomorrow night?,UA,129876611,92-9875441,1516365662
You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,BE,129876614,92-9875461,1516364876
* Thought I didn't see you.,BY,12-9876539,92-9875466,1516365318
"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu",FJ,129876575,929875477,1516366029
No. On the way home. So if not for the long dry spell the season would have been over,MM,129876624,92-9875511,1516366030
I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,IT,129876564,929875452,1516364838
URGENT! We are trying to contact U. Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,TV,129876552,999999995,1516364692
Please don't text me anymore. I have nothing else to say.,MQ,12-9876586,929875487,1516365195
You have WON a guaranteed �1000 cash or a �2000 prize.To claim yr prize call our customer service representative on,AZ,129876563,999999991,1516366116
Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,LU,129876545,929875444,1516365381
Yay! You better not have told that to 5 other girls either.,QA,12-9876620,92-9875458,1516364857
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",UA,12-9876562,92-9875497,1516364913
Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,JO,129876575,92-9875524,1516365401
Hey we can go jazz power yoga hip hop kb and yogasana,ML,129876550,92-9875437,1516365403
We can go 4 e normal pilates after our intro...,TW,129876584,929875464,1516364915
Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,IT,129876588,999999990,1516365903
No. To be nosy I guess. Idk am I over reacting if I'm freaked?,AZ,129876611,92-9875473,1516364650
"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",IT,129876534,92-9875451,1516365257
Sorry . I will be able to get to you. See you in the morning.,IE,12-9876549,929875476,1516365705
"K I'm ready,  &lt;#&gt; ?",LC,129876616,929875449,1516365426
Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,KE,12-9876619,929875506,1516364581
Very hurting n meaningful lines ever: \I compromised everything for my love,GN,129876540,929875458,1516364884
No need to say anything to me. I know i am an outsider,UZ,12-9876608,929875524,1516365255
