content,country,recipient,sender,timestamp
"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...",NE,12-9876625,929875435,1516365977
"And that's fine, I got enough bud to last most of the night at least",TD,129876543,929875489,1516365727
"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",TR,12-9876577,999999994,1516365248
"As in missionary hook up, doggy hook up, standing...|",HU,12-9876572,92-9875529,1516365567
Sitting in mu waiting for everyone to get out of my suite so I can take a shower,BY,12-9876585,92-9875433,1516364749
And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,PR,129876588,92-9875486,1516364378
"Thank you. And by the way, I just lost.",GF,129876556,929875523,1516365933
And popping &lt;#&gt; ibuprofens was no help.,GU,12-9876627,92-9875472,1516365415
Okie...,SZ,12-9876542,92-9875518,1516364971
Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,CR,12-9876563,999999998,1516366092
Ok then u tell me wat time u coming later lor.,NF,129876619,929875446,1516364958
"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, �3 per pole. UnSub 08718727870.",PF,129876628,999999995,1516365836
Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,ZW,129876536,92-9875502,1516365345
S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:),BR,129876598,92-9875527,1516365504
"I am in tirupur da, once you started from office call me.",KM,129876556,929875485,1516365528
"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",LA,12-9876582,999999994,1516365032
"Whatever, juliana. Do whatever you want.",PE,129876553,929875447,1516366132
"Merry Christmas to you too babe, i love ya *kisses*",MK,129876607,92-9875433,1516365567
We have pizza if u want,TG,129876588,929875517,1516364753
Ambrith..madurai..met u in arun dha marrge..remembr?,KN,12-9876534,929875497,1516364231
I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,PM,129876554,92-9875494,1516365153
"I guess you could be as good an excuse as any, lol.",TV,12-9876595,929875485,1516364753
http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true��C C Ringtone��,AI,129876595,999999991,1516364903
O ic lol. Should play 9 doors sometime yo,FM,12-9876622,92-9875498,1516364522
"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",GM,12-9876566,999999992,1516365860
"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",AF,129876604,92-9875498,1516364493
"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",YE,12-9876612,92-9875479,1516364813
"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",BA,12-9876598,92-9875508,1516366108
My sister cleared two round in birla soft yesterday.,BN,12-9876612,929875451,1516365509
Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just �5 by replying GET BBDELUXE and take the challenge,GM,12-9876549,999999996,1516365159
Same. Wana plan a trip sometme then,TH,129876545,92-9875497,1516364965
Shuhui has bought ron's present it's a swatch watch...,BF,12-9876548,92-9875518,1516364248
Todays Voda numbers ending 1225 are selected to receive a �50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,MO,129876558,999999992,1516366008
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906,TD,129876628,999999993,1516364576
"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",AM,129876629,92-9875494,1516366013
How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.I��m knackered and i��m dreading work tonight. What are thou upto tonight. X,AO,129876534,929875458,1516364512
"Sure, whenever you show the fuck up &gt;:(",MO,12-9876616,929875468,1516365136
If he started searching he will get job in few days.he have great potential and talent.,NF,12-9876625,929875475,1516364156
I had it already..sabarish asked me to go..,FI,12-9876544,929875491,1516365262
My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,ZA,12-9876579,929875438,1516364339
Great comedy..cant stop laughing da:),LK,129876597,929875494,1516364596
So �_'ll be submitting da project tmr rite?,IQ,129876609,929875451,1516364770
"Latest News! Police station toilet stolen, cops have nothing to go on!",BE,129876546,999999994,1516365546
"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",AZ,12-9876627,92-9875441,1516364393
Oh ho. Is this the first time u use these type of words,ZM,129876627,929875486,1516364242
Went to ganesh dress shop,PT,129876594,92-9875506,1516365528
Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,LK,12-9876603,92-9875516,1516365958
"\\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\"\"\"\"",WF,129876627,92-9875469,1516365472
Hey company elama po mudyadhu.,GM,129876533,929875453,1516364253
"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",VI,129876579,929875500,1516364745
Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,PK,12-9876629,999999996,1516365353
"Lets use it next week, princess :)",TM,129876565,929875493,1516365461
"Hm good morning, headache anyone? :-)",MX,12-9876536,92-9875471,1516365135
Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,GI,129876570,92-9875482,1516364648
"\\Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!\"\"\"\"",BW,12-9876609,929875475,1516365857
"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",GS,12-9876571,999999998,1516365579
Ok enjoy . R u there in home.,EH,129876632,92-9875443,1516365037
Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,VC,12-9876611,929875472,1516364168
I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,ST,129876593,929875517,1516365971
Ok... Thanx... Gd nite 2 �_ too...,HU,129876534,92-9875454,1516364438
He needs to stop going to bed and make with the fucking dealing,NZ,129876598,92-9875455,1516366021
"Yep, by the pretty sculpture",EG,12-9876618,92-9875532,1516364923
Huh means computational science... Y they like dat one push here n there...,GR,129876624,929875518,1516364317
Its a great day. Do have yourself a beautiful one.,GU,129876628,92-9875514,1516365559
Just sent it. So what type of food do you like?,LI,129876562,929875485,1516365467
Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,CY,12-9876559,999999997,1516365460
Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,IQ,129876542,929875495,1516364853
You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,KW,12-9876595,92-9875511,1516364298
I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,HT,12-9876596,92-9875514,1516364259
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",HK,12-9876593,92-9875463,1516364317
Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,GH,12-9876562,999999993,1516364217
"Nah can't help you there, I've never had an iphone",SV,12-9876548,92-9875474,1516364995
When/where do I pick you up,LY,12-9876601,929875478,1516364612
Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,SL,12-9876560,92-9875514,1516364307
Arun can u transfr me d amt,AW,12-9876599,929875492,1516365111
"I can. But it will tell quite long, cos i haven't finish my film yet...",FO,12-9876608,929875499,1516365610
Are you free now?can i call now?,NL,129876620,929875500,1516365208
"Awesome, lemme know whenever you're around",CN,12-9876572,92-9875502,1516365430
"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",GW,12-9876597,929875481,1516365281
Mine here like all fr china then so noisy.,CY,129876608,929875446,1516365679
Our Prasanth ettans mother passed away last night. Just pray for her and family.,JM,129876618,929875451,1516365334
�� all write or wat..,BR,12-9876538,92-9875524,1516365696
Kay... Since we are out already,BA,129876606,92-9875526,1516364214
Ya very nice. . .be ready on thursday,AD,129876569,929875492,1516364710
Hey come online! Use msn... We are all there,US,129876560,92-9875480,1516365354
"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",TZ,129876557,929875531,1516364264
No da. I am happy that we sit together na,MN,12-9876535,92-9875461,1516365230
26th OF JULY,GZ,12-9876627,929875461,1516365766
Black shirt n blue jeans... I thk i c �_...,CO,12-9876547,92-9875442,1516365433
"\"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \\Boost is d secret of my energy\"\" n instantly d girl shouted \\\"\"our energy\\\"\" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8\"\"\"",YT,12-9876621,92-9875439,1516364417
Where are you call me.,LI,129876534,92-9875484,1516364599
"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",UY,12-9876603,929875503,1516365563
"Could you not read me, my Love ? I answered you",IE,12-9876564,929875479,1516365302
2marrow only. Wed at  &lt;#&gt;  to 2 aha.,MZ,129876598,929875510,1516364550
HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,AI,12-9876607,92-9875504,1516365322
"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",BA,12-9876546,92-9875485,1516366142
"Geeeee ... Your internet is really bad today, eh ?",VE,129876629,92-9875439,1516365182
I did. One slice and one breadstick. Lol,NP,129876627,929875530,1516365272
"fyi I'm at usf now, swing by the room whenever",NR,12-9876559,929875467,1516364679
No problem. Talk to you later,RS,129876578,92-9875517,1516364495
"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",SK,129876548,929875476,1516364803
Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,MG,12-9876623,999999990,1516364628
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,JM,129876607,999999990,1516366044
Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,SO,12-9876545,929875463,1516365332
I'm at home. Please call,AN,129876548,92-9875514,1516364973
Ya but it cant display internal subs so i gotta extract them,CZ,12-9876612,929875501,1516365787
Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,GI,129876558,929875525,1516364500
"\"Feb  &lt;#&gt;  is \\I LOVE U\"\" day. Send dis to all ur \\\"\"VALUED FRNDS\\\"\" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr\"\"\"",BW,12-9876613,92-9875435,1516364359
WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,RE,12-9876574,999999990,1516364517
So how many days since then?,ST,129876561,92-9875511,1516364306
Midnight at the earliest,MR,129876590,92-9875507,1516365540
"Yeah, probably earlier than that",XK,12-9876597,929875524,1516364564
You do what all you like,AL,129876615,92-9875472,1516366045
Oh yeah! And my diet just flew out the window,BG,129876627,929875462,1516365616
Oh god i am happy to see your message after 3 days,VI,129876576,92-9875518,1516365452
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,CD,12-9876596,999999998,1516364173
i can call in  &lt;#&gt;  min if thats ok,LT,129876572,929875447,1516365950
&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here,GS,12-9876563,92-9875444,1516366057
I'm on the bus. Love you,SN,12-9876564,92-9875489,1516364911
Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you,LU,12-9876577,929875524,1516364255
What's ur pin?,VU,12-9876576,929875454,1516364451
"\"Feb  &lt;#&gt;  is \\I LOVE U\"\" day. Send dis to all ur \\\"\"VALUED FRNDS\\\"\" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr\"\"\"",MU,12-9876604,929875438,1516365512
"Haha... Sounds crazy, dunno can tahan anot...",SZ,12-9876577,92-9875457,1516364740
Gud mrng dear hav a nice day,PW,12-9876632,929875505,1516364531
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 �3/wk",UM,129876558,999999998,1516365103
Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,MT,12-9876543,92-9875433,1516365179
I'm gonna rip out my uterus.,CD,12-9876541,929875464,1516365878
Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,UY,129876540,92-9875495,1516365113
Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,TT,129876605,92-9875488,1516364581
In which place do you want da.,NF,12-9876553,92-9875444,1516365553
You could have seen me..i did't recognise you Face.:),NA,12-9876613,92-9875446,1516365937
Ok. I asked for money how far,MG,129876632,929875509,1516365572
"I know where the  &lt;#&gt;  is, I'll be there around 5",VC,12-9876545,92-9875477,1516365246
So i asked how's anthony. Dad. And your bf,ID,12-9876606,929875528,1516365257
"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",SY,129876580,92-9875465,1516364413
"\"And that is the problem. You walk around in \\julianaland\"\" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.\"\"\"",GT,12-9876612,929875475,1516365515
"Haha yeah, 2 oz is kind of a shitload",PL,12-9876566,92-9875511,1516364425
"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",VN,129876588,999999995,1516365074
"Probably, want to pick up more?",PL,12-9876555,92-9875441,1516365622
Thanx...,GY,12-9876599,92-9875439,1516365386
"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",GR,129876551,999999997,1516364982
I havent lei.. Next mon can?,LK,12-9876578,929875444,1516364975
"\"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \\paths are made by walking.. not by waiting..\"\" Goodnight!\"\"\"",SN,129876609,92-9875444,1516364468
I want to lick your pussy now...,NE,12-9876552,929875502,1516364685
No she didnt. I will search online and let you know.,BA,129876618,92-9875484,1516365745
I cant pick the phone right now. Pls send a message,TW,129876627,929875527,1516365532
"Almost there, see u in a sec",TK,129876545,92-9875448,1516365834
"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY �1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",FM,12-9876618,999999998,1516365369
He is world famamus....,CH,12-9876564,92-9875483,1516365139
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",VU,12-9876555,929875505,1516365049
"URGENT! Your mobile was awarded a �1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",LU,12-9876547,999999991,1516365968
So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,ZW,129876604,92-9875433,1516364605
Mm you ask him to come its enough :-),GH,12-9876549,92-9875504,1516364851
FREE entry into our �250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,KR,12-9876594,999999998,1516366147
K k:) sms chat with me.,PN,12-9876582,929875513,1516365655
Talk to g and x about that,CH,129876573,92-9875530,1516365989
"Do 1 thing! Change that sentence into: \\Because i want 2 concentrate in my educational career im leaving here..\"\"\"\"",CL,12-9876544,92-9875437,1516365584
Wat time u finish ur lect today?,PH,129876587,929875518,1516365964
Hope you are not scared!,GL,12-9876568,929875531,1516365985
"I av a new number,  . Wil u only use this one,ta.",MU,12-9876567,92-9875466,1516365351
... Are you in the pub?,UA,12-9876569,92-9875445,1516364565
�� wait 4 me in sch i finish ard 5..,MZ,12-9876572,92-9875484,1516364309
"Just making dinner, you ?",MG,129876536,92-9875437,1516364812
Dunno lei he neva say...,SO,129876625,92-9875462,1516364254
I'm in class. Did you get my text.,LR,129876583,929875491,1516365825
Mm feeling sleepy. today itself i shall get that dear,VI,12-9876555,92-9875455,1516365127
I'm in office now . I will call you  &lt;#&gt;  min:),MW,129876550,92-9875480,1516365507
Is there any movie theatre i can go to and watch unlimited movies and just pay once?,ET,129876615,92-9875518,1516365265
