content,country,recipient,sender,timestamp
I wanted to ask �_ to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,BO,129876535,92-9875477,1516365301
No need for the drug anymore.,NG,12-9876580,929875471,1516364737
"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",ML,12-9876547,929875515,1516366126
Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,HT,12-9876608,929875531,1516365320
Thats cool. i am a gentleman and will treat you with dignity and respect.,PL,12-9876589,929875466,1516364693
K and you're sure I don't have to have consent forms to do it :V,GD,129876550,92-9875467,1516365513
"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",AD,12-9876555,92-9875485,1516365263
Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,NA,129876549,92-9875466,1516365498
"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",MW,129876618,92-9875466,1516364200
"Yup, no need. I'll jus wait 4 e rain 2 stop.",ZW,12-9876627,92-9875435,1516365303
Oops my phone died and I didn't even know. Yeah I like it better.,NP,129876548,92-9875527,1516365029
Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,CV,129876570,929875528,1516364722
Oh really?? Did you make it on air? What's your talent?,YT,129876545,92-9875492,1516364625
I'm putting it on now. It should be ready for  &lt;TIME&gt;,BD,12-9876578,92-9875513,1516364173
So that means you still think of teju,GW,12-9876568,929875447,1516364888
Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,LT,12-9876621,999999994,1516365723
Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,VI,129876573,999999991,1516364371
Sen told that he is going to join his uncle finance in cbe,CX,12-9876582,92-9875514,1516364199
Da is good good player.why he is unsold.,PE,12-9876631,92-9875532,1516364613
Is ur lecture over?,TZ,129876594,929875528,1516365994
"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",PK,129876580,929875446,1516365862
I'm very happy for you babe ! Woo hoo party on dude!,NG,12-9876596,92-9875452,1516364960
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,HR,129876544,929875488,1516366021
U GOIN OUT 2NITE?,US,12-9876580,92-9875486,1516364446
"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.",ZW,12-9876567,929875502,1516365275
I'm already back home so no probably not,GU,12-9876580,92-9875463,1516366138
Are you staying in town ?,BB,12-9876561,929875491,1516365908
MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,CU,12-9876611,929875517,1516364564
"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",BT,129876583,92-9875488,1516366005
We will meet soon princess! Ttyl!,SL,129876624,929875448,1516365211
I'm really sorry I lit your hair on fire,FO,12-9876558,92-9875515,1516366118
Sorry da..today i wont come to play..i have driving clas..,LR,129876564,929875474,1516364708
Omg I want to scream. I weighed myself and I lost more weight! Woohoo!,MP,12-9876605,92-9875476,1516365481
"THAT��S ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DON��T WORRY.C U L8TR HUN!LOVE Yaxxx",BN,129876615,929875477,1516364484
If he started searching he will get job in few days.he have great potential and talent.,VI,129876544,92-9875509,1516364946
Hi happy birthday. Hi hi hi hi hi hi hi,KZ,129876551,929875453,1516365023
Good. do you think you could send me some pix? I would love to see your top and bottom...,TJ,12-9876608,929875479,1516365953
Ha ha ha good joke. Girls are situation seekers.,BN,12-9876545,929875514,1516365104
"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",FO,129876571,929875460,1516364535
Tell me whos this pls:-),BN,129876582,92-9875452,1516364218
85233 FREE>Ringtone!Reply REAL,PK,129876566,999999996,1516364255
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",FJ,12-9876602,999999990,1516365490
"Aight I'll grab something to eat too, text me when you're back at mu",GD,12-9876544,92-9875516,1516364501
Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,AG,129876621,929875482,1516365340
URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,ZW,12-9876582,999999998,1516365159
Hmm thinking lor...,LT,129876542,929875460,1516365169
I dunno they close oredi not... �� v ma fan...,KM,12-9876572,92-9875457,1516364688
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a �1500 Bonus Prize, call 09066364589",MN,12-9876627,999999995,1516364553
"Yup. Anything lor, if u dun wan it's ok...",TD,12-9876592,929875489,1516364776
Urgent! Please call 09061213237 from a landline. �5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,SI,12-9876545,999999995,1516365618
Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.,JM,129876557,92-9875461,1516365231
Gud ni8.swt drms.take care,PR,12-9876598,92-9875500,1516366142
Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,IQ,129876602,929875471,1516365823
"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",MZ,129876575,929875481,1516365517
It's ok i wun b angry. Msg u aft i come home tonight.,PA,12-9876582,929875470,1516364898
"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",EE,129876614,929875452,1516365548
Were somewhere on Fredericksburg,LI,12-9876592,92-9875463,1516365725
Got it..mail panren paru..,NA,12-9876613,92-9875510,1516364530
"K, if u bored up just come to my home..",IN,129876572,929875443,1516364556
"Okey dokey, i���ll be over in a bit just sorting some stuff out.",GB,12-9876567,929875435,1516365668
"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",HK,129876576,92-9875440,1516365807
Webpage s not available!,MK,12-9876615,92-9875506,1516365959
"And how you will do that, princess? :)",BY,129876564,92-9875451,1516365563
I love to wine and dine my lady!,SD,12-9876601,929875525,1516364616
"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",BG,129876630,92-9875456,1516365220
"Sir, Waiting for your mail.",LC,129876612,92-9875476,1516365682
I place all ur points on e cultures module already.,BO,129876600,92-9875444,1516364230
You dont know you jabo me abi.,PN,12-9876617,929875486,1516365934
"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?",JO,12-9876580,92-9875478,1516365036
Too late. I said i have the website. I didn't i have or dont have the slippers,SZ,12-9876606,92-9875511,1516365413
Nan sonathaya soladha. Why boss?,DZ,12-9876588,929875526,1516364847
Yup n her fren lor. I'm meeting my fren at 730.,AO,129876582,92-9875498,1516365518
Or ill be a little closer like at the bus stop on the same street,GF,12-9876618,92-9875448,1516366018
HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,MG,129876607,929875522,1516364949
"K, wait chikku..il send aftr  &lt;#&gt; mins",VE,129876567,92-9875507,1516364901
First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,ME,12-9876574,929875459,1516364959
"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",MS,129876573,999999995,1516364506
Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,NA,12-9876534,92-9875482,1516364267
When did you get to the library,AD,12-9876602,92-9875487,1516364359
What's up. Do you want me to come online?,PY,129876583,929875482,1516364844
I dont thnk its a wrong calling between us,GH,12-9876593,929875458,1516364409
Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,CY,12-9876557,92-9875471,1516365896
"Sorry, I'll call later in meeting.",BS,12-9876596,92-9875460,1516364915
Don't necessarily expect it to be done before you get back though because I'm just now headin out,AZ,129876573,92-9875502,1516364546
Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,CG,12-9876583,92-9875455,1516365579
"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",VE,129876625,929875437,1516364312
\Wen u miss someone,PS,12-9876622,92-9875496,1516365313
At what time are you coming.,SY,129876542,92-9875500,1516364370
lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,ET,12-9876557,999999995,1516364560
"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",TC,12-9876625,929875451,1516364218
Ofcourse I also upload some songs,EG,129876586,929875486,1516365339
Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,PF,129876577,999999991,1516364327
�� eatin later but i'm eatin wif my frens now lei... �� going home first?,GN,129876576,929875448,1516365412
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",SA,129876594,92-9875507,1516365635
I dont know ask to my brother. Nothing problem some thing that. Just i told .,NL,12-9876594,92-9875517,1516364710
What is this 'hex' place you talk of? Explain!,XK,129876585,929875481,1516366056
So what did the bank say about the money?,UY,129876583,929875529,1516365139
Wa... U so efficient... Gee... Thanx...,GS,129876537,929875493,1516365976
Adult 18 Content Your video will be with you shortly,PW,129876605,999999996,1516364396
Ffffffffff. Alright no way I can meet up with you sooner?,IL,12-9876534,929875448,1516365963
"Sorry, I'll call later",PE,129876614,929875518,1516365099
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",VU,12-9876561,92-9875480,1516364722
"Damn, poor zac doesn't stand a chance",SZ,129876536,92-9875530,1516366097
"\\HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!\"\"\"\"",UZ,129876610,92-9875516,1516366125
"A boy was late 2 home. His father: \\POWER OF FRNDSHIP\"\"\"\"",SJ,129876592,929875466,1516364523
Forgot to tell �_ smth.. Can �_ like number the sections so that it's clearer..,KG,12-9876566,92-9875522,1516364198
"\"Storming msg: Wen u lift d phne, u say \\HELLO\"\" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \\\"\"Margaret Hello\\\"\" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person\"",UM,129876610,92-9875467,1516365618
I am not sure about night menu. . . I know only about noon menu,OM,12-9876630,92-9875483,1516365839
"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",CL,129876584,92-9875488,1516364784
Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,TT,12-9876554,92-9875525,1516364785
Jus finished avatar nigro,VN,12-9876563,929875465,1516366067
"What do u reckon as need 2 arrange transport if u can't do it, thanks",KG,129876539,92-9875531,1516365687
I dont know what to do to come out of this so only am ask questions like this dont mistake me.,GU,12-9876599,92-9875468,1516365055
"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",VA,12-9876550,929875523,1516365764
"\\Are you comingdown later?\"\"\"\"",PL,12-9876620,929875517,1516364351
You tell what happen dont behave like this to me. Ok no need to say,RS,12-9876620,92-9875455,1516365624
(You didn't hear it from me),CG,129876621,92-9875475,1516365980
I cant wait to see you! How were the photos were useful? :),MN,129876606,929875517,1516364798
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed �1000 cash or �5000 prize!,DJ,129876559,999999991,1516365243
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,PH,129876618,999999991,1516365865
Here got lots of hair dresser fr china.,IS,129876566,929875459,1516364718
Hmmm.but you should give it on one day..,JO,129876542,92-9875441,1516364329
"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",PS,12-9876557,92-9875513,1516365706
"And very importantly, all we discuss is between u and i only.",QA,12-9876574,929875453,1516365175
Yup ok...,AE,12-9876558,92-9875446,1516365826
"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7",TD,12-9876560,999999990,1516364458
"Only just got this message, not ignoring you. Yes, i was. Shopping that is",SY,129876588,92-9875504,1516365341
ringtoneking 84484,CL,12-9876559,999999997,1516365681
Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,PY,129876549,92-9875474,1516364269
Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,QA,129876580,999999995,1516365902
yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,TT,129876555,929875441,1516364469
Buy one egg for me da..please:),NG,12-9876576,929875447,1516364979
He says hi and to get your ass back to south tampa (preferably at a kegger),CK,12-9876557,929875489,1516365170
I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,MO,129876619,92-9875514,1516365778
Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,TO,129876556,999999999,1516365359
We live in the next  &lt;#&gt; mins,QA,12-9876631,929875454,1516364990
PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,GS,12-9876537,999999999,1516365740
You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,MN,129876620,999999999,1516366012
"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur ��rents mayb interested in it, I hav 12,000pes, so around �48, tb, James.",MV,12-9876580,929875487,1516365745
"Good stuff, will do.",DZ,12-9876613,929875515,1516365337
Does she usually take fifteen fucking minutes to respond to a yes or no question,SA,12-9876549,92-9875482,1516365886
I think that tantrum's finished so yeah I'll be by at some point,BF,12-9876589,929875525,1516364235
Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,BZ,129876616,92-9875520,1516364288
It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,HR,129876544,929875467,1516365399
CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,VN,129876629,999999992,1516365885
tells u 2 call 09066358152 to claim �5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,LC,12-9876606,999999995,1516364910
Have you finished work yet? :),PW,12-9876628,92-9875483,1516365012
Aiyo please �_ got time meh.,MM,12-9876632,92-9875483,1516365126
I'm at work. Please call,SI,12-9876569,929875457,1516364561
Oh oh... Den muz change plan liao... Go back have to yan jiu again...,NE,129876612,92-9875484,1516364448
Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,LK,129876533,999999999,1516365201
Its a site to simulate the test. It just gives you very tough questions to test your readiness.,SI,12-9876552,929875520,1516365999
Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,MD,12-9876597,929875502,1516364508
You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,LY,129876589,999999993,1516364710
Hanging out with my brother and his family,MT,12-9876546,929875477,1516364810
Up to �_... �� wan come then come lor... But i din c any stripes skirt...,ZA,12-9876582,92-9875503,1516364485
Love that holiday Monday feeling even if I have to go to the dentists in an hour,MG,129876543,92-9875475,1516364989
Haha i think i did too,VE,12-9876624,92-9875463,1516365604
Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,AW,129876545,92-9875503,1516364844
When are you guys leaving?,YE,12-9876537,929875469,1516365669
It took Mr owl 3 licks,KP,129876580,929875528,1516364234
Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,KR,129876555,929875485,1516364797
Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,DM,12-9876629,929875513,1516365175
Lol well don't do it without me. We could have a big sale together.,CZ,129876567,929875487,1516365572
"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or �10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",JM,12-9876601,999999992,1516366063
Come by our room at some point so we can iron out the plan for this weekend,BM,12-9876605,929875480,1516364254
Let me know how to contact you. I've you settled in a room. Lets know you are ok.,JM,129876616,929875472,1516364332
I'll pick you up at about 5.15pm to go to taunton if you still want to come.,BB,129876568,929875481,1516365913
"I��m cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",PH,12-9876561,92-9875510,1516364337
"Yup, leaving right now, be back soon",ML,12-9876588,929875471,1516365971
Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,RO,12-9876573,929875455,1516364687
I've sent �_ my part..,VN,129876559,92-9875450,1516364191
FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,GW,129876569,999999997,1516364928
Hi! This is Roger from CL. How are you?,MR,129876583,929875457,1516365334
Yes! How is a pretty lady like you single?,TG,129876550,92-9875461,1516365707
Yo sorry was in the shower sup,KP,12-9876580,929875498,1516364936
"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",JM,12-9876604,999999990,1516366031
Yup ok...,NF,12-9876559,92-9875482,1516365439
Yes see ya not on the dot,YT,12-9876631,929875476,1516365794
�� comin to fetch us oredi...,PW,12-9876612,92-9875504,1516365740
Ok u can take me shopping when u get paid =D,DZ,129876550,929875435,1516364926
"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",SH,129876547,92-9875479,1516365568
A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd,HN,12-9876620,929875451,1516364239
