content,country,recipient,sender,timestamp
Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,ET,129876553,929875445,1516365776
i want to grasp your pretty booty :),NC,12-9876554,92-9875516,1516364436
Yes i thought so. Thanks.,PY,129876575,929875505,1516365252
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",NZ,129876558,929875490,1516365212
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",HN,129876616,92-9875490,1516365187
He remains a bro amongst bros,AZ,12-9876593,929875501,1516365050
"Awesome, I remember the last time we got somebody high for the first time with diesel :V",PY,129876543,929875457,1516364968
Sorry. || mail? ||,PW,129876591,929875507,1516365663
Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,MG,12-9876568,929875484,1516364805
Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,DK,12-9876542,929875489,1516364365
"Sorry man, my stash ran dry last night and I can't pick up more until sunday",SD,12-9876610,92-9875453,1516365645
Omg it could snow here tonite!,MC,129876621,929875514,1516365321
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",AL,12-9876625,999999991,1516365346
Wait  &lt;#&gt;  min..,GR,129876612,929875438,1516366026
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,CX,12-9876558,929875490,1516364653
I am great! How are you?,IN,129876576,92-9875502,1516364785
Left dessert. U wan me 2 go suntec look 4 u?,SO,12-9876571,92-9875471,1516365358
Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.,IT,12-9876582,92-9875462,1516365291
I send the print  outs da.,GE,129876622,929875520,1516366026
I only haf msn. It's yijue@hotmail.com,LV,12-9876562,929875472,1516366124
"If you want to mapquest it or something look up \\usf dogwood drive\"\"",GW,12-9876574,92-9875450,1516365224
No..jst change tat only..,TC,12-9876547,92-9875500,1516365176
If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,PW,12-9876580,929875461,1516364457
Realy sorry-i don't recognise this number and am now confused :) who r u please?!,AO,129876534,92-9875530,1516365871
Thanks. It was only from tescos but quite nice. All gone now. Speak soon,PT,12-9876569,929875517,1516366064
Then ur sis how?,PA,12-9876587,929875472,1516365327
Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,GZ,129876534,929875438,1516364307
Yeah confirmed for you staying at  that weekend,VU,12-9876594,92-9875487,1516365673
Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!,TH,129876613,92-9875447,1516365531
I'm in town now so i'll jus take mrt down later.,UM,129876584,92-9875470,1516365453
I wan but too early lei... Me outside now wun b home so early... Neva mind then...,PW,12-9876567,92-9875455,1516364475
This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,PG,12-9876598,92-9875500,1516365453
I didnt get anything da,NA,129876628,929875503,1516364413
Id have to check but there's only like 1 bowls worth left,JO,12-9876595,929875447,1516365910
Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,SE,129876614,92-9875479,1516365508
Good night my dear.. Sleepwell&amp;Take care,LV,12-9876567,92-9875495,1516365027
"I didnt get ur full msg..sometext is missing, send it again",DO,129876601,929875502,1516364740
"whatever, im pretty pissed off.",GW,12-9876611,92-9875480,1516365653
Hey check it da. I have listed da.,CA,12-9876541,929875532,1516365539
The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,SC,129876563,92-9875439,1516364167
Take some small dose tablet for fever,NE,129876606,92-9875458,1516365670
How do you plan to manage that,AE,12-9876534,92-9875492,1516364778
"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",MZ,129876565,92-9875502,1516364622
Doing project w frens lor.,TJ,129876542,929875504,1516365677
When you came to hostel.,KH,129876606,929875481,1516365428
Please dont say like that. Hi hi hi,FO,129876545,92-9875454,1516364271
How would my ip address test that considering my computer isn't a minecraft server,PG,129876623,92-9875452,1516365342
Hey whats up? U sleeping all morning?,PM,12-9876541,92-9875465,1516364799
You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,KM,12-9876535,999999992,1516366142
"You have been specially selected to receive a \\3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo\"\"",VU,129876548,999999999,1516364402
"You've won tkts to the EURO2004 CUP FINAL or �800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",UZ,129876551,999999994,1516364912
K..k:)how about your training process?,LV,129876600,929875453,1516364191
Not from this campus. Are you in the library?,PW,129876577,92-9875460,1516365101
Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,LT,129876535,92-9875493,1516366114
You have won a guaranteed �200 award or even �1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,DO,129876631,999999996,1516364769
"No my blankets are sufficient, thx",BI,12-9876547,92-9875442,1516364622
I can��t wait for cornwall. Hope tonight isn��t too bad as well but it��s rock night shite. Anyway i��m going for a kip now have a good night. Speak to you soon.,IM,129876607,929875454,1516365081
How much r �_ willing to pay?,KG,129876573,929875452,1516364545
Why did I wake up on my own &gt;:(,KM,129876614,929875477,1516364643
At 7 we will go ok na.,MA,129876616,929875469,1516366026
Sac needs to carry on:),BZ,12-9876622,92-9875481,1516364731
Cold. Dont be sad dear,KI,129876585,929875437,1516365141
"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",VI,12-9876577,999999996,1516365566
The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,TC,12-9876547,929875453,1516365543
I just really need shit before tomorrow and I know you won't be awake before like 6,MA,129876585,929875463,1516364177
Lol ok. I'll snatch her purse too.,AI,12-9876602,92-9875479,1516365711
And several to you sir.,NE,12-9876572,92-9875488,1516365899
Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming,CU,129876534,92-9875486,1516365537
"How about clothes, jewelry, and trips?",SD,129876619,929875447,1516364422
Heehee that was so funny tho,XK,129876610,929875505,1516366110
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,VI,129876541,929875527,1516365771
"Auction round 4. The highest bid is now �54. Next maximum bid is �71. To bid, send BIDS e. g. 10 (to bid �10) to 83383. Good luck.",SH,12-9876580,999999999,1516365154
"Hmm ok, i'll stay for like an hour cos my eye is really sore!",TD,12-9876538,929875435,1516364996
Don no da:)whats you plan?,WF,129876613,929875516,1516364619
God bless.get good sleep my dear...i will pray!,AF,12-9876544,929875455,1516365568
How is it possible to teach you. And where.,VA,129876579,929875482,1516365440
At home also.,ER,12-9876535,929875532,1516365441
Just taste fish curry :-P,MC,12-9876591,92-9875473,1516365517
I am not having her number sir,LR,12-9876560,92-9875486,1516365186
"For ur chance to win a �250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",GR,12-9876578,999999990,1516364517
"Fair enough, anything going on?",TK,12-9876586,929875504,1516365284
Okie,AD,12-9876598,929875449,1516365856
"\"Today is \\song dedicated day..\"\" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...\"\"\"",BB,12-9876546,929875528,1516364367
"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",IE,12-9876576,92-9875462,1516365056
Match started.india  &lt;#&gt;  for 2,FM,12-9876547,929875517,1516364663
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,TO,129876631,929875475,1516365493
Ok thanx...,CH,129876558,92-9875434,1516365788
Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,PH,129876582,929875505,1516365088
S:)8 min to go for lunch:),NU,129876535,929875524,1516365259
Apps class varaya elaya.,GN,129876536,929875514,1516365593
"G says you never answer your texts, confirm/deny",FI,12-9876600,929875531,1516364690
Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,PR,129876567,92-9875490,1516365666
Oh ho. Is this the first time u use these type of words,NC,12-9876540,92-9875456,1516365012
At home watching tv lor.,RS,129876554,92-9875469,1516364648
Bbq this sat at mine from 6ish. Ur welcome 2 come,AD,129876592,92-9875518,1516364623
Enjoy ur life. . Good night,YT,129876537,92-9875510,1516366038
Hahaha..use your brain dear,BD,129876536,92-9875521,1516364583
"No, I was trying it all weekend ;V",CV,12-9876596,929875453,1516365507
What should i eat fo lunch senor,TT,129876550,929875439,1516364462
Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,FK,12-9876559,999999999,1516364716
Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,ES,129876541,92-9875446,1516365687
thanks for the temales it was wonderful. Thank. Have a great week.,AO,129876615,92-9875434,1516364522
K k :-):-) then watch some films.,BN,12-9876590,929875465,1516364476
Ok.,CG,12-9876581,929875477,1516364521
Congratulations ur awarded either �500 of CD gift vouchers & Free entry 2 our �100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,ML,129876601,999999993,1516364890
Hi kindly give us back our documents which we submitted for loan from STAPATI,IR,129876551,929875441,1516365827
Nope... Think i will go for it on monday... Sorry i replied so late,MM,12-9876564,92-9875462,1516365243
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,PW,12-9876626,999999991,1516365413
And stop being an old man. You get to build snowman snow angels and snowball fights.,BJ,12-9876586,929875489,1516364754
Are you wet right now?,JO,129876625,92-9875511,1516366015
Was it something u ate?,MK,129876605,92-9875512,1516365421
Am i that much dirty fellow?,BY,12-9876624,92-9875499,1516365548
It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,UZ,129876576,92-9875463,1516364280
\HEY KATE,LV,129876632,92-9875494,1516364793
"That's good, because I need drugs",KP,129876605,929875447,1516364772
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,HM,12-9876575,999999992,1516364203
"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",CV,12-9876620,92-9875436,1516365036
What time you thinkin of goin?,SE,12-9876580,929875518,1516364939
"Sorry, I'll call later in meeting",CY,129876629,929875443,1516365728
There are no other charges after transfer charges and you can withdraw anyhow you like,VC,129876582,92-9875498,1516364668
R u in this continent?,MA,129876571,92-9875508,1516364977
Did you get any gift? This year i didnt get anything. So bad,TH,129876617,92-9875490,1516364369
I will come tomorrow di,IQ,129876589,929875505,1516365369
S s..first time..dhoni rocks...,IR,12-9876628,92-9875511,1516365427
PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,KR,129876535,999999995,1516365947
Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,VU,129876609,929875439,1516365960
"Cool, text me when you're parked",BJ,12-9876632,92-9875435,1516364213
"Aight, see you in a bit",KP,12-9876597,92-9875485,1516364285
"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",CL,129876562,92-9875455,1516364746
"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",KH,12-9876579,929875498,1516365351
Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,GY,129876576,929875444,1516365813
Ok leave no need to ask,PA,12-9876565,92-9875442,1516366137
"\"Your free ringtone is waiting to be collected. Simply text the password \\MIX\"\" to 85069 to verify. Get Usher and Britney. FML\"",FO,12-9876601,999999995,1516364278
"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",LR,129876629,999999991,1516366003
Hows the street where the end of library walk is?,KP,12-9876623,92-9875456,1516364831
I dled 3d its very imp,CG,129876536,929875507,1516365215
I was slept that time.you there?,PT,12-9876572,92-9875446,1516365810
"449050000301 You have won a �2,000 price! To claim, call 09050000301.",AN,129876631,999999997,1516364795
How are you doing. How's the queen. Are you going for the royal wedding,JO,12-9876543,92-9875529,1516364781
Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,NO,129876596,92-9875498,1516365482
But you were together so you should be thinkin about him,GM,12-9876626,92-9875477,1516365356
Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,SY,129876620,92-9875511,1516365323
"I shall book chez jules for half eight, if that's ok with you?",NE,12-9876595,92-9875469,1516365924
"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a �500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",SZ,129876619,999999992,1516364159
From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,MH,12-9876546,92-9875434,1516364508
I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,PS,12-9876538,999999990,1516364428
Great. So should i send you my account number.,TR,129876632,92-9875451,1516365958
Oh is it! Which brand?,SH,129876566,92-9875514,1516366050
I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,ET,129876553,92-9875434,1516364256
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a �1500 Bonus Prize, call 09066364589",TF,129876538,999999994,1516364206
Yes :)it completely in out of form:)clark also utter waste.,MC,12-9876616,929875461,1516366109
"Are you being good, baby? :)",SY,129876622,929875531,1516364995
Oh. U must have taken your REAL Valentine out shopping first.,EC,129876540,929875522,1516364718
"Win the newest ���Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",MD,129876607,999999995,1516365637
Promotion Number: 8714714 - UR awarded a City Break and could WIN a �200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 �1.50perWKsub,MY,12-9876573,999999997,1516364207
I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,LK,12-9876553,929875437,1516365383
"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3.",UA,12-9876554,92-9875438,1516364651
They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,BO,12-9876562,929875491,1516365170
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,ID,12-9876615,999999990,1516366101
No pic. Please re-send.,CC,12-9876560,929875468,1516365893
cool. We will have fun practicing making babies!,BI,12-9876556,929875440,1516365242
"There'll be a minor shindig at my place later tonight, you interested?",HM,129876547,929875487,1516365556
Were trying to find a Chinese food place around here,TH,129876614,929875472,1516365435
How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),GM,129876591,999999992,1516365407
No de.am seeing in online shop so that i asked.,NC,12-9876620,92-9875442,1516364871
Small problem in auction:)punj now asking tiwary,LI,129876535,92-9875468,1516365381
S.i think he is waste for rr..,EE,129876543,92-9875464,1516366111
How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,HR,12-9876552,92-9875438,1516365832
"A few people are at the game, I'm at the mall with iouri and kaila",SV,12-9876567,92-9875464,1516365284
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",KM,129876589,999999999,1516366077
Sorry i din lock my keypad.,ER,129876609,92-9875531,1516366051
URGENT! We are trying to contact U. Todays draw shows that you have won a �2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,TN,129876613,999999991,1516364478
"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)",LU,12-9876570,929875444,1516364413
Yo dude guess who just got arrested the other day,AN,129876620,92-9875444,1516365865
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\\'t know that Iam addicted to my sweet Friends..!! BSLVYL",JP,12-9876578,92-9875438,1516364420
Did u fix the teeth?if not do it asap.ok take care.,LB,12-9876614,92-9875471,1516364961
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of�2000 CASH 18+only. To opt out txt X to 07786200117,TZ,129876577,999999996,1516364401
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",SA,12-9876538,929875486,1516364156
Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,AR,129876587,92-9875440,1516364486
Is that on the telly? No its Brdget Jones!,MR,12-9876629,929875490,1516364226
Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,GA,129876607,999999994,1516365164
Ok then i will come to ur home after half an hour,CV,129876536,92-9875437,1516364697
I'm aight. Wat's happening on your side.,MT,129876562,929875449,1516365596
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed �1000 cash or �5000 prize!,HN,12-9876627,999999993,1516364528
Bring tat cd don forget,FR,12-9876603,929875486,1516366131
"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",CF,129876621,92-9875514,1516364332
How come she can get it? Should b quite diff to guess rite...,CV,12-9876619,929875499,1516364685
&lt;#&gt;  in mca. But not conform.,SE,12-9876604,92-9875519,1516365121
Congratulations ur awarded either �500 of CD gift vouchers & Free entry 2 our �100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,JO,12-9876570,999999995,1516365637
NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,BJ,129876598,92-9875472,1516364838
Siva is in hostel aha:-.,FO,12-9876617,929875523,1516365474
Hope you are having a great day.,BI,129876609,929875466,1516365703
Yeah whatever lol,SI,12-9876608,92-9875512,1516364501
Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,DJ,12-9876558,92-9875447,1516365888
Really? I crashed out cuddled on my sofa.,JP,12-9876578,929875494,1516365899
Your brother is a genius,AZ,129876632,929875446,1516365320
"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u",MW,129876628,929875435,1516365515
Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),JO,12-9876616,92-9875524,1516364593
I will come tomorrow di,AQ,12-9876605,929875436,1516365233
We have all rounder:)so not required:),MX,129876559,929875444,1516365232
Its sunny in california. The weather's just cool,DE,12-9876620,92-9875458,1516365112
This pay is  &lt;DECIMAL&gt;  lakhs:),KE,129876614,929875457,1516364805
"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",DJ,129876534,92-9875433,1516366062
Was playng 9 doors game and gt racing on phone lol,SO,12-9876582,92-9875523,1516365302
Takin a shower now but yeah I'll leave when I'm done,KZ,12-9876596,92-9875469,1516364926
Headin towards busetop,PW,12-9876610,929875481,1516365903
URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,CU,129876601,999999996,1516365057
"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",LA,12-9876581,92-9875497,1516364700
Shall i come to get pickle,DO,129876600,92-9875515,1516364787
"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",MM,129876546,92-9875487,1516364982
", how's things? Just a quick question.",PA,129876539,929875488,1516364814
Ugh fuck it I'm resubbing to eve,GM,12-9876622,929875474,1516365153
XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867,BD,129876594,999999992,1516365365
Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,MH,12-9876628,929875441,1516365702
K...k...when will you give treat?,IS,129876558,929875512,1516364846
Tell them no need to investigate about me anywhere.,VA,129876538,929875529,1516364660
I tagged MY friends that you seemed to count as YOUR friends.,WS,129876566,92-9875527,1516364709
Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,LT,129876579,999999994,1516365727
Auntie huai juan never pick up her phone,UA,12-9876576,92-9875451,1516364937
"\"GOD ASKED, \\What is forgiveness?\"\" A little child gave lovely reply\"",NI,12-9876586,92-9875459,1516365863
Its going good...no problem..but still need little experience to understand american customer voice...,MD,12-9876621,92-9875444,1516365372
Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,GU,12-9876546,929875474,1516364742
I cant pick the phone right now. Pls send a message,FJ,12-9876570,929875488,1516365456
Just curious because my cuz asked what I was up to,HU,129876630,92-9875514,1516365070
Urgent! Please call 09061213237 from landline. �5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,EE,12-9876611,999999998,1516364370
I finished my lunch already. U wake up already?,ZM,129876579,929875525,1516364562
No calls..messages..missed calls,GG,12-9876572,92-9875457,1516364765
Dude just saw a parked car with its sunroof popped up. Sux,CD,12-9876536,92-9875445,1516364704
That's my honeymoon outfit. :),MC,129876590,929875519,1516365093
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",KW,12-9876614,999999998,1516364503
Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,GE,129876557,999999993,1516364835
