content,country,recipient,sender,timestamp
ELLO BABE U OK?,BS,12-9876536,92-9875468,1516364340
Nope. I just forgot. Will show next week,PM,129876618,929875472,1516366010
You got called a tool?,CD,12-9876609,929875517,1516364936
"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p",DZ,12-9876586,999999993,1516365537
HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,RW,129876552,92-9875472,1516364705
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,PA,129876612,929875508,1516365885
Okie but i scared u say i fat... Then u dun wan me already...,ML,129876608,92-9875469,1516366059
"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",GT,12-9876577,929875502,1516366050
No my mum went 2 dentist.,ST,129876595,929875487,1516364625
Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),MH,129876558,999999994,1516365905
So what u doing today?,SL,12-9876542,92-9875444,1516365464
"Haha get used to driving to usf man, I know a lot of stoners",GF,12-9876593,929875439,1516364906
Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,DK,129876568,92-9875524,1516365996
I wish u were here. I feel so alone,UG,129876593,929875481,1516365992
"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that!",CL,12-9876629,929875516,1516364216
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,FO,12-9876601,999999998,1516364747
"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",EH,12-9876570,999999995,1516366126
No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,CR,12-9876631,999999992,1516364318
U sure u can't take any sick time?,VC,129876542,92-9875518,1516365413
Just hopeing that wasn���t too pissed up to remember and has gone off to his sisters or something!,HM,129876601,929875474,1516364418
Hello! Good week? Fancy a drink or something later?,UY,129876548,92-9875456,1516364546
Yup... How �_ noe leh...,PY,12-9876609,92-9875505,1516364842
"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",HU,12-9876571,92-9875434,1516365197
No problem with the renewal. I.ll do it right away but i dont know his details.,BI,129876595,92-9875504,1516364738
"\\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\"\"\"\"",VU,12-9876587,929875518,1516365035
"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",NF,12-9876608,929875496,1516365538
Am okay. Will soon be over. All the best,NZ,12-9876626,92-9875515,1516364498
Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now,AE,12-9876548,92-9875530,1516364173
GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@�1.50rcvd,NF,129876631,999999992,1516365054
Come to mahal bus stop.. &lt;DECIMAL&gt;,GH,12-9876598,929875482,1516366112
"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",NG,129876609,92-9875452,1516364963
"\"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \\go stop\"\" to 89123\"\"\"",RE,12-9876542,999999991,1516364389
Okie... Thanx...,BG,129876618,92-9875479,1516366076
Ok... But bag again..,SG,129876536,929875461,1516365284
I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin,IN,12-9876617,929875447,1516365021
"Just dropped em off, omw back now",MC,129876574,929875456,1516365996
It vl bcum more difficult..,CZ,12-9876598,929875472,1516365015
&lt;#&gt;  w jetton ave if you forgot,SG,129876612,929875453,1516364928
I'm still looking for a car to buy. And have not gone 4the driving test yet.,GM,12-9876592,929875527,1516365999
Its worse if if uses half way then stops. Its better for him to complete it.,TL,129876608,92-9875451,1516365316
My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,PA,129876629,92-9875464,1516365862
Wanna do some art?! :D,KH,12-9876536,92-9875512,1516366053
&lt;#&gt;  am I think? Should say on syllabus,LV,129876584,929875433,1516365426
In sch but neva mind u eat 1st lor..,CZ,129876536,92-9875508,1516365872
No..few hours before.went to hair cut .,UY,129876536,92-9875465,1516365277
Can you open the door?,IS,12-9876587,92-9875486,1516364578
Goodnight da thangam I really miss u dear.,JO,12-9876537,929875441,1516365430
Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,CN,129876546,999999998,1516364275
Are you coming to day for class.,SV,129876537,92-9875472,1516365594
But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,BB,12-9876606,92-9875483,1516365993
"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",GM,12-9876631,929875517,1516364658
"Goodmorning, today i am late for 2hrs. Because of back pain.",MD,129876598,92-9875488,1516364423
&lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,ID,129876581,929875451,1516365502
Yes. Last  practice,SB,12-9876601,929875447,1516364517
* Will be september by then!,LT,129876606,929875502,1516365866
It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,GZ,12-9876629,92-9875509,1516364561
Yup �_ not comin :-(,LI,12-9876541,929875525,1516365131
Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,NA,129876575,929875443,1516364850
Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,GN,129876611,999999999,1516364587
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",SD,129876582,999999993,1516365073
They will pick up and drop in car.so no problem..,AF,129876615,929875505,1516364634
"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",MM,12-9876631,929875532,1516364201
they released another Italian one today and it has a cosign option,GB,12-9876545,92-9875495,1516365965
"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",AU,12-9876614,929875516,1516364876
Oh great. I.ll disturb him more so that we can talk.,AU,12-9876626,92-9875476,1516365757
U can call me now...,KR,12-9876540,92-9875512,1516365780
Be sure to check your yahoo email. We sent photos yesterday,HU,129876632,92-9875441,1516364617
Hi my email address has changed now it is,NL,12-9876624,929875490,1516365306
Don know..he is watching film in computer..,DE,129876543,92-9875471,1516365260
Dear we got  &lt;#&gt;  dollars hi hi,PL,129876601,92-9875508,1516365908
My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),MP,129876569,92-9875438,1516365930
Really dun bluff me leh... U sleep early too. Nite...,MS,12-9876571,929875503,1516365022
What Today-sunday..sunday is holiday..so no work..,MO,12-9876606,92-9875469,1516366021
Mathews or tait or edwards or anderson,TV,129876571,929875468,1516364380
You have 1 new voicemail. Please call 08719181513.,BA,12-9876566,999999999,1516365876
Well welp is sort of a semiobscure internet thing,FK,129876619,92-9875455,1516364825
Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,IO,129876576,929875529,1516364921
"Sorry, I'll call later",UZ,129876549,92-9875459,1516365413
Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.,AM,12-9876588,929875510,1516365183
You're right I have now that I think about it,BG,129876611,929875527,1516365824
"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",JP,129876533,999999994,1516365280
"Sorry, I'll call later",RU,12-9876594,92-9875515,1516365538
"Hey babe, my friend had to cancel, still up for a visit ?",CC,12-9876588,92-9875433,1516365788
"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",CY,129876543,929875463,1516365598
Ok lor �_ reaching then message me.,IR,12-9876570,929875480,1516365771
"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",MQ,129876548,92-9875447,1516365138
Pls call me da. What happen.,UA,129876607,929875496,1516365019
Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,HN,129876568,92-9875457,1516364493
Are you sure you don't mean \get here,GM,12-9876598,92-9875491,1516365724
URGENT! Your Mobile number has been awarded with a �2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,MD,12-9876562,999999991,1516364851
"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",FK,12-9876553,929875472,1516365341
Sent me ur email id soon,MT,12-9876588,92-9875496,1516365634
\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,AW,12-9876574,92-9875478,1516365901
Yes.. now only saw your message..,GM,12-9876626,929875436,1516365426
You have got tallent but you are wasting.,PS,12-9876536,929875522,1516365122
<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,CL,12-9876544,999999996,1516364690
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,AL,129876592,999999990,1516364925
Tension ah?what machi?any problem?,GI,12-9876623,929875478,1516365449
I will once i get home,BA,12-9876618,92-9875511,1516365570
Fuck cedar key and fuck her (come over anyway tho),GM,129876544,929875509,1516365656
I'll meet you in the lobby,MR,129876553,92-9875443,1516364274
"\\Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic\"\"\"\"",GL,129876552,929875468,1516365603
But i juz remembered i gotta bathe my dog today..,MX,129876615,92-9875434,1516364178
Well there's still a bit left if you guys want to tonight,ZA,12-9876544,92-9875466,1516364613
Draw va?i dont think so:),BA,12-9876566,929875515,1516365173
"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",PW,129876596,999999999,1516366074
1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,VE,12-9876617,999999992,1516365917
Dad went out oredi...,SL,12-9876621,92-9875502,1516365963
I am in your office na.,PE,12-9876543,92-9875507,1516365124
I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,ID,129876568,929875483,1516365902
"The table's occupied, I'm waiting by the tree",VE,12-9876577,929875437,1516365738
I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.,AO,129876536,929875500,1516364851
K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),QA,12-9876537,929875453,1516364371
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",SD,129876595,999999997,1516365598
Or I guess  &lt;#&gt;  min,GL,129876562,929875532,1516364948
Where are you ? You said you would be here when I woke ... :-(,VU,12-9876629,929875499,1516366003
cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,MU,129876558,92-9875521,1516364323
Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!,ML,129876604,929875501,1516364687
How much is torch in 9ja.,GN,129876580,92-9875436,1516364655
Thanx a lot...,TC,129876552,92-9875529,1516365050
FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF,SZ,12-9876601,999999997,1516364883
Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,EH,12-9876552,929875482,1516365642
Ok lor thanx... �� in school?,SN,129876554,92-9875500,1516364655
God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,GM,129876560,92-9875496,1516364871
"Sorry, got a late start, we're on the way",IQ,129876542,92-9875465,1516365843
Lol no. U can trust me.,TN,12-9876630,929875519,1516365698
"Sorry, I'll call later",SO,12-9876572,92-9875480,1516365085
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,BN,129876605,999999999,1516365950
No plm i will come da. On the way.,BY,129876556,929875482,1516366040
Urgent Please call 09066612661 from landline. �5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ���,AL,12-9876617,999999999,1516365778
Ya had just now.onion roast.,JP,129876548,929875531,1516365536
"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",SN,12-9876562,929875510,1516364617
Ma head dey swell oh. Thanks for making my day,AD,129876600,92-9875455,1516364903
Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,ZM,12-9876617,999999992,1516364669
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",WS,129876626,999999995,1516365151
"Nothing much, chillin at home. Any super bowl plan?",AS,12-9876607,929875495,1516365449
Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,DZ,12-9876599,929875488,1516364433
Dear how is chechi. Did you talk to her,TV,12-9876623,92-9875526,1516364231
Your daily text from me ��� a favour this time,ME,129876588,92-9875480,1516366152
"\"Height of \\Oh shit....!!\"\" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay\"",EH,129876591,92-9875530,1516364878
Well. Im computerless. Time to make some oreo truffles,KP,129876546,92-9875460,1516365863
I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,FK,129876600,929875437,1516364729
It only does simple arithmetic not percentages.,IS,12-9876590,92-9875454,1516365202
Hey! There's veggie pizza... :/,JP,12-9876567,929875513,1516365941
Dai i downloaded but there is only exe file which i can only run that exe after installing.,MG,129876578,92-9875446,1516365103
Do you still have the grinder?,TK,129876603,929875447,1516364738
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",TM,129876600,999999996,1516364418
U wake up already? Thanx 4 e tau sar piah it's quite nice.,GG,129876576,929875491,1516365151
Dude sux for snake. He got old and raiden got buff,CZ,129876620,92-9875532,1516364309
Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just �1.50 per wk 2 opt out send STOP 08452810071 16,WF,12-9876622,999999995,1516365414
I'm in chennai velachery:),NO,12-9876583,929875532,1516364167
�� dun need to pick ur gf?,MH,129876567,92-9875513,1516364176
FreeMsg>FAV XMAS TONES!Reply REAL,TL,12-9876584,999999998,1516364426
Stop the story. I've told him i've returned it and he's saying i should not re order it.,AE,129876594,92-9875523,1516364794
I am on the way to tirupur.,SV,12-9876559,92-9875484,1516365279
"I want to show you the world, princess :) how about europe?",NR,129876621,92-9875498,1516366002
Designation is software developer and may be she get chennai:),MK,129876610,92-9875448,1516365602
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",MU,12-9876551,92-9875483,1516364208
Todays Voda numbers ending with 7634 are selected to receive a �350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,CN,129876574,999999991,1516364793
"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too.",SK,129876586,929875497,1516365970
Jus finish blowing my hair. U finish dinner already?,EG,12-9876574,92-9875509,1516364218
Dear good morning how you feeling dear,GG,129876594,92-9875478,1516364475
Prabha..i'm soryda..realy..frm heart i'm sory,CI,129876628,929875445,1516365170
"Sorry im getting up now, feel really bad- totally rejected that kinda me thing.",SR,12-9876632,92-9875444,1516364738
"Yes obviously, but you are the eggs-pert and the potato head��_ Speak soon!",SL,129876614,92-9875496,1516366073
Big brother���s really scraped the barrel with this shower of social misfits,SH,129876612,929875493,1516364468
R �_ going 4 today's meeting?,GI,129876629,92-9875458,1516364703
No. But we'll do medical missions to nigeria,KP,129876610,92-9875468,1516365627
I think steyn surely get one wicket:),NL,12-9876563,929875453,1516366054
Ok anyway no need to change with what you said,RW,12-9876557,929875461,1516365821
Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),DE,129876616,929875463,1516364474
"Do 1 thing! Change that sentence into: \\Because i want 2 concentrate in my educational career im leaving here..\"\"\"\"",TD,12-9876561,92-9875491,1516365101
Ok ill tell the company,IE,129876541,929875470,1516365402
I'm still pretty weak today .. Bad day ?,IO,12-9876592,929875482,1516365810
Shall I bring us a bottle of wine to keep us amused? Only joking! I���ll bring one anyway,AU,12-9876533,929875433,1516365180
