content,country,recipient,sender,timestamp
At the funeral home with Audrey and dad,UG,129876586,92-9875503,1516364488
Yes.i'm in office da:),BO,129876553,929875525,1516365175
And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,PW,12-9876580,92-9875440,1516365298
She.s find. I sent you an offline message to know how anjola's now.,BH,12-9876568,929875436,1516365882
But pls dont play in others life.,DJ,129876604,92-9875500,1516364530
Well you told others you'd marry them...,GT,12-9876535,92-9875435,1516364790
HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,TN,12-9876590,92-9875522,1516364598
K.k.how is your business now?,JO,129876533,929875509,1516365568
Happy new years melody!,SN,12-9876588,929875523,1516365984
I'm at home. Please call,MH,129876582,929875516,1516365971
Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,CU,12-9876566,999999990,1516365235
Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,HK,12-9876620,92-9875492,1516365800
", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers,",GI,129876558,929875475,1516364991
Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,BT,129876588,999999990,1516366123
We stopped to get ice cream and will go back after,CC,12-9876607,929875453,1516365600
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",UY,12-9876585,999999991,1516364331
Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,MQ,129876549,999999993,1516365224
I'm reaching home in 5 min.,LB,129876625,929875494,1516365096
"Total disappointment, when I texted you was the craziest shit got :(",TN,129876622,929875439,1516364796
Well that must be a pain to catch,HM,12-9876567,929875529,1516364258
Can i meet �_ at 5.. As 4 where depends on where �_ wan 2 in lor..,KY,12-9876541,92-9875526,1516366055
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,BD,129876585,999999999,1516365349
"By the way, 'rencontre' is to meet again. Mountains dont....",HN,129876588,92-9875463,1516364606
What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,LY,12-9876578,929875474,1516365235
"Found it, ENC  &lt;#&gt; , where you at?",CI,12-9876557,92-9875482,1516365489
Pls come quick cant bare this.,FO,12-9876631,929875507,1516365211
Thanks for picking up the trash.,PT,129876554,929875457,1516364538
Ard 4 lor...,MH,129876567,929875524,1516365706
"Me also da, i feel yesterday night  wait til 2day night dear.",CG,129876610,92-9875523,1516365475
"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",DJ,12-9876535,929875503,1516364224
You all ready for * big day tomorrow?,TF,129876584,92-9875475,1516365746
Dear reached railway. What happen to you,YT,129876599,929875502,1516365850
How much you got for cleaning,VA,129876621,92-9875526,1516364813
"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a �2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",MT,12-9876629,999999992,1516366000
Money i have won wining number 946 wot do i do next,TO,129876591,999999999,1516364464
You got job in wipro:)you will get every thing in life in 2 or 3 years.,CI,12-9876613,92-9875473,1516364357
soon you will have the real thing princess! Do i make you wet? :),JE,12-9876591,929875446,1516364218
LOL ... No just was busy,BI,129876583,92-9875464,1516364488
"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",TF,12-9876623,92-9875499,1516364590
5 nights...We nt staying at port step liao...Too ex,UM,12-9876612,929875503,1516365935
K..k..i'm also fine:)when will you complete the course?,ID,12-9876616,92-9875486,1516365499
"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)",VU,12-9876533,999999999,1516364846
"Pls send me a comprehensive mail about who i'm paying, when and how much.",ME,12-9876570,929875498,1516365373
Ok lor but not too early. Me still having project meeting now.,SL,129876632,929875441,1516364921
Why i come in between you people,MY,129876556,92-9875513,1516364687
Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,GF,12-9876605,92-9875457,1516365186
Well if I'm that desperate I'll just call armand again,KZ,12-9876621,929875473,1516365911
Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),ER,129876568,92-9875456,1516364478
"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",NE,129876536,929875473,1516365095
You will be in the place of that man,DE,12-9876598,92-9875481,1516364199
Should I have picked up a receipt or something earlier,CG,129876533,929875525,1516365710
87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,KY,129876605,999999990,1516364565
K. I will sent it again,BW,12-9876570,929875478,1516365014
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",LU,129876613,92-9875483,1516364544
Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,YT,129876629,929875457,1516364239
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p�3.99,GA,129876615,999999994,1516364925
Bugis oso near wat...,MU,12-9876593,929875446,1516364863
Is xy going 4 e lunch?,CX,12-9876539,929875507,1516365426
Me n him so funny...,MD,129876624,92-9875462,1516364872
Where u been hiding stranger?,QA,12-9876578,929875439,1516366135
O. Guess they both got screwd,AM,129876588,92-9875445,1516365985
"Sorry sir, i will call you tomorrow.  senthil.hsbc",FO,129876576,92-9875461,1516365766
I.ll hand her my phone to chat wit u,BF,129876582,929875466,1516364848
Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,GQ,129876538,999999994,1516365651
"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough ��_",YT,12-9876617,92-9875471,1516364417
Stop knowing me so well!,VU,12-9876540,929875473,1516364935
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,PR,129876537,999999994,1516364489
Did you see that film:),NE,12-9876567,929875452,1516365960
Great. Have a safe trip. Dont panic surrender all.,LU,129876571,929875523,1516364161
At home by the way,MG,129876540,929875454,1516364973
"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",CV,12-9876543,929875517,1516365524
DO NOT B LATE LOVE MUM,KI,129876553,92-9875481,1516364511
"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",US,12-9876604,92-9875442,1516365409
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,KH,12-9876584,999999990,1516365396
You unbelievable faglord,QA,129876589,929875491,1516364257
\Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also bought��braindance��a comp.ofstuff on aphex��s ;abel,SM,12-9876575,92-9875518,1516364421
S but not able to sleep.,AL,129876565,929875493,1516365567
Jesus christ bitch I'm trying to give you drugs answer your fucking phone,AS,129876615,92-9875504,1516365114
o turns out i had stereo love on mi phone under the unknown album.,NP,12-9876619,92-9875518,1516364762
I need... Coz i never go before,VA,12-9876567,92-9875531,1516365650
Tiwary to rcb.battle between bang and kochi.,ID,129876533,92-9875526,1516364280
No. Yes please. Been swimming?,BJ,12-9876563,92-9875474,1516365590
"If we hit it off, you can move in with me :)",HK,129876555,92-9875480,1516365760
"\\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\"\"\"\"",ZM,12-9876575,929875492,1516364177
Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,NC,129876603,999999993,1516364351
"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",SI,12-9876568,929875454,1516364265
You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,BI,129876558,999999990,1516365123
FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,KI,129876629,999999994,1516365903
IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,VC,129876565,929875448,1516365366
Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,UZ,12-9876624,929875480,1516365034
Aight ill get on fb in a couple minutes,PY,12-9876558,92-9875485,1516364740
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,NI,12-9876629,999999995,1516364510
K..give back my thanks.,UG,12-9876572,929875487,1516366014
Should i send you naughty pix? :),IS,12-9876553,929875523,1516365227
"(No promises on when though, haven't even gotten dinner yet)",MU,129876616,929875473,1516364264
"Erm ��_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",AG,129876559,929875459,1516365740
Y bishan lei... I tot �_ say lavender?,AS,129876605,92-9875494,1516366076
I will reach ur home in  &lt;#&gt;  minutes,MA,129876595,929875475,1516365370
Pls help me tell Ashley that i cant find her number oh,TC,129876585,92-9875458,1516364420
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",MN,129876573,92-9875446,1516365313
Go where n buy? Juz buy when we get there lar.,AD,129876565,929875526,1516365078
And do you have any one that can teach me how to ship cars.,NI,129876536,92-9875472,1516365130
"\"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \\Boost is d secret of my energy\"\" n instantly d girl shouted \\\"\"our energy\\\"\" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8\"\"\"",BH,129876562,92-9875470,1516364860
Sorry about that this is my mates phone and i didnt write it love Kate,MU,129876537,929875521,1516365977
"Hiya, had a good day? Have you spoken to since the weekend?",CH,12-9876589,929875483,1516364725
Yes i will be there. Glad you made it.,GN,12-9876551,92-9875514,1516364166
Hi. I'm sorry i missed your call. Can you pls call back.,QA,129876609,929875446,1516365223
"\"\\Speak only when you feel your words are better than the silence...\"\" Gud mrng:-)\"\"\"",IQ,12-9876598,929875439,1516364922
The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,NU,12-9876578,92-9875453,1516365588
As if i wasn't having enough trouble sleeping.,AG,12-9876629,92-9875532,1516364459
Please sen :)my kind advice :-)please come here and try:-),LB,129876607,929875470,1516364254
"Ya, told..she was asking wats matter?",TW,12-9876570,92-9875522,1516364914
Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,BD,129876604,92-9875436,1516364987
Just do what ever is easier for you,IR,12-9876625,929875530,1516364234
"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",RU,12-9876607,92-9875503,1516364163
"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",GE,12-9876583,92-9875515,1516364362
I could ask carlos if we could get more if anybody else can chip in,AZ,129876626,929875475,1516365189
S now only i took tablets . Reaction morning only.,SM,12-9876543,92-9875509,1516365995
Its sarcasm.. .nt scarcasim,AT,129876630,929875446,1516365091
Sending you greetings of joy and happiness. Do have a gr8 evening,AZ,129876579,92-9875447,1516365699
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,BH,12-9876561,999999992,1516364858
"Friendship is not a game to play, It is not a word to say, It doesn\\'t start on March and ends on May, It is tomorrow, yesterday, today and e",BI,12-9876574,92-9875445,1516364467
Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,MC,12-9876590,92-9875443,1516365066
In that case I guess I'll see you at campus lodge,TH,129876632,929875503,1516365558
Then she buying today? �� no need to c meh...,DM,129876612,92-9875484,1516365779
I uploaded mine to Facebook,BB,12-9876557,92-9875499,1516365345
Wishing you a wonderful week.,VG,12-9876611,92-9875459,1516364844
No calls..messages..missed calls,MY,129876604,929875466,1516365975
Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,BT,129876582,929875525,1516365120
So when do you wanna gym?,TR,12-9876587,92-9875520,1516365397
8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity,BN,12-9876629,999999991,1516364777
Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,SZ,129876573,929875508,1516364496
Now got tv 2 watch meh? U no work today?,ID,12-9876586,929875465,1516365650
En chikku nange bakra msg kalstiya..then had tea/coffee?,PG,12-9876568,929875458,1516364454
No i am not having not any movies in my laptop,BT,12-9876605,929875461,1516364727
My battery is low babe,SB,12-9876557,92-9875479,1516364679
I'll text now! All creepy like so he won't think that we forgot,LA,129876604,92-9875487,1516365953
PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,NO,129876535,92-9875469,1516364589
Lol they were mad at first but then they woke up and gave in.,AM,129876546,929875531,1516365257
Yes:)sura in sun tv.:)lol.,LR,129876626,929875511,1516364505
Play w computer? Aiyah i tok 2 u lor?,UA,12-9876584,92-9875453,1516365717
HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,LK,129876599,92-9875503,1516364950
"Well, I was about to give up cos they all said no they didn���t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",PM,12-9876622,92-9875437,1516365638
Have a good trip. Watch out for . Remember when you get back we must decide about easter.,VU,129876580,92-9875449,1516366025
"Loan for any purpose �500 - �75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",JM,12-9876591,999999997,1516365421
I hope your pee burns tonite.,GS,129876610,929875506,1516364517
Great to hear you are settling well. So what's happenin wit ola?,ZM,12-9876631,92-9875459,1516364471
I wonder if you'll get this text?,KM,12-9876595,92-9875490,1516364770
Sday only joined.so training we started today:),YE,12-9876534,92-9875458,1516364651
"Aight, call me once you're close",LI,12-9876612,92-9875509,1516364733
"It's wylie, you in tampa or sarasota?",SH,129876585,929875466,1516365606
Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,BD,12-9876544,999999998,1516366046
"\\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\"\"\"\"",BD,12-9876626,92-9875496,1516364401
Do have a nice day today. I love you so dearly.,LS,129876595,929875439,1516365331
"Haha awesome, omw back now then",PK,129876594,929875453,1516364175
"URGENT!: Your Mobile No. was awarded a �2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",BT,12-9876548,999999992,1516364199
Painful words- \I thought being Happy was the most toughest thing on Earth... But,IN,129876553,92-9875477,1516365474
Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,RE,129876549,92-9875435,1516366004
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,LB,12-9876543,999999997,1516365840
Tmrw. Im finishing 9 doors,VC,12-9876543,929875473,1516365774
HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,GI,12-9876583,929875510,1516365256
You intrepid duo you! Have a great time and see you both soon.,SK,12-9876578,929875514,1516365727
"Thanks for your ringtone order, ref number R836. Your mobile will be charged �4.50. Should your tone not arrive please call customer services on 09065069154",KE,12-9876619,999999997,1516365493
Good Morning my Dear........... Have a great &amp; successful day.,SY,12-9876613,92-9875450,1516365078
And of course you should make a stink!,GZ,12-9876622,92-9875460,1516364658
on a Tuesday night r u 4 real,TN,129876534,92-9875476,1516365383
"Nothing really, just making sure everybody's up to speed",AN,12-9876623,929875532,1516364537
So that takes away some money worries,TN,12-9876547,92-9875446,1516364426
Asking do u knw them or nt? May be ur frnds or classmates?,CH,129876548,92-9875470,1516365086
Do you know where my lab goggles went,AI,129876632,92-9875487,1516365954
MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,SZ,12-9876611,929875461,1516365783
Ok i am on the way to railway,MZ,129876620,929875511,1516366002
Aiyah e rain like quite big leh. If drizzling i can at least run home.,TM,12-9876620,92-9875433,1516364894
Thought we could go out for dinner. I'll treat you! Seem ok?,MU,129876630,92-9875490,1516364438
No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),AQ,12-9876550,92-9875511,1516365981
i cant talk to you now.i will call when i can.dont keep calling.,NU,12-9876610,929875435,1516365421
Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,MY,129876551,929875457,1516364731
Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,JO,12-9876613,929875468,1516364430
"Ya tel, wats ur problem..",LA,12-9876560,929875453,1516365743
"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",NO,129876575,929875455,1516364192
I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,GP,12-9876581,929875520,1516364476
"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",TV,129876570,92-9875449,1516364683
Did u receive my msg?,CM,129876542,92-9875476,1516365035
"Haha, my friend tyler literally just asked if you could get him a dubsack",AS,129876593,929875443,1516364423
Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,PT,12-9876540,92-9875514,1516365858
Kallis wont bat in 2nd innings.,LB,12-9876538,929875511,1516365070
Ball is moving a lot.will spin in last :)so very difficult to bat:),GI,129876618,929875506,1516364552
I think just yourself ��_Thanks and see you tomo,CC,129876574,92-9875465,1516364775
Your right! I'll make the appointment right now.,AZ,12-9876542,929875493,1516365652
How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,DE,129876541,999999997,1516365625
Ok lor then we go tog lor...,YT,129876619,92-9875480,1516364940
Sounds great! Are you home now?,TV,12-9876565,92-9875473,1516364483
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,IR,12-9876592,999999994,1516365183
I am in hospital da. . I will return home in evening,JO,12-9876622,929875467,1516366039
Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,CD,129876608,929875439,1516365476
I wont touch you with out your permission.,BZ,12-9876579,929875467,1516365905
I ask if u meeting da ge tmr nite...,PY,12-9876536,929875482,1516364334
Its too late:)but its k.wish you the same.,BH,129876566,929875512,1516366112
"I���ll leave around four, ok?",PM,12-9876539,92-9875513,1516365447
Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,MK,129876537,929875512,1516365174
I've reached home n i bathe liao... U can call me now...,EH,12-9876550,92-9875460,1516365306
Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,SB,12-9876536,999999993,1516366151
I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,TH,12-9876569,92-9875529,1516365029
jay says he'll put in  &lt;#&gt;,HK,129876605,929875515,1516364602
That seems unnecessarily hostile,SI,129876591,92-9875457,1516365418
My exam is for february 4. Wish you a great day.,GG,12-9876602,929875486,1516364623
I'm home...,SD,12-9876567,929875454,1516365302
"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",PS,12-9876625,929875484,1516364915
Kent vale lor... �� wait 4 me there ar?,MP,12-9876600,92-9875464,1516365209
"life alle mone,eppolum oru pole allalo",CX,129876544,92-9875496,1516364279
When i have stuff to sell i.ll tell you,AF,129876545,929875530,1516364346
"Er, hello, things didn���t quite go to plan ��� is limping slowly home followed by aa and with exhaust hanging off",NC,12-9876572,929875500,1516365923
"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",HK,12-9876542,92-9875511,1516365070
I told your number to gautham..,FK,129876620,92-9875447,1516365192
The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free,JP,129876608,929875505,1516365685
Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,IT,129876565,92-9875492,1516365107
HI ITS KATE CAN U GIVE ME A RING ASAP XXX,SI,12-9876610,929875527,1516365870
"K, I'll work something out",SI,129876607,92-9875433,1516364438
"Call me, i am senthil from hsbc.",BE,129876594,929875460,1516364746
"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",IN,129876608,929875442,1516365128
"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",SA,129876576,929875485,1516364340
Lol u still feeling sick?,AE,12-9876572,929875505,1516364584
"Theoretically yeah, he could be able to come",IO,129876586,92-9875440,1516365655
happened here while you were adventuring,SV,129876583,92-9875485,1516364761
