content,country,recipient,sender,timestamp
He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,CA,129876535,929875499,1516365920
Oh ok..,SR,12-9876599,92-9875443,1516364472
Oh just getting even with u.... u?,FK,129876604,92-9875527,1516365237
would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,BR,129876589,929875511,1516364436
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",MY,129876593,92-9875487,1516365497
Reply to win �100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,MC,12-9876594,999999995,1516365667
Once free call me sir. I am waiting for you.,NP,129876561,929875495,1516364515
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or �250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,BO,129876611,999999991,1516364451
For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.,MT,129876539,92-9875441,1516366129
"\"You can stop further club tones by replying \\STOP MIX\"\" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL\"",BM,129876590,999999999,1516365749
Okie...,PK,12-9876595,92-9875448,1516364357
No..he joined today itself.,YE,12-9876573,92-9875530,1516364949
And is there a way you can send shade's stuff to her. And she has been wonderful too.,LS,129876566,92-9875515,1516365307
There is a first time for everything :),AE,12-9876536,92-9875447,1516365816
Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,FJ,12-9876542,92-9875456,1516366093
From tomorrow onwards eve 6 to 3 work.,GL,12-9876607,92-9875522,1516364845
"Well, i'm gonna finish my bath now. Have a good...fine night.",BV,12-9876594,929875475,1516365752
"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",HM,129876613,929875469,1516365447
Sat right? Okay thanks...,VG,12-9876544,929875523,1516364645
2mro i am not coming to gym machan. Goodnight.,GW,129876600,92-9875472,1516365030
Where is that one day training:-),DJ,12-9876629,92-9875505,1516364835
Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,SO,129876622,929875489,1516365667
Gam gone after outstanding innings.,CH,12-9876535,929875530,1516365257
ok....take care.umma to you too...,LT,129876577,92-9875482,1516365055
Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,IL,129876600,92-9875452,1516365518
For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,PT,12-9876556,929875519,1516365681
Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,FO,12-9876622,92-9875451,1516364406
So the sun is anti sleep medicine.,AS,12-9876551,92-9875532,1516365587
Me sef dey laugh you. Meanwhile how's my darling anjie!,GQ,129876614,92-9875495,1516365057
No it will reach by 9 only. She telling she will be there. I dont know,BJ,129876574,92-9875499,1516365827
I reach home safe n sound liao...,BR,12-9876600,929875487,1516364748
I know you mood off today,CU,12-9876610,92-9875435,1516365766
Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,PA,12-9876598,92-9875498,1516365652
how tall are you princess?,BN,129876561,92-9875502,1516365230
"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",NR,129876551,929875477,1516365108
Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,TD,12-9876572,929875473,1516365771
I'm also came to room.,NE,129876616,929875467,1516365420
Fine if that��s the way u feel. That��s the way its gota b,SJ,129876619,929875488,1516364271
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or �250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,SB,129876543,999999992,1516364276
"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",VI,129876542,92-9875476,1516364237
"I���ve got some salt, you can rub it in my open wounds if you like!",GB,12-9876616,929875527,1516365336
"You've won tkts to the EURO2004 CUP FINAL or �800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",GL,12-9876536,999999999,1516364520
Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,MR,129876609,999999990,1516365276
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",PW,12-9876608,999999994,1516364592
Have you laid your airtel line to rest?,AD,129876599,929875486,1516365881
Great escape. I fancy the bridge but needs her lager. See you tomo,TL,129876627,929875513,1516365462
URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,AO,12-9876607,999999994,1516365507
Valentines Day Special! Win over �1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,SA,12-9876628,999999994,1516364899
"(And my man carlos is definitely coming by mu tonight, no excuses)",BS,12-9876560,92-9875492,1516364967
Except theres a chick with huge boobs.,NG,12-9876598,92-9875487,1516366082
"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",KR,129876599,92-9875444,1516364954
Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,NO,129876591,929875532,1516365616
"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",KR,129876618,92-9875503,1516366010
"Sorry, I'll call later",SE,129876611,929875511,1516364945
JADE ITS PAUL. Y DIDN��T U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,TT,12-9876565,92-9875517,1516364781
Wif my family booking tour package.,KM,129876598,92-9875462,1516365686
"Coffee cake, i guess...",BY,12-9876606,92-9875524,1516365269
"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",DJ,129876615,929875530,1516364332
Ultimately tor motive tui achieve korli.,GM,129876604,92-9875508,1516364799
I gotta collect da car at 6 lei.,DE,129876612,929875479,1516365780
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",RO,12-9876543,999999991,1516364225
Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,HN,12-9876591,929875523,1516365592
Wat time �_ finish?,KY,12-9876590,92-9875493,1516364395
"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",LT,129876614,999999994,1516364516
"Sorry, I'll call later",AF,12-9876558,92-9875527,1516364700
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",ET,129876594,929875455,1516364726
Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,PA,12-9876565,92-9875435,1516365426
"K, text me when you're on the way",ET,129876565,92-9875480,1516365902
MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,LV,129876574,92-9875525,1516364908
"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat...",CN,129876567,92-9875471,1516365607
Apo all other are mokka players only,GF,129876598,929875517,1516365044
What happen dear tell me,AS,12-9876603,929875483,1516365276
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",AN,129876592,929875510,1516365713
May i call You later Pls,PN,12-9876611,92-9875486,1516365176
Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,KM,129876584,929875486,1516365855
Otherwise had part time job na-tuition..,SM,12-9876586,92-9875451,1516364198
"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",KM,12-9876559,92-9875500,1516364333
How dare you change my ring,NI,12-9876537,929875488,1516364998
Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,CK,12-9876607,999999999,1516364346
"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",SK,12-9876575,92-9875472,1516365799
"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",WF,12-9876583,92-9875462,1516364526
If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),CY,12-9876606,92-9875465,1516364514
Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,AZ,12-9876552,929875465,1516364955
I not busy juz dun wan 2 go so early.. Hee..,GD,12-9876538,929875444,1516364579
"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",VC,129876596,929875528,1516365481
"Greetings me, ! Consider yourself excused.",NP,129876553,929875436,1516364680
I think u have the wrong number.,NC,129876620,92-9875438,1516364662
One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,BI,129876625,929875491,1516365035
Tmr timin still da same wat cos i got lesson until 6...,KE,129876540,92-9875468,1516365759
Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with,SC,12-9876570,92-9875468,1516365954
If u dun drive then how i go 2 sch.,NU,12-9876540,929875497,1516365736
"Congratulations! Thanks to a good friend U have WON the �2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",ML,12-9876547,999999990,1516364170
Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186,MV,12-9876620,999999997,1516365303
"Awesome, that gonna be soon or later tonight?",MN,12-9876627,92-9875469,1516364742
Po de :-):):-):-):-). No need job aha.,SJ,129876550,929875489,1516365572
Dhoni have luck to win some big title.so we will win:),BH,129876626,92-9875465,1516364418
Hey... What time is your driving on fri? We go for evaluation on fri?,LV,129876598,929875465,1516364465
Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,IQ,12-9876612,92-9875443,1516366119
Hai priya are you right. What doctor said pa. Where are you.,HK,12-9876629,929875449,1516364371
"Loan for any purpose �500 - �75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",KM,12-9876581,999999998,1516365142
"URGENT! Your Mobile No was awarded a �2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",MZ,12-9876548,999999998,1516364521
Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.,IE,12-9876545,92-9875487,1516364722
"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a �500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",CU,129876583,999999990,1516365818
WHITE FUDGE OREOS ARE IN STORES,CK,129876590,929875472,1516364701
I am on the way to ur home,NZ,129876609,92-9875463,1516365003
Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,TH,129876579,929875524,1516364685
Gudnite....tc...practice going on,ZW,12-9876614,929875478,1516365099
"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",GR,12-9876538,92-9875478,1516364520
What is the plural of the noun research?,NA,12-9876596,929875502,1516365057
"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",SY,129876609,92-9875508,1516364863
New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,LI,129876591,999999995,1516364178
2/2 146tf150p,NP,12-9876617,999999998,1516364368
"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",PH,12-9876616,92-9875447,1516364673
No chikku nt yet.. Ya i'm free,RO,129876597,929875526,1516365541
"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",CV,12-9876575,929875480,1516364899
"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",VU,129876614,929875463,1516365429
645,TN,12-9876566,929875465,1516365951
Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,MW,129876573,929875433,1516365222
Do �_ noe if ben is going?,DJ,129876578,929875481,1516365620
"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",CG,12-9876600,92-9875510,1516365977
K I'll be sure to get up before noon and see what's what,CO,12-9876627,929875508,1516364629
Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,FM,12-9876540,999999997,1516364255
Yeah just open chat and click friend lists. Then make the list. Easy as pie,AS,129876560,929875452,1516365765
what number do u live at? Is it 11?,LV,129876572,92-9875512,1516364495
22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,SM,129876546,999999998,1516366084
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,AO,129876569,929875524,1516365417
alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,NE,12-9876622,929875507,1516366078
Easy ah?sen got selected means its good..,KW,12-9876591,92-9875449,1516365090
"URGENT! Your mobile No 077xxx WON a �2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",NI,129876574,999999995,1516365767
"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",AI,12-9876585,929875460,1516366099
Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,FI,12-9876570,929875499,1516365665
Im good! I have been thinking about you...,AE,12-9876557,929875501,1516365223
How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already ��_,YT,12-9876540,92-9875487,1516365253
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,GZ,129876599,999999993,1516366046
"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",CI,12-9876609,92-9875484,1516364505
"K, can I pick up another 8th when you're done?",SJ,129876573,929875468,1516364261
Lmao. Take a pic and send it to me.,SZ,12-9876578,92-9875514,1516365673
Dear umma she called me now :-),HK,129876545,929875443,1516365877
Good morning. At the repair shop--the ONLY reason i'm up at this hour.,MC,12-9876608,92-9875470,1516364960
Carlos says we can pick up from him later so yeah we're set,LK,12-9876538,929875516,1516366118
Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,AT,129876560,999999990,1516364900
Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,ER,129876569,929875436,1516364949
I'm leaving my house now.,RW,129876533,92-9875463,1516365447
Hey they r not watching movie tonight so i'll prob b home early...,JO,12-9876591,929875516,1516364412
Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?,SO,12-9876606,92-9875443,1516365275
"Sorry, I'll call later in meeting",BF,129876536,92-9875527,1516365366
"Ah, well that confuses things, doesn���t it?",JE,129876552,92-9875509,1516364870
I'm e person who's doing e sms survey...,JE,12-9876563,92-9875513,1516366026
I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,LB,129876563,929875487,1516366047
Where are you?when wil you reach here?,JM,129876576,929875488,1516365716
Friends that u can stay on fb chat with,LK,12-9876631,92-9875528,1516365842
I surely dont forgot to come:)i will always be in touch in with you:-),NP,129876585,929875515,1516365797
I will take care of financial problem.i will help:),LA,129876592,92-9875455,1516364179
"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",BJ,12-9876617,929875518,1516364839
K fyi x has a ride early tomorrow morning but he's crashing at our place tonight,KE,12-9876618,929875505,1516365501
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,UG,129876609,92-9875455,1516364935
Haha... Hope �_ can hear the receipt sound... Gd luck!,NP,12-9876626,929875464,1516364202
Dear where you will be when i reach there,HM,129876615,92-9875493,1516365092
Yup but not studying surfing lor. I'm in e lazy mode today.,UY,12-9876577,92-9875474,1516364914
and  picking them up from various points,PE,12-9876613,929875531,1516365108
Staff of placement training in Amrita college.,PA,129876575,929875495,1516365413
Happy new year to u too!,EG,129876559,92-9875434,1516365711
"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",KN,12-9876567,92-9875469,1516365541
Nothin comes to my mind. �� help me buy hanger lor. Ur laptop not heavy?,MD,129876579,929875509,1516364673
I always chat with you. In fact i need money can you raise me?,BH,129876593,92-9875530,1516366148
Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,MQ,12-9876624,92-9875438,1516366050
Yeah I'll try to scrounge something up,IM,12-9876584,92-9875478,1516365265
"Sorry, I'll call later",CL,12-9876538,92-9875456,1516365529
"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",JP,12-9876578,929875493,1516364291
"Sorry pa, i dont knw who ru pa?",VA,129876606,929875527,1516364544
"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm.",CX,129876564,929875452,1516366013
"Ok omw now, you at castor?",HK,129876566,92-9875492,1516364844
Just sleeping..and surfing,KN,12-9876545,92-9875492,1516364191
Hope you��re not having too much fun without me!! see u tomorrow love jess x,VI,129876608,929875505,1516364950
"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",BD,12-9876589,929875467,1516364783
Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,NR,12-9876588,929875456,1516364516
"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",MV,12-9876565,999999995,1516365169
I want to go to perumbavoor,CM,12-9876551,92-9875452,1516365071
These won't do. Have to move on to morphine,LB,12-9876560,929875498,1516364387
True. Its easier with her here.,MN,129876537,929875440,1516365985
How many times i told in the stage all use to laugh. You not listen aha.,LC,12-9876554,929875520,1516364509
I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,AL,12-9876600,929875480,1516365398
Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,PA,12-9876582,929875510,1516364430
S:-)if we have one good partnership going we will take lead:),GN,129876562,929875462,1516365015
You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,RE,12-9876597,999999997,1516364917
Oh god..taken the teeth?is it paining,MM,129876585,92-9875490,1516365351
