content,country,recipient,sender,timestamp
"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..",HK,12-9876543,929875486,1516365647
Finish liao... U?,NU,12-9876582,92-9875449,1516365915
Did he just say somebody is named tampa,BT,12-9876567,929875454,1516365448
No need lar i go engin? Cos my sis at arts today...,GG,129876568,929875469,1516364675
You are a winner U have been specially selected 2 receive �1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+),GG,12-9876624,999999991,1516366116
U don't remember that old commercial?,BR,12-9876579,92-9875484,1516364485
I dont have i shall buy one dear,SA,129876580,929875525,1516365673
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",GS,12-9876563,999999999,1516365285
OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,GZ,12-9876567,92-9875448,1516365130
Hey tmr maybe can meet you at yck,GY,12-9876589,92-9875527,1516365832
Hhahhaahahah rofl wtf nig was leonardo in your room or something,TW,12-9876617,929875480,1516365955
You see the requirements please,GE,12-9876620,929875464,1516365465
No that just means you have a fat head,KN,129876548,929875483,1516364306
Normally i use to drink more water daily:),EH,129876615,92-9875529,1516366012
We still on for tonight?,LC,129876601,929875475,1516364871
K I'll call you when I'm close,MZ,129876599,929875498,1516365877
Shall i ask one thing if you dont mistake me.,PF,12-9876632,92-9875502,1516364431
Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,PY,129876581,999999995,1516364921
I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,LU,129876628,92-9875439,1516365208
Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,MA,12-9876560,999999996,1516364402
Every monday..nxt week vl be completing..,LV,12-9876582,929875476,1516365721
"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",AD,129876577,999999990,1516365091
What does the dance river do?,NL,129876605,92-9875497,1516364537
Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net �1.50pm approx 3mins,GF,12-9876609,999999998,1516365533
I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs,TN,129876587,929875478,1516365528
Lol ... I knew that .... I saw him in the dollar store,IN,12-9876596,929875466,1516365873
YOU ARE CHOSEN TO RECEIVE A �350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,NG,12-9876617,999999996,1516364276
No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,JM,129876598,929875477,1516364772
Prepare to be pounded every night...,LA,129876554,929875442,1516365999
Yeah my usual guy's out of town but there're definitely people around I know,GS,12-9876552,92-9875523,1516365658
O. Well uv causes mutations. Sunscreen is like essential thesedays,TO,12-9876567,929875509,1516364625
"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",CF,129876624,929875457,1516365666
say thanks2.,AO,129876567,92-9875445,1516365953
"our mobile number has won �5000, to claim calls us back or ring the claims hot line on 09050005321.",BB,129876569,999999996,1516365941
I can make lasagna for you... vodka...,TJ,12-9876587,92-9875529,1516364934
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,HN,129876558,999999992,1516365902
"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",SV,12-9876557,929875502,1516365091
"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",TL,129876551,92-9875525,1516365307
Happy birthday... May all ur dreams come true...,GP,129876623,92-9875442,1516365106
What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,KM,129876546,92-9875474,1516365959
"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",VE,129876557,92-9875474,1516365204
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",VE,12-9876610,999999994,1516365405
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,TO,129876589,999999998,1516366039
"I'm home, my love ... If your still awake ... *loving kiss*",SR,129876544,92-9875519,1516364440
Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,NI,129876544,92-9875497,1516365732
Well then you have a great weekend!,VU,12-9876564,929875445,1516364188
"Well, I meant as opposed to my drunken night of before",BY,129876615,929875516,1516365299
Got smaller capacity one? Quite ex...,AS,129876618,92-9875509,1516365770
Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,BH,129876535,929875522,1516364502
Oh all have to come ah?,GZ,12-9876578,92-9875484,1516365416
"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",AS,129876578,929875514,1516364173
Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx,BE,129876606,92-9875503,1516365724
ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,JP,12-9876612,999999992,1516364395
I sent your maga that money yesterday oh.,MZ,129876591,929875484,1516365770
Its a part of checking IQ,ML,129876560,929875475,1516364177
"Awesome, be there in a minute",PA,129876622,929875452,1516365149
U should make a fb list,VA,12-9876590,92-9875508,1516365067
Yes watching footie but worried we're going to blow it - Phil Neville?,TF,12-9876560,92-9875451,1516365709
"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",TC,12-9876546,92-9875524,1516365077
Just seeing your missed call my dear brother. Do have a gr8 day.,DK,12-9876611,92-9875492,1516365682
08714712388 between 10am-7pm Cost 10p,RE,129876573,999999992,1516365548
Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,CF,129876590,929875509,1516364966
Ok. She'll be ok. I guess,PH,129876534,92-9875445,1516364447
important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,BZ,12-9876602,999999992,1516364704
I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,GP,129876579,92-9875480,1516364915
Sian... Aft meeting supervisor got work 2 do liao... U working now?,YE,129876618,92-9875521,1516365043
&lt;#&gt;  mins but i had to stop somewhere first.,BJ,129876556,92-9875508,1516364555
"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",UG,12-9876590,92-9875526,1516365119
How abt making some of the pics bigger?,TF,129876568,929875452,1516364937
"Last Chance! Claim ur �150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. �3.00 Sub. 16",DO,12-9876539,999999992,1516364417
Have you seen who's back at Holby?!,SG,12-9876630,929875457,1516365622
Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,RE,12-9876550,92-9875476,1516366064
"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",LY,129876624,92-9875500,1516365653
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth �33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,EE,12-9876594,999999996,1516365128
U're welcome... Caught u using broken english again...,CN,129876606,929875524,1516365819
So how's the weather over there?,SB,12-9876596,92-9875482,1516365226
K...k:)why cant you come here and search job:),LA,129876586,92-9875528,1516365724
Yo you around? A friend of mine's lookin to pick up later tonight,PM,12-9876581,929875523,1516365721
Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,MR,129876578,92-9875503,1516366126
She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,DZ,129876626,929875497,1516364978
If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,ZW,12-9876608,92-9875446,1516366039
Still otside le..u come 2morrow maga..,PF,129876573,929875481,1516365966
I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,LT,129876533,92-9875503,1516364588
Glad to see your reply.,MW,12-9876625,92-9875522,1516364667
How are you. Wish you a great semester,SV,12-9876600,92-9875501,1516365750
"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",ST,12-9876545,929875471,1516365059
Hmm .. Bits and pieces lol ... *sighs* ...,CF,129876603,929875481,1516365523
Easy ah?sen got selected means its good..,GM,12-9876616,92-9875486,1516365248
Joy's father is John. Then John is the NAME of Joy's father. Mandan,HT,129876581,92-9875456,1516364618
Merry christmas to u too annie!,IR,129876629,92-9875473,1516365410
"Goodmorning, today i am late for 1hr.",UM,12-9876620,92-9875513,1516365476
Yo theres no class tmrw right?,BW,12-9876596,929875459,1516365654
WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,HN,12-9876605,929875521,1516365084
Okay but i thought you were the expert,CN,129876560,929875484,1516364676
Yes when is the appt again?,UG,129876599,929875517,1516364413
Well obviously not because all the people in my cool college life went home ;_;,TM,129876552,929875512,1516365824
But i'm really really broke oh. No amount is too small even  &lt;#&gt;,UM,12-9876573,929875492,1516365408
Also where's the piece,AT,12-9876608,929875479,1516366010
"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den...",MV,129876605,929875486,1516365769
Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,GQ,129876572,929875447,1516365991
"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",MY,129876562,999999998,1516365620
1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,CL,12-9876610,929875445,1516365661
"\"Beautiful Truth against Gravity.. Read carefully: \\Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"\" GOODMORNING\"\"\"",CM,129876541,929875450,1516364252
Dear we are going to our rubber place,PR,129876564,92-9875482,1516364424
Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,RS,12-9876575,929875507,1516365447
am up to my eyes in philosophy,TH,129876610,929875465,1516364517
I walked an hour 2 c u! doesn��t that show I care y wont u believe im serious?,US,129876545,929875503,1516365838
Alright i have a new goal now,GD,129876606,929875479,1516365035
"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up...",GD,129876552,92-9875447,1516365615
Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,DZ,129876554,929875517,1516365726
You have 1 new message. Please call 08712400200.,JE,12-9876616,999999998,1516364484
Annoying isn't it.,UM,129876541,92-9875507,1516365971
His bday real is in april .,GE,129876567,92-9875441,1516365817
Happy birthday... May u find ur prince charming soon n dun work too hard...,IE,129876631,92-9875459,1516364710
In meeting da. I will call you,MY,12-9876548,92-9875499,1516364190
In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,AD,12-9876533,929875485,1516364679
I know complain num only..bettr directly go to bsnl offc nd apply for it..,SB,12-9876567,929875504,1516365937
"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a �500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",BS,12-9876606,999999992,1516364550
"Sorry, was in the bathroom, sup",FO,12-9876552,92-9875521,1516364694
"\"Storming msg: Wen u lift d phne, u say \\HELLO\"\" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \\\"\"Margaret Hello\\\"\" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person\"",VI,129876605,92-9875481,1516366076
3 pa but not selected.,KY,12-9876533,929875503,1516364599
K still are you loving me.,MZ,129876623,929875435,1516364169
U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,BW,129876561,929875485,1516364256
"Think ur smart ? Win �200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",DZ,12-9876608,999999999,1516364505
Be happy there. I will come after noon,TN,12-9876617,929875452,1516365479
"Playin space poker, u?",IE,129876617,92-9875471,1516365721
As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,PW,12-9876589,92-9875450,1516364772
Alright took the morphine. Back in yo.,AM,129876607,92-9875522,1516365499
"It's that time of the week again, ryan",ZA,12-9876605,92-9875500,1516365497
Ill be at yours in about 3 mins but look out for me,KM,12-9876616,929875527,1516364373
I want snow. It's just freezing and windy.,CG,129876591,929875484,1516365695
No da. . Vijay going to talk in jaya tv,TF,129876554,92-9875520,1516365915
"That's the trouble with classes that go well - you're due a dodgey one ��_ Expecting mine tomo! See you for recovery, same time, same place",LY,129876559,92-9875487,1516366081
Just got up. have to be out of the room very soon. ��_. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,ES,129876545,92-9875511,1516364982
Hi.what you think about match?,MC,12-9876538,92-9875447,1516364942
Morning only i can ok.,AF,12-9876596,92-9875465,1516365646
Good night my dear.. Sleepwell&amp;Take care,CU,129876547,929875530,1516365151
My sister going to earn more than me da.,KY,129876610,92-9875464,1516365655
I havent add �_ yet right..,RU,129876573,92-9875515,1516364181
"Ok, be careful ! Don't text and drive !",MY,12-9876580,92-9875517,1516365504
Yar but they say got some error.,LV,129876590,92-9875515,1516365304
You will go to walmart. I.ll stay.,MV,12-9876601,929875490,1516365847
Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,FR,12-9876538,92-9875444,1516364776
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,CU,129876571,929875484,1516365262
I think i am disturbing her da,US,129876614,929875436,1516366079
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",ML,129876565,929875508,1516365246
Lol no ouch but wish i'd stayed out a bit longer,JM,129876560,929875439,1516365187
Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,RO,12-9876600,929875484,1516364719
I like cheap! But i���m happy to splash out on the wine if it makes you feel better..,WF,12-9876601,929875500,1516365005
Went to pay rent. So i had to go to the bank to authorise the payment.,MK,129876568,929875503,1516365427
"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",CK,129876557,929875475,1516364194
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",VN,129876588,929875443,1516366057
Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,LU,12-9876572,929875485,1516365435
"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",MM,129876621,999999991,1516364552
have got * few things to do. may be in * pub later.,SK,12-9876612,92-9875485,1516364568
I'll reach in ard 20 mins ok...,PL,129876544,929875468,1516365252
Yeah we do totes. When u wanna?,SO,129876605,92-9875434,1516365592
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",SH,129876596,999999999,1516365529
"K, want us to come by now?",IN,129876574,929875487,1516364427
Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,PL,12-9876610,929875472,1516364187
Great. Never been better. Each day gives even more reasons to thank God,KR,129876619,929875447,1516365863
I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,BG,12-9876533,929875467,1516364434
Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,MN,12-9876625,92-9875501,1516365317
"Thanx 4 the time we��ve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",NZ,129876603,929875529,1516364986
Still in the area of the restaurant. Ill try to come back soon,UZ,12-9876561,929875453,1516365681
U 2.,MD,12-9876607,92-9875435,1516364980
I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),GZ,12-9876580,929875476,1516364261
"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",SJ,129876598,999999991,1516365756
"Yeah that's what I thought, lemme know if anything's goin on later",SC,129876540,929875521,1516364459
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,QA,129876612,92-9875440,1516364932
Do you hide anythiing or keeping distance from me,UZ,12-9876623,92-9875476,1516365252
Eh den sat u book e kb liao huh...,BB,12-9876598,92-9875478,1516365502
No problem baby. Is this is a good time to talk? I called and left a message.,SN,12-9876626,92-9875464,1516364391
"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",IE,129876623,999999990,1516364629
Well I might not come then...,LC,129876535,929875487,1516364314
"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",MP,129876615,929875490,1516364466
"That's cool he'll be here all night, lemme know when you're around",ER,129876573,929875499,1516364304
Tired. I haven't slept well the past few nights.,JE,12-9876559,929875486,1516365161
I called but no one pick up e phone. I ask both of them already they said ok.,AU,12-9876555,929875437,1516364338
"I'll see if I can swing by in a bit, got some things to take care of here firsg",PT,129876622,92-9875479,1516365450
I will come with karnan car. Please wait till 6pm will directly goto doctor.,MV,129876584,929875467,1516365366
Yup i thk so until e shop closes lor.,BA,12-9876575,929875473,1516365379
LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,MM,12-9876577,929875434,1516366124
It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,MD,12-9876620,92-9875446,1516366077
But am going to college pa. What to do. are else ill come there it self. Pa.,CM,12-9876545,929875495,1516364932
"I just got home babe, are you still awake ?",JM,12-9876607,92-9875466,1516364875
Our Prashanthettan's mother passed away last night. pray for her and family.,SC,12-9876588,92-9875483,1516364222
Man this bus is so so so slow. I think you're gonna get there before me,ET,129876540,92-9875511,1516365836
I cant pick the phone right now. Pls send a message,CI,12-9876600,929875463,1516364701
Haven't left yet so probably gonna be here til dinner,GE,129876576,92-9875435,1516365696
"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",PS,12-9876580,999999999,1516364994
I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,IO,12-9876593,92-9875449,1516366080
"Awesome, text me when you're restocked",LY,129876594,929875489,1516364530
Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),OM,12-9876584,929875522,1516365730
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",GM,12-9876535,929875471,1516364640
So li hai... Me bored now da lecturer repeating last weeks stuff waste time...,GD,129876618,929875488,1516364755
haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons,ES,12-9876603,92-9875526,1516364456
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",JE,12-9876538,929875440,1516364185
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,CY,12-9876576,999999990,1516365959
Ok lor...,TV,12-9876609,92-9875523,1516365033
Ok lor. I'm in town now lei.,DM,12-9876585,929875449,1516364291
"Yeah sure, give me a couple minutes to track down my wallet",LY,129876592,92-9875473,1516365473
Jason says it's cool if we pick some up from his place in like an hour,ID,129876625,929875484,1516364731
Ryder unsold.now gibbs.,TW,129876602,92-9875523,1516365083
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,MN,12-9876553,999999990,1516364581
I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,GD,129876601,92-9875452,1516364438
"Sorry da thangam, very very sorry i am held up with prasad.",BB,129876592,92-9875480,1516364171
My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,FM,12-9876557,92-9875507,1516364251
Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...,GQ,12-9876551,929875501,1516364890
Roger that. We���re probably going to rem in about 20,CZ,12-9876573,929875445,1516365549
This single single answers are we fighting? Plus i said am broke and you didnt reply,GQ,12-9876610,92-9875514,1516365827
Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,KH,12-9876576,92-9875480,1516364723
I just cooked a rather nice salmon a la you,KR,129876631,929875492,1516365826
Watching tv now. I got new job :),KW,12-9876576,92-9875491,1516366140
"\"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \\sleep on a couch\"\" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?\"\"\"",TN,129876597,92-9875444,1516365081
"Ever green quote ever told by Jerry in cartoon \\A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt\"\"",LV,129876579,929875524,1516365502
"That���s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",CA,12-9876536,929875486,1516364691
You have WON a guaranteed �1000 cash or a �2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,GA,12-9876626,999999993,1516364994
No objection. My bf not coming.,NR,12-9876538,929875451,1516365694
I'm hungry buy smth home...,KZ,129876572,929875441,1516364284
My planning usually stops at \find hella weed,NF,129876546,929875468,1516366093
:-( sad puppy noise,PF,12-9876549,929875477,1516365528
K.i will send in  &lt;#&gt;  min:),GA,12-9876618,929875465,1516364632
"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",KN,12-9876625,929875522,1516365594
I'm not sure if its still available though,NO,12-9876552,929875473,1516364788
Compliments to you. Was away from the system. How your side.,MG,129876547,92-9875449,1516365781
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,LC,129876616,92-9875516,1516364167
Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,MK,12-9876620,929875465,1516365801
Wot u up 2 u weirdo?,FM,12-9876583,92-9875493,1516364258
Then any special there?,TN,129876536,92-9875526,1516364236
88800 and 89034 are premium phone services call 08718711108,HU,12-9876574,999999993,1516365168
Ok that's great thanx a lot.,SL,12-9876585,929875524,1516365967
There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,NP,12-9876569,929875520,1516364407
FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,PW,12-9876629,999999991,1516364601
Ok i msg u b4 i leave my house.,BS,129876540,92-9875489,1516365790
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,IS,12-9876582,929875493,1516365440
Babe ? I lost you ... Will you try rebooting ?,JE,12-9876545,929875451,1516364976
You'll never believe this but i have actually got off at taunton. Wow,TG,12-9876536,92-9875436,1516364820
"Garbage bags, eggs, jam, bread, hannaford wheat chex",CG,129876550,929875490,1516364496
Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,MC,12-9876598,929875487,1516365140
How are you. Its been ages. How's abj,SA,12-9876546,929875522,1516365761
Sorry da. I gone mad so many pending works what to do.,ZW,12-9876557,929875532,1516364200
Otherwise had part time job na-tuition..,SB,12-9876624,929875476,1516365358
HELLO PEACH! MY CAKE TASTS LUSH!,VG,12-9876614,929875509,1516365050
This pain couldn't have come at a worse time.,KP,12-9876598,92-9875450,1516365531
Anything lar...,CM,129876597,929875457,1516365226
You made my day. Do have a great day too.,AG,12-9876577,929875497,1516364989
"Aight, tomorrow around  &lt;#&gt;  it is",EG,129876621,929875452,1516365142
Leave it wif me lar... �� wan to carry meh so heavy... Is da num 98321561 familiar to �_?,AR,129876555,92-9875483,1516364424
I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,PM,12-9876612,92-9875466,1516365075
