content,country,recipient,sender,timestamp
New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,CU,12-9876588,999999990,1516364449
"Last Chance! Claim ur �150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. �3.00 Sub. 16",TV,129876547,999999994,1516364665
At WHAT TIME should i come tomorrow,GT,12-9876612,929875477,1516364423
Senthil group company Apnt 5pm.,GF,129876618,92-9875520,1516366057
Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,YT,12-9876589,999999993,1516364398
You need to get up. Now.,BI,129876576,92-9875472,1516364262
Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,SD,12-9876565,999999997,1516364498
Captain is in our room:),MY,12-9876552,92-9875511,1516364764
Ya it came a while ago,KP,129876542,929875493,1516364800
"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",TH,12-9876608,929875486,1516365148
dont make ne plans for nxt wknd coz she wants us to come down then ok,GA,129876575,929875449,1516365189
"I'm back &amp; we're packing the car now, I'll let you know if there's room",BG,12-9876564,929875497,1516364790
She went to attend another two rounds today..but still did't reach home..,SR,129876613,929875433,1516364717
I dont thnk its a wrong calling between us,MR,12-9876617,929875531,1516365493
"What's up bruv, hope you had a great break. Do have a rewarding semester.",PF,129876587,929875506,1516364350
Was the actual exam harder than NBME,PR,129876599,929875525,1516365437
"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",IE,12-9876616,929875532,1516365021
Is toshiba portege m100 gd?,TL,12-9876604,92-9875501,1516365986
"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",ZA,129876541,929875476,1516365667
I anything lor.,CV,129876612,92-9875503,1516364617
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,SD,129876548,929875470,1516364509
No prob. I will send to your email.,AE,129876619,929875449,1516364186
on hen night. Going with a swing,MH,12-9876597,92-9875479,1516364543
Total video converter free download type this in google search:),TW,12-9876595,92-9875449,1516365909
The hair cream has not been shipped.,BN,12-9876533,929875495,1516365620
X course it 2yrs. Just so her messages on messenger lik you r sending me,GM,129876543,92-9875440,1516364206
Yup i've finished c �_ there...,CK,12-9876613,929875465,1516365852
"Haven't seen my facebook, huh? Lol!",AG,12-9876610,929875438,1516364596
"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try",CX,12-9876584,929875459,1516365842
"Aight, I'll hit you up when I get some cash",FI,12-9876553,929875505,1516365698
Lol I would but despite these cramps I like being a girl.,MU,12-9876568,92-9875456,1516364636
"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",GM,129876546,92-9875511,1516365583
You were supposed to wake ME up &gt;:(,NE,12-9876629,929875512,1516365942
From 5 to 2 only my work timing.,GM,12-9876624,929875524,1516365720
"Gud gud..k, chikku tke care.. sleep well gud nyt",AR,12-9876595,929875451,1516365036
K:)k.are you in college?,JO,129876605,929875479,1516364841
URGENT! We are trying to contact you. Last weekends draw shows that you have won a �900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,IN,129876552,999999994,1516366075
"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",MT,12-9876618,92-9875497,1516364700
In e msg jus now. U said thanks for gift.,PM,129876626,92-9875451,1516365800
K.k:)when are you going?,VE,129876584,92-9875519,1516365061
"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",NA,129876612,999999995,1516364467
"Nah man, my car is meant to be crammed full of people",CF,129876610,92-9875483,1516364731
Kallis is ready for bat in 2nd innings,LT,129876601,92-9875500,1516365062
Yo guess what I just dropped,LC,129876609,92-9875469,1516365598
GENT! We are trying to contact you. Last weekends draw shows that you won a �1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,BW,12-9876538,999999992,1516364716
Did u see what I posted on your Facebook?,UA,12-9876563,92-9875506,1516364171
"\\GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI\"\"\"\"",VA,129876549,92-9875491,1516365182
Dunno lei... I might b eatin wif my frens... If �_ wan to eat then i wait 4 �_ lar,SY,129876580,92-9875485,1516365050
No. She's currently in scotland for that.,BZ,129876544,929875527,1516365577
SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,HR,129876591,929875500,1516365848
You can never do NOTHING,UA,129876628,929875465,1516364531
"Velly good, yes please!",BT,129876586,929875463,1516365168
Lol no. Just trying to make your day a little more interesting,VG,129876600,92-9875522,1516365839
Juz go google n search 4 qet...,PE,129876562,929875474,1516364752
Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,MV,12-9876577,92-9875529,1516365684
I have a rather prominent bite mark on my right cheek,SB,129876541,92-9875460,1516364225
Well thats nice. Too bad i cant eat it,NG,129876539,92-9875436,1516365668
He telling not to tell any one. If so treat for me hi hi hi,SL,129876603,92-9875468,1516365186
Everybody had fun this evening. Miss you.,NC,12-9876544,929875513,1516364181
You have WON a guaranteed �1000 cash or a �2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,GQ,129876592,999999993,1516366051
I'll be at mu in like  &lt;#&gt;  seconds,PT,129876616,92-9875471,1516364693
Or i go home first lar �_ wait 4 me lor.. I put down my stuff first..,BF,12-9876541,92-9875518,1516365986
great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),MX,129876631,92-9875482,1516364788
"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q?",PH,12-9876545,929875464,1516365883
Water logging in desert. Geoenvironmental implications.,TJ,12-9876589,92-9875497,1516365770
"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...",BM,129876560,929875478,1516364875
"Awesome, I'll see you in a bit",LB,12-9876540,929875468,1516365975
Ok i msg u b4 i leave my house.,KM,129876555,92-9875502,1516365120
Who's there say hi to our drugdealer,AQ,12-9876591,929875498,1516365926
Ok lor...,FI,12-9876630,929875503,1516364270
"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao...",TT,12-9876551,929875480,1516365279
"Yeah I should be able to, I'll text you when I'm ready to meet up",EE,12-9876611,929875525,1516365144
"K give me a sec, breaking a  &lt;#&gt;  at cstore",TZ,129876543,929875530,1516365790
"Today's Offer! Claim ur �150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. �3.00 Sub. 16 . Unsub reply X",CF,12-9876573,999999999,1516365845
Gr8. So how do you handle the victoria island traffic. Plus when's the album due,AZ,12-9876537,92-9875478,1516364899
Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,BS,129876537,92-9875438,1516364964
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",BI,129876542,92-9875455,1516365708
"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",DK,129876600,929875501,1516365501
I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,GH,12-9876585,929875445,1516366128
You busy or can I come by at some point and figure out what we're doing tomorrow,GM,12-9876544,929875530,1516364211
"No worries, hope photo shoot went well. have a spiffing fun at workage.",KZ,12-9876588,92-9875519,1516366073
Must come later.. I normally bathe him in da afternoon mah..,MQ,129876583,92-9875510,1516364939
Ok i've sent u da latest version of da project.,LI,129876561,929875522,1516364477
"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",CR,129876559,929875462,1516365675
Yup next stop.,LK,12-9876593,92-9875467,1516364294
"URGENT! Your mobile No *********** WON a �2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",AG,129876543,999999990,1516364845
"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday",AE,129876587,92-9875526,1516365169
I need to come home and give you some good lovin...,CN,12-9876534,929875527,1516364817
"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",RO,12-9876553,92-9875500,1516364287
Waiting in e car 4 my mum lor. U leh? Reach home already?,PM,12-9876537,929875460,1516364966
Cheers for the message Zogtorius. I��ve been staring at my phone for an age deciding whether to text or not.,GM,129876585,92-9875508,1516364215
Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,AW,129876574,999999991,1516366060
HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,LV,12-9876578,929875521,1516365624
I'm done oredi...,BJ,12-9876536,929875521,1516364677
Infact happy new year. How are you where are you when are we seeing,GN,129876592,92-9875497,1516364465
"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",MP,12-9876557,999999992,1516364670
"Cool, I'll text you when I'm on the way",LB,12-9876553,929875498,1516364914
Ok...,OM,12-9876550,92-9875528,1516365888
Minimum walk is 3miles a day.,BG,12-9876601,92-9875516,1516365454
I'm home. Ard wat time will u reach?,RE,129876540,92-9875478,1516364720
Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,AF,129876583,929875442,1516365641
Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,SG,12-9876570,92-9875450,1516365998
"URGENT! Your Mobile No 07808726822 was awarded a �2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",PS,129876563,999999994,1516365520
Still chance there. If you search hard you will get it..let have a try :),EG,12-9876544,929875449,1516365001
Noice. Text me when you're here,UA,129876593,92-9875526,1516365004
Change windows logoff sound..,IO,12-9876607,92-9875503,1516365385
"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",HN,12-9876538,929875519,1516364806
No but the bluray player can,UZ,12-9876588,929875435,1516365864
"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",AM,129876619,92-9875520,1516364487
Wish i were with you now!,VU,129876589,92-9875523,1516364928
"Sorry, I'll call later",ZM,12-9876615,92-9875463,1516365698
Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?,DJ,12-9876592,929875468,1516365958
Tell me something. Thats okay.,BM,129876597,929875475,1516364829
Whom you waited for yesterday,NF,12-9876562,929875526,1516365703
Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,EE,129876626,929875519,1516364489
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,NR,12-9876581,999999994,1516365954
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",TJ,12-9876570,92-9875450,1516364594
Thnx dude. u guys out 2nite?,UG,129876617,92-9875449,1516365935
But that's on ebay it might be less elsewhere.,AZ,12-9876610,92-9875448,1516365577
I emailed yifeng my part oredi.. Can �_ get it fr him..,MN,129876632,929875490,1516365221
Oh ok no prob..,GE,12-9876542,92-9875458,1516365652
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,SB,129876546,929875470,1516366135
You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,NC,129876620,92-9875479,1516365289
"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",MT,129876628,929875514,1516365677
"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb",YT,12-9876578,929875448,1516364210
Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,PL,12-9876584,92-9875485,1516365491
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",HU,12-9876570,999999993,1516365357
"Doing nothing, then u not having dinner w us?",IE,129876628,929875491,1516365696
Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,BH,12-9876538,929875452,1516364864
This is all just creepy and crazy to me.,DZ,129876602,929875515,1516365123
I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,JP,129876534,92-9875462,1516364561
Your bill at 3 is �33.65 so thats not bad!,KM,12-9876578,92-9875433,1516364590
U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,GW,12-9876564,92-9875528,1516364769
Ok i'm coming home now.,NR,12-9876547,929875497,1516365479
Just normal only here :),AQ,129876625,92-9875517,1516365479
"\"Beautiful Truth against Gravity.. Read carefully: \\Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"\" GOODMORNING\"\"\"",BF,12-9876557,929875505,1516365296
Whatsup there. Dont u want to sleep,FI,129876616,92-9875474,1516364273
Dai  &lt;#&gt;  naal eruku.,KZ,12-9876548,929875507,1516365478
As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,EE,129876579,929875483,1516364664
TBS/PERSOLVO. been chasing us since Sept for�38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,ML,12-9876627,999999993,1516364893
Ok good then i later come find �_... C lucky i told �_ to go earlier... Later pple take finish �_ no more again...,MN,129876601,929875444,1516364267
S...i will take mokka players only:),KM,129876587,929875522,1516365655
Call him and say you not coming today ok and tell them not to fool me like this ok,AU,129876560,92-9875447,1516365852
Wat r u doing now?,BM,12-9876573,929875459,1516364545
Lol. Well quality aint bad at all so i aint complaining,BE,12-9876566,92-9875526,1516364648
"\\Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\"\"\"\"",RU,129876617,92-9875513,1516364516
"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",VI,129876579,999999999,1516364993
Ur TONEXS subscription has been renewed and you have been charged �4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,WF,129876624,999999994,1516365597
Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,PH,12-9876593,999999994,1516364604
They don't put that stuff on the roads to keep it from getting slippery over there?,PN,12-9876602,929875516,1516365872
Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,BE,129876545,929875484,1516365124
Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,XK,129876540,999999990,1516364624
Boy you best get yo ass out here quick,BO,12-9876632,929875495,1516364773
Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,KZ,129876554,929875500,1516364515
He's just gonna worry for nothing. And he won't give you money its no use.,AR,12-9876567,929875508,1516364666
Am watching house ��� very entertaining ��� am getting the whole hugh laurie thing ��� even with the stick ��� indeed especially with the stick.,PE,12-9876563,92-9875457,1516364172
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,FI,129876544,929875441,1516366135
Guess who spent all last night phasing in and out of the fourth dimension,ML,129876566,92-9875453,1516365029
Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,WS,12-9876576,929875499,1516364493
Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,VN,129876622,92-9875493,1516364515
How long does it take to get it.,EE,12-9876599,929875433,1516365428
This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,MV,12-9876622,929875496,1516366011
Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,NO,129876571,92-9875457,1516365278
Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,TT,129876622,92-9875471,1516364499
Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,IT,12-9876594,929875449,1516366128
"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",MH,12-9876603,92-9875454,1516365244
Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,NC,129876539,92-9875437,1516364849
"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",SE,129876580,92-9875503,1516365727
I got your back! Do you have any dislikes in bed?,VG,12-9876601,92-9875459,1516364920
"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",CC,12-9876594,92-9875518,1516366122
"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",BR,129876622,92-9875489,1516364363
Is that seriously how you spell his name?,UZ,129876573,92-9875444,1516365543
"Friendship is not a game to play, It is not a word to say, It doesn\\'t start on March and ends on May, It is tomorrow, yesterday, today and e",BD,129876608,929875467,1516364249
My uncles in Atlanta. Wish you guys a great semester.,FO,129876586,929875441,1516364871
I plane to give on this month end.,BH,12-9876561,92-9875509,1516364649
"Get the door, I'm here",GB,12-9876608,92-9875490,1516364575
"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",MC,12-9876626,929875491,1516365459
University of southern california.,HN,12-9876578,92-9875456,1516364327
No. Thank you. You've been wonderful,AM,129876561,92-9875452,1516365285
I cant pick the phone right now. Pls send a message,TO,12-9876626,929875479,1516364769
Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,MA,129876592,929875498,1516365260
Not sure I have the stomach for it ...,KH,129876619,92-9875518,1516364585
"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",HR,129876608,929875521,1516364374
"Sorry, I'll call later",VE,12-9876609,92-9875515,1516365891
Like a personal sized or what,TZ,12-9876549,92-9875498,1516365392
That's a shame! Maybe cld meet for few hrs tomo?,TM,12-9876625,92-9875481,1516365949
Dad says hurry the hell up,VE,12-9876620,929875451,1516364816
I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,AL,129876539,929875517,1516365754
Do I? I thought I put it back in the box,AD,12-9876575,92-9875437,1516364400
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",TK,129876609,999999998,1516365713
make that 3! 4 fucks sake?! x,TT,12-9876543,92-9875478,1516366004
I'm not driving... Raining! Then i'll get caught at e mrt station lor.,EC,12-9876576,929875524,1516364659
Have you been practising your curtsey?,ES,129876561,92-9875445,1516365954
�� takin linear algebra today?,MV,12-9876548,92-9875459,1516364635
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",QA,12-9876558,999999995,1516364495
Oh dang! I didn't mean o send that to you! Lol!,PW,129876568,92-9875456,1516365358
"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p",LI,129876599,999999997,1516364452
