content,country,recipient,sender,timestamp
"\"Edison has rightly said, \\A fool can ask more questions than a wise man can answer\"\" Now you know why all of us are speechless during ViVa.. GM\"",VU,129876535,929875513,1516364352
No..its ful of song lyrics..,AE,12-9876544,92-9875452,1516364464
Stupid.its not possible,KE,129876628,929875487,1516365662
Wot is u up 2 then bitch?,NC,129876542,92-9875434,1516364305
How r �_ going to send it to me?,CG,12-9876539,929875475,1516365099
I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,BT,129876625,92-9875528,1516365122
"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",PY,129876588,92-9875468,1516365543
Havent.,AT,12-9876623,929875443,1516364250
Convey my regards to him,GQ,12-9876543,929875473,1516364950
"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",GY,129876569,92-9875458,1516365832
Whens your radio show?,BG,12-9876620,929875519,1516364807
This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,CV,12-9876573,929875434,1516365226
They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,PE,12-9876621,92-9875451,1516364749
Sary just need Tim in the bollox &it hurt him a lot so he tol me!,SH,12-9876587,929875511,1516365138
"Sorry, I can't help you on this.",MR,129876596,929875475,1516364679
Am not interested to do like that.,LA,129876612,92-9875472,1516365090
Anything...,US,12-9876546,92-9875438,1516365231
Booked ticket for pongal?,TT,129876593,929875465,1516365549
Indeed and by the way it was either or - not both !,DK,129876612,929875485,1516364844
Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx,BV,129876548,999999995,1516365268
Thanks for loving me so. You rock,AI,129876588,929875439,1516364974
Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,SN,129876626,929875508,1516364197
Why didn't u call on your lunch?,BH,12-9876544,929875463,1516365573
Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,HM,129876613,92-9875495,1516364912
"Carlos took a while (again), we leave in a minute",SH,12-9876607,929875504,1516364684
I am 6 ft. We will be a good combination!,DK,12-9876563,929875486,1516364257
Ranjith cal drpd Deeraj and deepak 5min hold,DK,129876572,929875450,1516365669
Hey i will be late ah... Meet you at 945+,GL,12-9876571,92-9875517,1516364320
"U can WIN �100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",BO,129876561,999999999,1516365515
"Sorry, I'll call later",GZ,129876626,929875446,1516365229
Audrie lousy autocorrect,TJ,129876609,92-9875531,1516365930
Can do lor...,BT,12-9876557,92-9875441,1516364738
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",LY,129876589,929875459,1516364464
It is a good thing I'm now getting the connection to bw,MQ,12-9876544,929875476,1516365735
"So check your errors and if you had difficulties, do correction.",KP,129876615,929875504,1516366150
Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,MK,12-9876603,999999998,1516364900
My uncles in Atlanta. Wish you guys a great semester.,OM,12-9876623,929875458,1516364233
You're gonna have to be way more specific than that,CV,12-9876589,92-9875495,1516365692
Never y lei... I v lazy... Got wat? Dat day �_ send me da url cant work one...,MH,12-9876603,929875505,1516364617
"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!",AM,12-9876554,929875462,1516365593
Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,CH,129876589,999999996,1516365334
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,LT,129876573,999999998,1516366050
NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,BG,129876564,929875476,1516364698
India have to take lead:),LC,12-9876560,92-9875503,1516364409
Waiting for your call.,MS,12-9876611,929875502,1516364284
Oops i thk i dun haf enuff... I go check then tell �_..,MH,12-9876575,92-9875467,1516364166
Call me when you get the chance plz &lt;3,DJ,12-9876550,92-9875497,1516365047
I dont. Can you send it to me. Plus how's mode.,GH,129876582,92-9875514,1516364953
Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls�1/minMobsmoreLKPOBOX177HP51FL,ET,12-9876620,999999996,1516364860
Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,JP,12-9876628,999999993,1516365621
Networking job is there.,PF,12-9876621,929875474,1516365476
Lol where do u come up with these ideas?,TN,12-9876538,92-9875456,1516364683
"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",GH,12-9876556,929875514,1516365034
Just got outta class gonna go gym.,UG,129876550,92-9875440,1516365781
Ok then i come n pick u at engin?,BO,12-9876536,92-9875531,1516365415
Watching ajith film ah?,IO,129876538,929875524,1516364455
Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,SN,12-9876632,92-9875438,1516365314
I want to see your pretty pussy...,CY,129876611,92-9875465,1516364665
Omg how did u know what I ate?,DM,12-9876561,92-9875448,1516364705
No. I dont want to hear anything,SO,12-9876617,92-9875483,1516364984
I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,UG,12-9876607,929875523,1516364640
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,PF,129876630,999999991,1516365909
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",AL,12-9876597,929875437,1516364163
Shall i come to get pickle,PM,12-9876614,92-9875497,1516365906
Haha... Really oh no... How? Then will they deduct your lesson tmr?,TV,129876534,92-9875450,1516366083
Unless it's a situation where YOU GO GURL would be more appropriate,MC,129876534,929875501,1516364167
8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,TM,12-9876596,999999992,1516365355
You call times job today ok umma and ask them to speed up,CM,129876547,929875521,1516364351
"Same, I'm at my great aunts anniversary party in tarpon springs",SO,129876609,929875485,1516364637
"\"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy \\VALENTINES DAY\"\" in advance\"\"\"",ML,129876577,92-9875463,1516366029
Then why you came to hostel.,JE,129876546,929875506,1516365829
I'll text you when I drop x off,PY,12-9876581,92-9875507,1516364629
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",GT,129876550,92-9875464,1516365514
Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,IR,129876558,92-9875438,1516364822
"sry can't talk on phone, with parents",ID,129876619,92-9875465,1516364572
Yes princess! I want to please you every night. Your wish is my command...,FI,129876542,929875492,1516364567
But really quite funny lor wat... Then u shd haf run shorter distance wat...,LU,129876545,92-9875440,1516364171
I have many dependents,GS,129876605,929875489,1516365653
"U can WIN �100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",AU,12-9876559,999999996,1516365151
"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",GF,129876539,92-9875481,1516365869
Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,LT,129876564,92-9875488,1516364468
Ok. Me watching tv too.,MO,12-9876610,92-9875488,1516365213
Thanks. Fills me with complete calm and reassurance!,PG,129876611,92-9875464,1516365005
Ok lor. Msg me b4 u call.,KY,129876576,929875456,1516365640
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",GA,12-9876611,999999990,1516365538
I���ll have a look at the frying pan in case it���s cheap or a book perhaps. No that���s silly a frying pan isn���t likely to be a book,RS,129876557,92-9875500,1516365220
U attend ur driving lesson how many times a wk n which day?,LB,12-9876611,92-9875476,1516365111
Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,JM,129876631,92-9875528,1516364636
PS U no ur a grown up now right?,HU,12-9876590,92-9875436,1516365048
"Tonight? Yeah, I'd be down for that",EC,129876539,929875458,1516364978
"\"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \\Ur Lovely Friendship\"\"... good morning dear\"\"\"",SI,12-9876613,929875531,1516366144
I had askd u a question some hours before. Its answer,AF,12-9876592,92-9875487,1516365046
Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,AW,12-9876536,929875489,1516365995
What is your record for one night? :),CK,129876625,929875529,1516365754
"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",VC,129876597,999999996,1516365933
I was at bugis juz now wat... But now i'm walking home oredi... �� so late then reply... I oso saw a top dat i like but din buy... Where r �_ now?,MC,129876568,929875521,1516365181
"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",AU,12-9876625,92-9875460,1516365094
THANX 4 PUTTIN DA FONE DOWN ON ME!!,AI,129876604,929875438,1516366031
Wow v v impressed. Have funs shopping!,RU,12-9876630,92-9875483,1516365813
"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",BS,12-9876574,929875465,1516365880
Cos darren say �_ considering mah so i ask �_...,AZ,129876601,92-9875511,1516364410
"URGENT! Last weekend's draw shows that you have won �1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",TV,129876559,999999999,1516364220
Is it your yahoo boys that bring in the perf? Or legal.,SC,129876603,92-9875496,1516365121
"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",MC,12-9876535,929875454,1516365854
I will come to ur home now,GL,129876627,92-9875497,1516364516
He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,AE,12-9876631,92-9875440,1516364685
Nt yet chikku..simple habba..hw abt u?,FJ,129876631,929875480,1516365325
S:)but he had some luck.2 catches put down:),GA,129876630,929875469,1516365498
Doing my masters. When will you buy a bb cos i have for sale and how's bf,CR,129876570,92-9875506,1516364289
Congrats kano..whr s the treat maga?,CO,12-9876550,92-9875522,1516365891
Ok lor... But buy wat?,GM,129876588,92-9875510,1516364871
Thanks for looking out for me. I really appreciate.,DJ,129876589,929875497,1516365374
Watching telugu movie..wat abt u?,GB,129876592,929875475,1516365435
Cool. I am  &lt;#&gt;  inches long. hope you like them big!,AW,129876553,92-9875503,1516364984
�� no home work to do meh...,HU,12-9876609,929875478,1516366094
"Great. I'm in church now, will holla when i get out",LT,129876584,929875514,1516365927
What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,IL,12-9876604,92-9875476,1516364691
Oh yeah I forgot. U can only take 2 out shopping at once.,PE,129876556,92-9875468,1516364515
Let me know when you've got the money so carlos can make the call,MU,12-9876564,929875436,1516365871
Am surfing online store. For offers do you want to buy any thing.,CG,12-9876583,929875457,1516365437
I'm coming home 4 dinner.,BI,129876617,92-9875523,1516364988
What's your room number again? Wanna make sure I'm knocking on the right door,OM,12-9876556,92-9875482,1516365510
Ok... Sweet dreams...,KE,12-9876631,92-9875518,1516365779
"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",NI,129876595,92-9875507,1516365057
TELL HER I SAID EAT SHIT.,HR,12-9876627,929875436,1516364189
Where are the garage keys? They aren't on the bookshelf,NE,12-9876602,929875462,1516365818
Those were my exact intentions,TN,129876564,92-9875460,1516364975
Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,GG,12-9876563,92-9875499,1516365090
Thought praps you meant another one. Goodo! I'll look tomorrow,CO,12-9876537,929875504,1516364160
I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,AZ,12-9876573,929875525,1516365033
Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),BW,12-9876576,929875440,1516364776
My uncles in Atlanta. Wish you guys a great semester.,SL,12-9876591,92-9875450,1516364881
I cant pick the phone right now. Pls send a message,CM,12-9876585,929875507,1516365687
You best watch what you say cause I get drunk as a motherfucker,KZ,12-9876553,92-9875483,1516364284
CDs 4u: Congratulations ur awarded �500 of CD gift vouchers or �125 gift guaranteed & Freeentry 2 �100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,GG,129876569,999999998,1516365957
"Aight, let me know when you're gonna be around usf",KE,12-9876613,92-9875506,1516364535
I meant middle left or right?,GQ,12-9876540,929875458,1516364961
Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,PG,12-9876588,92-9875524,1516365704
I can ask around but there's not a lot in terms of mids up here,KZ,129876628,92-9875495,1516364199
"Yes..but they said its IT.,",BF,129876621,92-9875518,1516364947
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,MX,12-9876584,929875475,1516364939
I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,DZ,12-9876572,929875454,1516365911
Prabha..i'm soryda..realy..frm heart i'm sory,ET,12-9876604,929875478,1516365547
One small prestige problem now.,ZM,129876621,929875478,1516365119
"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",SL,129876571,999999992,1516364411
Lara said she can loan me  &lt;#&gt; .,CC,129876571,92-9875433,1516365113
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY �1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",ID,129876551,999999995,1516364937
You do got a shitload of diamonds though,CO,12-9876631,929875490,1516365298
My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,EC,12-9876574,92-9875472,1516365603
Hi :)finally i completed the course:),ET,12-9876585,929875493,1516364676
I tot it's my group mate... Lucky i havent reply... Wat time do �_ need to leave...,LC,129876555,92-9875520,1516365476
It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,VC,12-9876624,929875528,1516365176
Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,MM,129876541,929875468,1516365690
They r giving a second chance to rahul dengra.,MY,12-9876566,92-9875488,1516365319
But i dint slept in afternoon.,MU,12-9876628,92-9875444,1516365100
Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,XK,129876595,929875451,1516365137
I come n pick �_ up... Come out immediately aft ur lesson...,GA,129876607,929875458,1516364294
Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,MD,129876578,92-9875497,1516364308
"[��_] anyway, many good evenings to u! s",LY,129876596,929875467,1516364651
Dear Subscriber ur draw 4 �100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,AT,12-9876553,999999997,1516364876
Chk in ur belovd ms dict,GL,129876565,92-9875530,1516364318
PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,NZ,12-9876550,999999997,1516364721
"\"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about \\the cave\"\". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.\"\"\"",SM,129876537,92-9875511,1516364342
"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",TO,129876577,92-9875433,1516364528
Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,ET,12-9876610,92-9875465,1516365601
"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",ES,129876567,929875500,1516365840
You do your studies alone without anyones help. If you cant no need to study.,HT,129876599,92-9875448,1516365465
What's a feathery bowa? Is that something guys have that I don't know about?,ET,12-9876627,929875502,1516365996
Get ready for  &lt;#&gt;  inches of pleasure...,TG,129876556,929875468,1516364597
If you are not coughing then its nothing,HK,12-9876569,92-9875458,1516364495
Reply to win �100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,AO,12-9876617,999999996,1516364177
1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,MS,129876557,929875450,1516366085
Gokila is talking with you aha:),SV,129876537,92-9875480,1516365140
Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),MK,12-9876629,999999992,1516365356
Dont know supports ass and srt i thnk. I think ps3 can play through usb too,MP,129876625,929875448,1516365623
"Alright omw, gotta change my order to a half8th",BI,12-9876627,929875499,1516365221
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,CH,129876555,929875465,1516365321
Yes just finished watching days of our lives. I love it.,NF,12-9876617,929875447,1516364381
"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",DM,129876608,92-9875518,1516364307
<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,RW,129876581,999999997,1516364937
So wats ur opinion abt him and how abt is character?,BB,129876601,92-9875500,1516365738
Old Orchard near univ. How about you?,NG,129876579,92-9875508,1516364994
Hmmm.still we dont have opener?,GB,12-9876618,92-9875458,1516365132
Fuck babe ... What happened to you ? How come you never came back?,IE,12-9876598,92-9875446,1516365708
I might go 2 sch. Yar at e salon now v boring.,EH,129876622,92-9875517,1516364739
Are you this much buzy,KE,12-9876542,929875512,1516364871
"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",EC,129876582,929875494,1516364461
What time. I���m out until prob 3 or so,CN,12-9876607,929875527,1516364300
Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,VI,129876628,929875451,1516365489
Hey you can pay. With salary de. Only  &lt;#&gt; .,GM,12-9876599,929875514,1516365587
Pls accept me for one day. Or am begging you change the number.,BO,12-9876542,929875519,1516365185
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,LK,129876586,929875496,1516365168
Come to my home for one last time i wont do anything. Trust me.,NG,12-9876570,92-9875491,1516364200
I've been trying to reach him without success,LA,129876629,92-9875492,1516365643
Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,MC,12-9876552,929875524,1516365511
Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!,AD,12-9876542,92-9875481,1516364361
Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),SC,12-9876613,999999992,1516364422
Leave it. U will always be ignorant.,NO,129876614,929875446,1516364735
You didnt complete your gist oh.,ES,12-9876631,92-9875514,1516365686
They said �_ dun haf passport or smth like dat.. Or �_ juz send to my email account..,GT,12-9876570,92-9875441,1516364234
Yeah do! Don���t stand to close tho- you���ll catch something!,NE,12-9876573,92-9875522,1516365574
Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,PT,129876598,929875438,1516365989
"Thursday night? Yeah, sure thing, we'll work it out then",GQ,129876610,92-9875481,1516364904
Valentines Day Special! Win over �1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,SR,129876592,999999991,1516364793
What not under standing.,PH,12-9876568,92-9875506,1516364273
U haven��t lost me ill always b here 4u.i didn��t intend 2 hurt u but I never knew how u felt about me when Iwas+marine&that��s what itried2tell urmom.i careabout u,RE,12-9876575,929875488,1516365273
I'm going for bath will msg you next  &lt;#&gt;  min..,CM,129876624,929875527,1516365250
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,MG,12-9876567,929875509,1516364202
You still at grand prix?,GY,12-9876628,929875469,1516364511
Wat r u doing?,CC,12-9876607,92-9875441,1516365654
Aight what time you want me to come up?,FI,12-9876600,92-9875439,1516365746
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a �1500 Bonus Prize, call 09066368470",PN,12-9876577,999999991,1516365513
I wont get concentration dear you know you are my mind and everything :-),SL,129876576,92-9875442,1516364539
Moji just informed me that you saved our lives. Thanks.,ZM,129876616,92-9875460,1516365900
todays vodafone numbers ending with 0089(my last four digits) are selected to received a �350 award. If your number matches please call 09063442151 to claim your �350 award,SM,129876612,999999991,1516365290
No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!,SE,12-9876569,92-9875510,1516364363
Ha... U jus ate honey ar? So sweet...,UZ,12-9876563,929875505,1516365372
Send me yetty's number pls.,BD,12-9876631,929875531,1516365034
I am joining today formally.Pls keep praying.will talk later.,GF,129876611,929875528,1516365770
Goodmorning sleeping ga.,AD,129876558,92-9875443,1516365240
Are you the cutest girl in the world or what,CF,129876535,92-9875491,1516364507
Yeah. I got a list with only u and Joanna if I'm feeling really anti social,VU,129876549,92-9875479,1516364340
Huh y lei...,FJ,12-9876612,929875519,1516364236
Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,MD,129876537,929875479,1516364484
Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,DJ,129876581,999999997,1516364724
"Nope, I'm still in the market",SY,12-9876599,92-9875482,1516366009
\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But,BZ,12-9876621,92-9875499,1516365937
IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,KG,12-9876575,92-9875449,1516365305
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,GA,12-9876533,929875495,1516365031
Thats cool. Where should i cum? On you or in you? :),KP,129876614,929875455,1516364764
Hi:)did you asked to waheeda fathima about leave?,NU,129876600,929875447,1516365320
Lolnice. I went from a fish to ..water.?,GH,129876623,92-9875470,1516365545
The basket's gettin full so I might be by tonight,MK,129876572,929875443,1516364888
See? I thought it all through,BG,129876556,929875488,1516365476
That means get the door,AI,12-9876576,929875495,1516364236
"\\Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx\"\"\"\"",AD,12-9876629,92-9875525,1516364952
